clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
But Tom Kitten/Tom/Tom Kitten/Thomas,4,25,68,93,But Tom Kitten,male,1.0,primary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit/Tabitha,1,15,30,45,Mrs. Tabitha Twitchit,female,1.0,secondary
Anna Maria,12,16,19,35,Anna Maria,female,1.0,secondary
Moppet,2,11,7,18,Moppet,female,1.0,tertiary
Samuel Whiskers/Mr. Samuel Whiskers,14,6,11,17,Samuel Whiskers,male,1.0,tertiary
Cousin Ribby/Ribby,6,15,1,16,Cousin Ribby,unknown,0.0,tertiary
John Joiner,10,4,9,13,John Joiner,male,1.0,tertiary
very good rat - catchers,90,1,6,7,very good rat - catchers,group/nonbinary,1.0,tertiary
Mittens,3,7,0,7,Mittens,unknown,0.0,tertiary
an old woman rat,103,2,5,7,an old woman rat,female,1.0,tertiary
The cat family,77,1,5,6,The cat family,group/nonbinary,1.0,tertiary
The two rats,67,1,4,5,The two rats,group/nonbinary,1.0,tertiary
rats,84,1,4,5,rats,group/nonbinary,1.0,tertiary
the old father rat,100,1,3,4,the old father rat,male,1.0,tertiary
Mother,8,4,0,4,Mother,female,1.0,tertiary
Cousin Tabitha/Tabitha,7,3,0,3,Cousin Tabitha,unknown,0.0,tertiary
"Samuel Whiskers),--""Anna Maria",13,1,2,3,"Samuel Whiskers),--""Anna Maria",unknown,0.0,tertiary
Mother,102,3,0,3,Mother,female,1.0,tertiary
somebody,32,3,0,3,somebody,unknown,0.0,tertiary
seven young ones,98,1,1,2,seven young ones,group/nonbinary,1.0,tertiary
an old man rat,107,1,1,2,an old man rat,male,1.0,tertiary
a person,51,1,1,2,a person,male,1.0,tertiary
Miss Potter,16,1,1,2,Miss Potter,female,1.0,tertiary
Mrs. Ribby,5,1,1,2,Mrs. Ribby,female,1.0,tertiary
Farmer Potatoes,17,2,0,2,Farmer Potatoes,unknown,0.0,tertiary
Samuel Whiskers/Mr. Samuel Whiskers--his wife,80,1,0,1,Samuel Whiskers's wife,female,1.0,tertiary
Mr.,86,1,0,1,Mr.,unknown,0.0,tertiary
children,87,1,0,1,children,unknown,0.0,tertiary
grand - children,88,1,0,1,grand - children,unknown,0.0,tertiary
nobody under the floor,75,1,0,1,nobody under the floor,unknown,0.0,tertiary
"other people's,--and",114,1,0,1,"other people's,--and",unknown,0.0,tertiary
"Tom Kitten--""I",15,1,0,1,"Tom Kitten--""I",unknown,0.0,tertiary
The rats,74,1,0,1,The rats,unknown,0.0,tertiary
great great grand - children,89,1,0,1,great great grand - children,unknown,0.0,tertiary
a brewer 's man trundling a barrel,70,1,0,1,a brewer 's man trundling a barrel,male,1.0,tertiary
Mrs. Samuel Whiskers,18,1,0,1,Mrs. Samuel Whiskers,unknown,0.0,tertiary
no more rats,83,1,0,1,no more rats,unknown,0.0,tertiary
But Tom Kitten/Tom/Tom Kitten/Thomas--his mother,52,1,0,1,But Tom Kitten's mother,female,1.0,tertiary
The old rat,65,1,0,1,The old rat,unknown,0.0,tertiary
sir,112,1,0,1,sir,unknown,0.0,tertiary
their mother,30,1,0,1,their mother,female,1.0,tertiary
The visitor,34,1,0,1,The visitor,unknown,0.0,tertiary
a neighbor,35,1,0,1,a neighbor,unknown,0.0,tertiary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit/Tabitha--my dear son,93,1,0,1,Mrs. Tabitha Twitchit's dear son,unknown,0.0,tertiary
a bad kitten,94,1,0,1,a bad kitten,unknown,0.0,tertiary
an unruly family,96,1,0,1,an unruly family,unknown,0.0,tertiary
your kittens,101,1,0,1,your kittens,unknown,0.0,tertiary
The two cats,46,1,0,1,The two cats,unknown,0.0,tertiary
Mittens--,9,1,0,1,Mittens--,unknown,0.0,tertiary
one another,48,1,0,1,one another,unknown,0.0,tertiary
Mrs. Tabitha Twitchit/Mrs. Tabitha/Tabitha Twitchit/Tabitha--my poor son,109,1,0,1,Mrs. Tabitha Twitchit's poor son,unknown,0.0,tertiary
an anxious parent,19,1,0,1,an anxious parent,unknown,0.0,tertiary
a man,54,1,0,1,a man,male,1.0,tertiary
Tom Cat,11,1,0,1,Tom Cat,unknown,0.0,tertiary
people,56,1,0,1,people,unknown,0.0,tertiary
A Mouse,92,1,0,1,A Mouse,unknown,0.0,tertiary
