sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
2,3,grow,78,82,218,222,5,73.0,77.0,213.0,217.0,,,,,verb.change,True,0,subject,many people,2.0,2.0,4.0,group/nonbinary,1.0,tertiary
10,1,had,38,41,976,979,14,33.0,37.0,971.0,975.0,,,,,verb.possession,True,3,subject,an old couple,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
11,2,paid,99,103,1212,1216,15,56.0,69.0,1169.0,1182.0,123.0,166.0,1236.0,1279.0,verb.possession,True,4,subject,a peasant,1.0,3.0,4.0,male,1.0,tertiary
11,2,paid,99,103,1212,1216,20,56.0,69.0,1169.0,1182.0,123.0,166.0,1236.0,1279.0,verb.possession,True,4,subject,a peasant's neighbors,1.0,0.0,1.0,unknown,0.0,tertiary
14,2,said,31,35,1492,1496,105,1.0,28.0,1462.0,1489.0,,,,,verb.communication,True,6,subject,old man,3.0,0.0,3.0,male,1.0,tertiary
14,2,said,31,35,1492,1496,18,1.0,28.0,1462.0,1489.0,,,,,verb.communication,True,6,subject,The old peasant,1.0,9.0,10.0,male,1.0,tertiary
17,2,please,22,28,1631,1637,18,0.0,16.0,1609.0,1625.0,,,,,verb.emotion,True,8,subject,The old peasant,1.0,9.0,10.0,male,1.0,tertiary
19,5,tie,100,103,1764,1767,23,85.0,88.0,1749.0,1752.0,121.0,136.0,1785.0,1800.0,verb.contact,True,7,subject,the wife,4.0,28.0,32.0,female,1.0,primary
20,1,gave,72,76,1874,1878,23,0.0,3.0,1802.0,1805.0,,,,,verb.communication,True,9,subject,the wife,4.0,28.0,32.0,female,1.0,primary
21,4,bartered,57,65,1948,1956,18,5.0,7.0,1896.0,1898.0,,,,,verb.possession,True,11,subject,The old peasant,1.0,9.0,10.0,male,1.0,tertiary
22,0,knew,17,21,1994,1998,24,5.0,16.0,1982.0,1993.0,,,,,verb.cognition,True,10,subject,the goodman,3.0,0.0,3.0,unknown,0.0,tertiary
26,2,driving,43,50,2290,2297,29,16.0,21.0,2263.0,2268.0,,,,,verb.motion,True,12,subject,a man,1.0,5.0,6.0,male,1.0,tertiary
28,2,said,37,41,2411,2415,23,0.0,1.0,2374.0,2375.0,,,,,verb.communication,True,13,subject,the wife,4.0,28.0,32.0,female,1.0,primary
28,2,said,37,41,2411,2415,31,0.0,1.0,2374.0,2375.0,,,,,verb.communication,True,13,subject,the peasant,11.0,38.0,49.0,male,1.0,primary
31,0,said,22,26,2536,2540,29,0.0,16.0,2514.0,2530.0,,,,,verb.communication,True,14,subject,a man,1.0,5.0,6.0,male,1.0,tertiary
31,0,said,22,26,2536,2540,31,0.0,16.0,2514.0,2530.0,,,,,verb.communication,True,14,subject,the peasant,11.0,38.0,49.0,male,1.0,primary
32,0,tell,3,7,2545,2549,29,1.0,2.0,2543.0,2544.0,,,,,verb.communication,True,16,subject,a man,1.0,5.0,6.0,male,1.0,tertiary
33,1,care,13,17,2620,2624,29,5.0,6.0,2612.0,2613.0,,,,,verb.emotion,True,15,subject,a man,1.0,5.0,6.0,male,1.0,tertiary
34,2,like,43,47,2678,2682,31,39.0,42.0,2674.0,2677.0,,,,,verb.emotion,True,17,subject,the peasant,11.0,38.0,49.0,male,1.0,primary
35,2,said,21,25,2721,2725,32,1.0,18.0,2701.0,2718.0,,,,,verb.communication,True,19,subject,the man,2.0,1.0,3.0,male,1.0,tertiary
37,7,came,96,100,2866,2870,31,93.0,95.0,2863.0,2865.0,,,,,verb.change,True,18,subject,the peasant,11.0,38.0,49.0,male,1.0,primary
38,3,determined,50,60,2928,2938,31,47.0,49.0,2925.0,2927.0,,,,,verb.cognition,True,20,subject,the peasant,11.0,38.0,49.0,male,1.0,primary
