sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
I WILL tell you a story that was told to me when I was a little boy. ,tell,AFTER, for it is with stories as it is with many people--they become better as they grow older. ,grow,0,2,1,3
 for it is with stories as it is with many people--they become better as they grow older. ,grow,BEFORE,"Just such a farmhouse as this stood in a country lane, and in it dwelt an old couple, a peasant and his wife. ",dwelt,2,9,3,1
"Just such a farmhouse as this stood in a country lane, and in it dwelt an old couple, a peasant and his wife. ",dwelt,BEFORE,"Small as their possessions were, they had one thing they could not do without, and that was a horse, which contrived to live upon the grass found by the side of the highroad. ",had,9,10,1,1
"Small as their possessions were, they had one thing they could not do without, and that was a horse, which contrived to live upon the grass found by the side of the highroad. ",had,BEFORE,"The old peasant rode into the town upon this horse, and his neighbors often borrowed it of him and paid for the loan of it by rendering some service to the old couple. ",paid,10,11,1,2
"The old peasant rode into the town upon this horse, and his neighbors often borrowed it of him and paid for the loan of it by rendering some service to the old couple. ",paid,BEFORE,Yet after a time the old people thought it would be as well to sell the horse or exchange it for something which might be more useful to them. ,exchange,11,12,2,4
Yet after a time the old people thought it would be as well to sell the horse or exchange it for something which might be more useful to them. ,exchange,BEFORE,"""You will know best, old man,"" said the wife. ",said,12,14,4,2
"""You will know best, old man,"" said the wife. ",said,BEFORE,Whichever you do will please me; ,please,14,17,2,2
Whichever you do will please me; ,please,AFTER,"She fastened his neckerchief for him, for she could do that better than he could and she could also tie it very prettily in a double bow. ",tie,17,19,2,5
"She fastened his neckerchief for him, for she could do that better than he could and she could also tie it very prettily in a double bow. ",tie,BEFORE,She also smoothed his hat round and round with the palm of her hand and gave him a kiss. ,gave,19,20,5,1
She also smoothed his hat round and round with the palm of her hand and gave him a kiss. ,gave,BEFORE,"Then he rode away upon the horse that was to be sold, or bartered for something else. ",bartered,20,21,1,4
"Then he rode away upon the horse that was to be sold, or bartered for something else. ",bartered,AFTER,"Yes, the goodman knew what he was about. ",knew,21,22,4,0
"Yes, the goodman knew what he was about. ",knew,BEFORE,"Among the crowd a man came trudging along, driving a cow to the fair. ",driving,22,26,0,2
"Among the crowd a man came trudging along, driving a cow to the fair. ",driving,BEFORE,"""She gives good milk, I am certain,"" said the peasant to himself. ",said,26,28,2,2
"""She gives good milk, I am certain,"" said the peasant to himself. ",said,BEFORE,"you with the cow,"" he said. ",said,28,31,2,0
"you with the cow,"" he said. ",said,BEFORE,"""I tell you what, I dare say a horse is of more value than a cow; ",tell,31,32,0,0
"""I tell you what, I dare say a horse is of more value than a cow; ",tell,AFTER, but I don't care for that. ,care,32,33,0,1
 but I don't care for that. ,care,BEFORE,"A cow will be more useful to me, so if you like we'll exchange."" ",like,33,34,1,2
"A cow will be more useful to me, so if you like we'll exchange."" ",like,BEFORE,"""To be sure I will,"" said the man. ",said,34,35,2,2
"""To be sure I will,"" said the man. ",said,AFTER,"When the matter was settled the peasant might have turned back, for he had done the business he came to do. ",came,35,37,2,7
"When the matter was settled the peasant might have turned back, for he had done the business he came to do. ",came,BEFORE,"But having made up his mind to go to the fair, he determined to do so, if only to have a look at it. ",determined,37,38,7,3
"But having made up his mind to go to the fair, he determined to do so, if only to have a look at it. ",determined,BEFORE,"Leading the animal, he strode on sturdily, and, after a short time, overtook a man who was driving a sheep. ",overtook,38,40,3,2
"Leading the animal, he strode on sturdily, and, after a short time, overtook a man who was driving a sheep. ",overtook,BEFORE,"""I should like to have that fellow,"" said the peasant to himself. ",said,40,42,2,3
"""I should like to have that fellow,"" said the peasant to himself. ",said,BEFORE,"Shall I exchange?"" ",exchange,42,45,3,1
"Shall I exchange?"" ",exchange,BEFORE,And then our peasant continued his way on the highroad with his sheep. ,continued,45,47,1,0
And then our peasant continued his way on the highroad with his sheep. ,continued,BEFORE,"Soon after this, he overtook another man, who had come into the road from a field, and was carrying a large goose under his arm. ",overtook,47,48,0,0
"Soon after this, he overtook another man, who had come into the road from a field, and was carrying a large goose under his arm. ",overtook,BEFORE,"""What a heavy creature you have there!"" ",have,48,49,0,0
"""What a heavy creature you have there!"" ",have,BEFORE,said the peasant. ,said,49,50,0,0
said the peasant. ,said,BEFORE, she could make all sorts of profit out of it. ,make,50,53,0,1
 she could make all sorts of profit out of it. ,make,BEFORE,"How often she has said, 'If we only had a goose!' ",said,53,54,1,1
"How often she has said, 'If we only had a goose!' ",said,BEFORE,"Now here is an opportunity, and, if possible, I will get it for her. ",get,54,55,1,2
"Now here is an opportunity, and, if possible, I will get it for her. ",get,BEFORE,"I will give you my sheep for your goose, and thanks into the bargain."" ",give,55,57,2,1
"I will give you my sheep for your goose, and thanks into the bargain."" ",give,BEFORE,"The other had not the least objection, and accordingly the exchange was made, and our peasant became possessor of the goose. ",became,57,58,1,3
"The other had not the least objection, and accordingly the exchange was made, and our peasant became possessor of the goose. ",became,AFTER,By this time he had arrived very near the town. ,arrived,58,59,3,1
By this time he had arrived very near the town. ,arrived,AFTER,"The crowd on the highroad had been gradually increasing, and there was quite a rush of men and cattle. ",increasing,59,60,1,2
