sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
2,2,thought,19,26,233,240,13,4.0,7.0,218.0,221.0,"14,10",27.0,83.0,241.0,297.0,,,,,verb.cognition,1,True
3,3,looked,78,84,377,383,14,74.0,77.0,373.0,376.0,10,85.0,91.0,384.0,390.0,,,,,verb.perception,1,True
10,0,loved,9,14,760,765,23,0.0,8.0,751.0,759.0,,15.0,33.0,766.0,784.0,35.0,127.0,786.0,878.0,verb.emotion,1,True
11,5,said,145,149,1025,1029,14,130.0,133.0,1010.0,1013.0,"159,14,158",151.0,268.0,1031.0,1148.0,,,,,verb.communication,1,True
12,0,laughed,16,23,1167,1174,3,4.0,10.0,1155.0,1161.0,,,,,,,,,,verb.body,1,True
13,2,saying,116,122,1292,1298,14,68.0,71.0,1244.0,1247.0,14,133.0,169.0,1309.0,1345.0,,,,,verb.communication,1,True
14,3,comes,50,55,1397,1402,162,41.0,49.0,1388.0,1396.0,,,,,,,,,,verb.motion,1,True
15,2,left,19,23,1436,1440,158,14.0,18.0,1431.0,1435.0,,,,,,,,,,verb.cognition,1,True
16,1,work,17,21,1526,1530,158,7.0,11.0,1516.0,1520.0,,,,,,,,,,verb.social,1,True
17,5,learn,171,176,1702,1707,158,148.0,157.0,1679.0,1688.0,166,177.0,188.0,1708.0,1719.0,,,,,verb.cognition,1,True
18,1,had,41,44,1763,1766,3,37.0,40.0,1759.0,1762.0,,45.0,79.0,1767.0,1801.0,,,,,verb.perception,1,True
19,0,tried,8,13,1810,1815,3,4.0,7.0,1806.0,1809.0,,14.0,50.0,1816.0,1852.0,,,,,verb.social,1,True
21,1,made,46,50,1950,1954,3,32.0,36.0,1936.0,1940.0,,,,,,,,,,verb.social,1,True
22,4,spun,124,128,2097,2101,3,111.0,114.0,2084.0,2087.0,,129.0,148.0,2102.0,2121.0,,,,,verb.motion,1,True
23,3,work,74,78,2197,2201,3,59.0,62.0,2182.0,2185.0,,,,,,,,,,verb.social,1,True
24,0,cried,15,20,2230,2235,3,11.0,14.0,2226.0,2229.0,3,21.0,28.0,2236.0,2243.0,29.0,37.0,2244.0,2252.0,verb.body,1,True
25,2,expect,56,62,2309,2315,,,,,,3,63.0,87.0,2316.0,2340.0,,,,,verb.cognition,1,True
27,0,loved,7,12,2475,2480,3,0.0,6.0,2468.0,2474.0,,13.0,22.0,2481.0,2490.0,,,,,verb.emotion,1,True
28,1,seated,57,63,2587,2593,3,13.0,16.0,2543.0,2546.0,3,64.0,71.0,2594.0,2601.0,,,,,verb.contact,1,True
30,8,trying,247,253,3036,3042,,239.0,241.0,3028.0,3030.0,3,254.0,267.0,3043.0,3056.0,,,,,verb.social,1,True
31,1,enjoy,49,54,3131,3136,38,4.0,17.0,3086.0,3099.0,,55.0,80.0,3137.0,3162.0,,,,,verb.emotion,1,True
32,3,wondered,83,91,3247,3255,3,48.0,51.0,3212.0,3215.0,3,92.0,116.0,3256.0,3280.0,,,,,verb.cognition,1,True
33,2,thought,38,45,3320,3327,3,34.0,37.0,3316.0,3319.0,3,46.0,77.0,3328.0,3359.0,,,,,verb.cognition,1,True
34,4,cried,48,53,3672,3677,3,44.0,47.0,3668.0,3671.0,,,,,,,,,,verb.communication,1,True
35,1,kill,10,14,3697,3701,,,,,,"166,3",15.0,17.0,3702.0,3704.0,,,,,verb.contact,1,True
