sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
And one would have thought that she would have been the pride of her mother's heart. ,thought,AFTER,"But, instead of this, her mother used to sigh and shake her head whenever she looked at her. ",sigh,2,3,2,1
"But, instead of this, her mother used to sigh and shake her head whenever she looked at her. ",sigh,BEFORE,"But, instead of this, her mother used to sigh and shake her head whenever she looked at her. ",shake,3,3,1,2
"But, instead of this, her mother used to sigh and shake her head whenever she looked at her. ",shake,AFTER,"But, instead of this, her mother used to sigh and shake her head whenever she looked at her. ",looked,3,3,2,3
"But, instead of this, her mother used to sigh and shake her head whenever she looked at her. ",looked,AFTER,"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",loved,3,10,3,0
"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",loved,AFTER,"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",chasing,10,10,0,2
"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",chasing,AFTER,"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",plucking,10,10,2,3
"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",plucking,AFTER,"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",sitting,10,10,3,4
"The girl loved to be out of doors, chasing butterflies and plucking wild flowers, far better than sitting at her spinning-wheel. ",sitting,BEFORE,"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",saw,10,11,4,0
"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",saw,AFTER,"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",getting,11,11,0,3
"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",getting,BEFORE,"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",sighed,11,11,3,4
"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",sighed,BEFORE,"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",said,11,11,4,5
"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",said,AFTER,"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",see,11,11,5,8
"So when her mother saw one after another of Maisie's companions, who were not nearly so pretty as she was, getting rich husbands, she sighed and said: ""Woe's me, child, for methinks no brave wooer will ever pause at our door while they see thee so idle and thoughtless."" ",see,BEFORE,But Maisie only laughed. ,laughed,11,12,8,0
But Maisie only laughed. ,laughed,BEFORE,"At last her mother grew really angry, and one bright Spring morning she laid down three heads of lint on the table, saying sharply, ""I will have no more of this dallying. ",grew,12,13,0,0
"At last her mother grew really angry, and one bright Spring morning she laid down three heads of lint on the table, saying sharply, ""I will have no more of this dallying. ",grew,BEFORE,"At last her mother grew really angry, and one bright Spring morning she laid down three heads of lint on the table, saying sharply, ""I will have no more of this dallying. ",saying,13,13,0,2
"At last her mother grew really angry, and one bright Spring morning she laid down three heads of lint on the table, saying sharply, ""I will have no more of this dallying. ",saying,BEFORE,"At last her mother grew really angry, and one bright Spring morning she laid down three heads of lint on the table, saying sharply, ""I will have no more of this dallying. ",have,13,13,2,4
"At last her mother grew really angry, and one bright Spring morning she laid down three heads of lint on the table, saying sharply, ""I will have no more of this dallying. ",have,BEFORE,People will say that it is my blame that no wooer comes to seek thee. ,say,13,14,4,1
People will say that it is my blame that no wooer comes to seek thee. ,say,AFTER,People will say that it is my blame that no wooer comes to seek thee. ,comes,14,14,1,3
People will say that it is my blame that no wooer comes to seek thee. ,comes,AFTER,People will say that it is my blame that no wooer comes to seek thee. ,seek,14,14,3,4
People will say that it is my blame that no wooer comes to seek thee. ,seek,BEFORE,"I cannot have thee left on my hands to be laughed at, as the idle maid who would not marry. ",have,14,15,4,1
"I cannot have thee left on my hands to be laughed at, as the idle maid who would not marry. ",have,AFTER,"I cannot have thee left on my hands to be laughed at, as the idle maid who would not marry. ",left,15,15,1,2
"I cannot have thee left on my hands to be laughed at, as the idle maid who would not marry. ",left,BEFORE,So now thou must work; ,work,15,16,2,1
So now thou must work; ,work,BEFORE," and if thou hast not these heads of lint spun into seven hanks of thread in three days, I will e'en speak to the Mother at St. Mary's Convent, and thou wilt go there and learn to be a nun."" ",learn,16,17,1,5
" and if thou hast not these heads of lint spun into seven hanks of thread in three days, I will e'en speak to the Mother at St. Mary's Convent, and thou wilt go there and learn to be a nun."" ",learn,AFTER,"Now, though Maisie was an idle girl, she had no wish to be shut up in a nunnery; ",had,17,18,5,1
"Now, though Maisie was an idle girl, she had no wish to be shut up in a nunnery; ",had,BEFORE," so she tried not to think of the sunshine outside, but sat down soberly with her distaff. ",tried,18,19,1,0
" so she tried not to think of the sunshine outside, but sat down soberly with her distaff. ",tried,BEFORE,she was so little accustomed to work that she made but slow progress; ,made,19,21,0,1
she was so little accustomed to work that she made but slow progress; ,made,AFTER," and although she sat at the spinning-wheel all day, and never once went out of doors, she found at night that she had only spun half a hank of yarn. ",sat,21,22,1,0
" and although she sat at the spinning-wheel all day, and never once went out of doors, she found at night that she had only spun half a hank of yarn. ",sat,BEFORE," and although she sat at the spinning-wheel all day, and never once went out of doors, she found at night that she had only spun half a hank of yarn. ",found,22,22,0,2
" and although she sat at the spinning-wheel all day, and never once went out of doors, she found at night that she had only spun half a hank of yarn. ",found,AFTER," and although she sat at the spinning-wheel all day, and never once went out of doors, she found at night that she had only spun half a hank of yarn. ",spun,22,22,2,4
" and although she sat at the spinning-wheel all day, and never once went out of doors, she found at night that she had only spun half a hank of yarn. ",spun,BEFORE,"The next day it was even worse, for her arms ached so much she could only work very slowly. ",ached,22,23,4,1
"The next day it was even worse, for her arms ached so much she could only work very slowly. ",ached,BEFORE,"The next day it was even worse, for her arms ached so much she could only work very slowly. ",work,23,23,1,3
"The next day it was even worse, for her arms ached so much she could only work very slowly. ",work,BEFORE,That night she cried herself to sleep; ,cried,23,24,3,0
That night she cried herself to sleep; ,cried,BEFORE," and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",seeing,24,25,0,0
" and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",seeing,BEFORE," and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",expect,25,25,0,2
" and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",expect,BEFORE," and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",get,25,25,2,3
" and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",get,BEFORE," and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",finished,25,25,3,4
" and next morning, seeing that it was quite hopeless to expect to get her task finished, she threw down her distaff in despair, and ran out of doors. ",finished,AFTER,"Maisie loved this dell, the flowers grew so abundantly there. ",loved,25,27,4,0
"Maisie loved this dell, the flowers grew so abundantly there. ",loved,BEFORE,"This morning she ran down to the edge of the stream, and seated herself on a large stone. ",ran,27,28,0,0
"This morning she ran down to the edge of the stream, and seated herself on a large stone. ",ran,BEFORE,"This morning she ran down to the edge of the stream, and seated herself on a large stone. ",seated,28,28,0,1
"This morning she ran down to the edge of the stream, and seated herself on a large stone. ",seated,BEFORE,"The primroses and sweet-scented violets peeped out from among the grass, and a little water wagtail came and perched on a stone in the middle of the stream, and bobbed up and down, till it seemed as if he were nodding to Maisie, and as if he were trying to say to her, ""Never mind, cheer up."" ",trying,28,30,1,8
