sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,0,had,verb.possession,7,7
3,0,sent,verb.motion,9,7
3,0,sent,verb.motion,7,7
4,2,said,verb.communication,13,14
5,4,work,verb.social,17,17
6,3,startled,verb.emotion,17,17
6,3,startled,verb.emotion,17,20
8,3,stuck,verb.contact,21,17
8,4,gazed,verb.perception,21,20
9,2,addressed,verb.communication,20,17
9,4,think,verb.cognition,17,17
9,4,think,verb.cognition,17,86
9,4,think,verb.cognition,17,20
9,6,send,verb.motion,20,17
9,6,send,verb.motion,20,86
9,6,send,verb.motion,20,20
10,0,think,verb.cognition,17,17
10,2,do,verb.social,17,17
12,3,work,verb.social,5,5
12,3,work,verb.social,5,23
12,4,unthinking,verb.social,5,5
12,8,work,verb.social,22,22
13,2,looked,verb.perception,22,24
13,2,looked,verb.perception,22,22
15,1,wended,verb.motion,22,22
15,3,told,verb.communication,22,9
18,1,had,verb.possession,28,30
18,1,had,verb.possession,28,31
18,1,had,verb.possession,28,28
19,7,ordered,verb.communication,28,28
21,3,find,verb.cognition,22,22
22,0,began,verb.change,22,9
22,0,began,verb.change,22,22
22,1,think,verb.cognition,22,9
22,1,think,verb.cognition,22,22
26,5,given,verb.possession,9,22
28,0,took,verb.motion,22,6
28,0,took,verb.motion,22,22
28,3,astonished,verb.emotion,22,22
28,4,find,verb.perception,22,22
29,0,dropped,verb.motion,22,22
30,3,said,verb.communication,22,22
32,1,knew,verb.cognition,22,22
34,0,rubbed,verb.contact,22,22
34,1,became,verb.change,22,46
34,1,became,verb.change,22,22
35,1,tried,verb.social,47,46
35,3,turn,verb.motion,47,48
35,3,turn,verb.motion,47,22
35,5,accompanied,verb.motion,48,22
36,1,led,verb.motion,46,46
36,1,led,verb.motion,46,50
36,1,led,verb.motion,46,49
36,2,cried,verb.communication,46,90
39,5,seized,verb.contact,54,22
39,5,seized,verb.contact,53,22
39,5,seized,verb.contact,22,22
41,0,found,verb.perception,22,22
43,0,forgot,verb.cognition,22,56
43,0,forgot,verb.cognition,22,22
44,0,felt,verb.emotion,22,48
44,0,felt,verb.emotion,22,22
44,2,leave,verb.motion,22,48
49,0,reached,verb.motion,48,60
49,0,reached,verb.motion,48,67
53,13,watch,verb.perception,60,48
54,1,touched,verb.contact,73,60
55,3,remonstrated,verb.communication,74,60
56,0,took,verb.social,60,74
58,2,tell,verb.communication,60,60
58,2,tell,verb.communication,60,95
61,1,standing,verb.contact,60,60
62,3,given,verb.possession,76,60
63,0,reached,verb.motion,60,60
64,0,looked,verb.perception,60,60
64,0,looked,verb.perception,43,60
64,7,stared,verb.perception,81,60
66,2,gathered,verb.contact,43,43
66,3,seen,verb.cognition,43,60
67,1,find,verb.possession,60,60
67,1,find,verb.possession,60,43
67,1,find,verb.possession,60,97
68,0,knew,verb.cognition,60,60
68,0,knew,verb.cognition,60,85
68,5,realised,verb.cognition,60,60
68,5,realised,verb.cognition,60,85
68,9,laid,verb.cognition,85,60
