clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The poor man/the poor man,22,2,65,67,The poor man,male,1.0,primary
the farm man,60,1,40,41,the farm man,male,1.0,secondary
The man,17,1,16,17,The man,male,1.0,tertiary
The man--the very smallest woman that he had ever seen in his life,20,1,12,13,The man's very smallest woman that he had ever seen in his life,female,1.0,tertiary
the master,28,1,10,11,the master,male,1.0,tertiary
the Fairies,48,4,4,8,the Fairies,group/nonbinary,1.0,tertiary
a poor man working as a laborer on a farm in Lanarkshire--his master,9,4,4,8,a poor man working as a laborer on a farm in Lanarkshire's master,male,1.0,tertiary
"The poor man/the poor man--a large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face",46,1,6,7,"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face",group/nonbinary,1.0,tertiary
a poor man working as a laborer on a farm in Lanarkshire,7,1,6,7,a poor man working as a laborer on a farm in Lanarkshire,male,1.0,tertiary
a poor man working as a laborer on a farm in Lanarkshire's master--his wife,43,3,3,6,a poor man working as a laborer on a farm in Lanarkshire's master's wife,female,0.625,tertiary
the Little Folk/The Little Folk,59,2,3,5,the Little Folk,group/nonbinary,1.0,tertiary
the Fairy Folk,5,1,2,3,the Fairy Folk,group/nonbinary,1.0,tertiary
the little woman with the green dress,74,1,2,3,the little woman with the green dress,female,1.0,tertiary
that famous Enchanter,14,1,1,2,that famous Enchanter,male,1.0,tertiary
the poor labourer,51,1,1,2,the poor labourer,male,1.0,tertiary
The poor man/the poor man--his strange visitor,24,1,1,2,The poor man's strange visitor,female,1.0,tertiary
the countryman/The countryman,64,2,0,2,the countryman,unknown,0.0,tertiary
the orra man,37,1,1,2,the orra man,male,1.0,tertiary
the country folk,13,1,0,1,the country folk,unknown,0.0,tertiary
the Fairy Host,67,1,0,1,the Fairy Host,unknown,0.0,tertiary
the good man,70,1,0,1,the good man,male,1.0,tertiary
The man's very smallest woman that he had ever seen in his life--my husband,86,1,0,1,The man's very smallest woman that he had ever seen in his life's husband,female,0.5,tertiary
mortal ears,95,1,0,1,mortal ears,unknown,0.0,tertiary
The poor man/the poor man--his partner,54,1,0,1,The poor man's partner,unknown,0.0,tertiary
the farmer,76,1,0,1,the farmer,unknown,0.0,tertiary
a ghost,79,1,0,1,a ghost,unknown,0.0,tertiary
"the farm man--the children whom he had left wee , toddling things were now well - grown boys and girls , who stared at him as if he had been an utter stranger",80,1,0,1,"the farm man's children whom he had left wee , toddling things were now well - grown boys and girls , who stared at him as if he had been an utter stranger",female,0.5,tertiary
girls,81,1,0,1,girls,female,1.0,tertiary
an utter stranger,82,1,0,1,an utter stranger,unknown,0.0,tertiary
the children,97,1,0,1,the children,unknown,0.0,tertiary
The poor man/the poor man--his children,56,1,0,1,The poor man's children,unknown,0.0,tertiary
"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face--our company",92,1,0,1,"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face's company",unknown,0.0,tertiary
The poor man/the poor man--the Fairy who had been chosen to be his partner,53,1,0,1,The poor man's Fairy who had been chosen to be his partner,unknown,0.0,tertiary
a clumsy dancer,52,1,0,1,a clumsy dancer,unknown,0.0,tertiary
the astonished countryman,21,1,0,1,the astonished countryman,unknown,0.0,tertiary
Man,90,1,0,1,Man,male,1.0,tertiary
"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face--their companions",50,1,0,1,"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face's companions",unknown,0.0,tertiary
"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face--the prettiest and daintiest of their companions",49,1,0,1,"The poor man's large band of Fairies who were dancing round and round him , singing and laughing , pointing their tiny fingers at him , and shaking their wee fists in his face's prettiest and daintiest of their companions",unknown,0.0,tertiary
Orra Man,4,1,0,1,Orra Man,male,1.0,tertiary
The bewildered man,47,1,0,1,The bewildered man,male,1.0,tertiary
Merlin,6,1,0,1,Merlin,unknown,0.0,tertiary
the master--his servant,32,1,0,1,the master's servant,unknown,0.0,tertiary
Fairies,31,1,0,1,Fairies,unknown,0.0,tertiary
Elves,30,1,0,1,Elves,unknown,0.0,tertiary
"a strong , hearty man",29,1,0,1,"a strong , hearty man",male,1.0,tertiary
a willing fellow,18,1,0,1,a willing fellow,unknown,0.0,tertiary
the Fairy Folk--unthinking mortals who offended them,23,1,0,1,the Fairy Folk's mortals who offended them,unknown,0.0,tertiary
the Wee Folk,85,1,0,1,the Wee Folk,unknown,0.0,tertiary
