sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
2,5,undertake,81,90,216,225,7,62.0,64.0,197.0,199.0,,91.0,136.0,226.0,271.0,,,,,verb.creation,1,True
3,1,cast,35,39,308,312,7,24.0,27.0,297.0,300.0,,40.0,45.0,313.0,318.0,,,,,verb.creation,1,True
4,2,said,126,130,508,512,13,109.0,125.0,491.0,507.0,14,132.0,187.0,514.0,569.0,,,,,verb.communication,1,True
5,4,work,83,87,654,658,17,73.0,75.0,644.0,646.0,17,88.0,110.0,659.0,681.0,,,,,verb.social,1,True
6,1,lifted,7,13,695,701,17,0.0,2.0,688.0,690.0,,14.0,38.0,702.0,726.0,59.0,158.0,747.0,846.0,verb.contact,1,True
7,4,bound,122,127,970,975,20,93.0,113.0,941.0,961.0,,128.0,141.0,976.0,989.0,,,,,verb.contact,1,True
8,2,working,77,84,1106,1113,21,43.0,68.0,1072.0,1097.0,,,,,,,,,,verb.social,1,True
9,7,uncover,150,157,1326,1333,,,,,,17,158.0,168.0,1334.0,1344.0,,,,,verb.possession,1,True
10,0,think,12,17,1358,1363,17,0.0,11.0,1346.0,1357.0,17,18.0,56.0,1364.0,1402.0,,,,,verb.cognition,1,True
11,0,stamping,6,14,1411,1419,,,,,,20,15.0,28.0,1420.0,1433.0,,,,,verb.contact,1,True
12,3,work,83,87,1613,1617,5,72.0,76.0,1602.0,1606.0,"5,23",88.0,127.0,1618.0,1657.0,,,,,verb.social,1,True
13,4,vanished,74,82,1868,1876,24,66.0,69.0,1860.0,1863.0,,,,,,,,,,verb.change,1,True
14,1,tell,13,17,1902,1906,22,0.0,2.0,1889.0,1891.0,,18.0,32.0,1907.0,1921.0,,,,,verb.cognition,1,True
15,1,wended,25,31,1948,1954,22,22.0,24.0,1945.0,1947.0,22,32.0,49.0,1955.0,1972.0,,,,,verb.motion,1,True
16,0,suggested,3,12,2040,2049,22,0.0,2.0,2037.0,2039.0,,13.0,84.0,2050.0,2121.0,,,,,verb.communication,1,True
17,0,laughed,20,27,2143,2150,28,4.0,14.0,2127.0,2137.0,,,,,,,,,,verb.body,1,True
18,1,had,33,36,2185,2188,28,0.0,2.0,2152.0,2154.0,"30,31,28",37.0,123.0,2189.0,2275.0,,,,,verb.possession,1,True
19,10,lift,199,203,2476,2480,28,145.0,148.0,2422.0,2425.0,,204.0,217.0,2481.0,2494.0,,,,,verb.contact,1,True
20,0,obeyed,13,19,2552,2558,22,0.0,12.0,2539.0,2551.0,,,,,,,,,,verb.motion,1,True
21,1,relieved,15,23,2596,2604,22,0.0,2.0,2581.0,2583.0,,,,,,,,,,verb.emotion,1,True
22,1,think,21,26,2711,2716,22,9.0,11.0,2699.0,2701.0,"9,22",27.0,101.0,2717.0,2791.0,,,,,verb.cognition,1,True
25,1,left,45,49,3018,3022,37,32.0,44.0,3005.0,3017.0,,50.0,58.0,3023.0,3031.0,59.0,84.0,3032.0,3057.0,verb.motion,1,True
26,3,working,55,62,3114,3121,9,43.0,45.0,3102.0,3104.0,,,,,,,,,,verb.social,1,True
27,4,humming,60,67,3278,3285,22,53.0,55.0,3271.0,3273.0,,68.0,74.0,3286.0,3292.0,75.0,85.0,3293.0,3303.0,verb.creation,1,True
28,3,astonished,79,89,3384,3394,22,72.0,74.0,3377.0,3379.0,22,90.0,129.0,3395.0,3434.0,,,,,verb.emotion,1,True
29,3,sleep,57,62,3493,3498,22,40.0,42.0,3476.0,3478.0,,,,,,,,,,verb.body,1,True
30,3,said,56,60,3592,3596,22,1.0,50.0,3537.0,3586.0,22,61.0,71.0,3597.0,3607.0,,,,,verb.communication,1,True
32,1,knew,84,88,3749,3753,22,81.0,83.0,3746.0,3748.0,22,89.0,145.0,3754.0,3810.0,,,,,verb.cognition,1,True
33,0,awoke,8,13,3820,3825,22,5.0,7.0,3817.0,3819.0,,,,,,,,,,verb.body,1,True
34,0,rubbed,7,13,3891,3897,22,4.0,6.0,3888.0,3890.0,22,14.0,22.0,3898.0,3906.0,24.0,225.0,3908.0,4109.0,verb.contact,1,True
35,6,encircling,128,138,4239,4249,,,,,,22,139.0,142.0,4250.0,4253.0,,,,,verb.contact,1,True
36,1,led,59,62,4366,4369,46,8.0,12.0,4315.0,4319.0,"46,50,49",63.0,110.0,4370.0,4417.0,111.0,120.0,4418.0,4427.0,verb.motion,1,True
37,2,escape,34,40,4518,4524,,,,,,"46,92",41.0,57.0,4525.0,4541.0,,,,,verb.motion,1,True
39,2,chosen,27,33,4658,4664,,4.0,13.0,4635.0,4644.0,"54,22",34.0,51.0,4665.0,4682.0,,,,,verb.cognition,1,True
40,1,enter,29,34,4753,4758,,0.0,18.0,4724.0,4742.0,22,35.0,49.0,4759.0,4773.0,,,,,verb.motion,1,True
41,1,waltzing,33,41,4808,4816,22,25.0,32.0,4800.0,4807.0,,,,,,,,,,verb.motion,1,True
43,0,forgot,3,9,4938,4944,22,0.0,2.0,4935.0,4937.0,"56,22",10.0,41.0,4945.0,4976.0,,,,,verb.cognition,1,True
44,2,leave,63,68,5041,5046,22,22.0,24.0,5000.0,5002.0,48,69.0,89.0,5047.0,5067.0,,,,,verb.motion,1,True
46,0,danced,16,22,5123,5129,59,0.0,15.0,5107.0,5122.0,,,,,,,,,,verb.creation,1,True
48,3,dragging,118,126,5439,5447,,,,,,64,127.0,141.0,5448.0,5462.0,148.0,162.0,,,verb.contact,1,True
49,3,seen,78,82,5563,5567,60,16.0,43.0,5501.0,5528.0,,,,,,,,,,verb.perception,1,True
51,3,wondering,129,138,5884,5893,70,73.0,85.0,5828.0,5840.0,,139.0,161.0,5894.0,5916.0,,,,,verb.cognition,1,True
52,2,thrown,42,48,5960,5966,,23.0,41.0,5941.0,5959.0,60,49.0,64.0,5967.0,5982.0,,,,,verb.contact,1,True
53,5,seen,141,145,6125,6129,60,96.0,121.0,6080.0,6105.0,,,,,,,,,,verb.perception,1,True
54,1,touched,34,41,6321,6328,73,26.0,33.0,6313.0,6320.0,60,42.0,51.0,6329.0,6338.0,,,,,verb.contact,1,True
55,3,remonstrated,105,117,6445,6457,74,36.0,95.0,6376.0,6435.0,60,118.0,126.0,6458.0,6466.0,127.0,185.0,6467.0,6525.0,verb.communication,1,True
56,0,took,22,26,6549,6553,60,1.0,11.0,6528.0,6538.0,74,27.0,52.0,6554.0,6579.0,,,,,verb.social,1,True
58,4,seen,84,88,6830,6834,60,70.0,74.0,6816.0,6820.0,,,,,,,,,,verb.perception,1,True
59,0,promised,15,23,6882,6890,64,0.0,14.0,6867.0,6881.0,,,,,,,,,,verb.communication,1,True
60,3,depart,51,57,6992,6998,60,30.0,32.0,6971.0,6973.0,,,,,,,,,,verb.motion,1,True
61,1,standing,20,28,7020,7028,60,0.0,15.0,7000.0,7015.0,60,29.0,65.0,7029.0,7065.0,66.0,95.0,7066.0,7095.0,verb.contact,1,True
62,3,given,68,73,7165,7170,76,53.0,63.0,7150.0,7160.0,60,74.0,76.0,7171.0,7173.0,,,,,verb.possession,1,True
63,0,reached,12,19,7194,7201,60,9.0,11.0,7191.0,7193.0,60,20.0,28.0,7202.0,7210.0,,,,,verb.motion,1,True
64,7,stared,145,151,7384,7390,81,114.0,139.0,7353.0,7378.0,60,152.0,158.0,7391.0,7397.0,159.0,194.0,7398.0,7433.0,verb.perception,1,True
66,3,seen,50,54,7531,7535,43,20.0,23.0,7501.0,7504.0,60,55.0,94.0,7536.0,7575.0,,,,,verb.cognition,1,True
67,1,find,19,23,7596,7600,60,15.0,18.0,7592.0,7595.0,"60,43,97",24.0,74.0,7601.0,7651.0,,,,,verb.possession,1,True
68,5,realised,99,107,7753,7761,60,96.0,98.0,7750.0,7752.0,"60,85",108.0,178.0,7762.0,7832.0,,,,,verb.cognition,1,True
