sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
6,1,disputed,128,136,888,896,16,107.0,116.0,867.0,876.0,,,,,verb.cognition,True,1,subject,a wonderful King,1.0,15.0,16.0,male,1.0,tertiary
7,0,thought,11,18,978,985,16,8.0,10.0,975.0,977.0,,,,,verb.cognition,True,2,subject,a wonderful King,1.0,15.0,16.0,male,1.0,tertiary
8,0,decided,6,13,1065,1072,16,3.0,5.0,1062.0,1064.0,,,,,verb.cognition,True,3,subject,a wonderful King,1.0,15.0,16.0,male,1.0,tertiary
9,2,chose,44,49,1133,1138,16,41.0,43.0,1130.0,1132.0,81.0,162.0,1170.0,1251.0,verb.cognition,True,4,subject,a wonderful King,1.0,15.0,16.0,male,1.0,tertiary
11,4,dressed,118,125,1449,1456,35,110.0,113.0,1441.0,1444.0,,,,,verb.body,True,5,subject,a wonderful King's young Dragon Princess who would be his bride,1.0,4.0,5.0,female,1.0,tertiary
14,2,offer,99,104,1742,1747,42,0.0,79.0,1643.0,1722.0,,,,,verb.communication,True,7,subject,the little shrimps,1.0,0.0,1.0,unknown,0.0,tertiary
17,2,dressed,51,58,2128,2135,50,0.0,9.0,2077.0,2086.0,,,,,verb.body,True,8,subject,Each fish,1.0,0.0,1.0,unknown,0.0,tertiary
22,1,fell,63,67,2782,2786,59,46.0,62.0,2765.0,2781.0,,,,,verb.change,True,10,subject,the Dragon Queen,2.0,1.0,3.0,female,1.0,tertiary
23,3,come,108,112,2931,2935,62,89.0,104.0,2912.0,2927.0,,,,,verb.motion,True,11,subject,the fish doctor,1.0,0.0,1.0,unknown,0.0,tertiary
25,2,curing,67,73,3289,3295,65,55.0,58.0,3277.0,3280.0,,,,,verb.contact,True,14,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
26,4,knew,114,118,3421,3425,65,111.0,113.0,3418.0,3420.0,,,,,verb.cognition,True,13,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
27,2,tell,16,20,3531,3535,65,4.0,7.0,3519.0,3522.0,,,,,verb.communication,True,15,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
29,1,say,19,22,3620,3623,65,15.0,18.0,3616.0,3619.0,,,,,verb.communication,True,17,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
31,2,want,24,28,3667,3671,65,20.0,23.0,3663.0,3666.0,,,,,verb.consumption,True,18,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
33,0,want,3,7,3709,3713,65,1.0,2.0,3707.0,3708.0,,,,,verb.consumption,True,21,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
37,4,said,75,79,3930,3934,207,1.0,72.0,3856.0,3927.0,,,,,verb.communication,True,24,subject,the Queen's Majesty,1.0,0.0,1.0,unknown,0.0,tertiary
37,4,said,75,79,3930,3934,68,1.0,72.0,3856.0,3927.0,,,,,verb.communication,True,24,subject,the Queen,3.0,1.0,4.0,female,1.0,tertiary
42,0,told,16,20,4089,4093,65,5.0,15.0,4078.0,4088.0,,,,,verb.communication,True,26,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
43,1,capture,19,26,4221,4228,65,9.0,12.0,4211.0,4214.0,,,,,verb.contact,True,28,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
45,1,capture,26,33,4295,4302,208,9.0,25.0,4278.0,4294.0,,,,,verb.possession,True,27,subject,The Dragon King's people,1.0,0.0,1.0,unknown,0.0,tertiary
45,1,capture,26,33,4295,4302,27,9.0,25.0,4278.0,4294.0,,,,,verb.possession,True,27,subject,The Dragon King,16.0,9.0,25.0,male,1.0,tertiary
49,1,see,8,11,4467,4470,27,0.0,1.0,4459.0,4460.0,,,,,verb.cognition,True,29,subject,The Dragon King,16.0,9.0,25.0,male,1.0,tertiary
50,2,said,35,39,4523,4527,65,1.0,32.0,4489.0,4520.0,,,,,verb.communication,True,32,subject,The doctor,13.0,11.0,24.0,male,1.0,tertiary
51,1,find,54,58,4594,4598,40,39.0,42.0,4579.0,4582.0,,,,,verb.possession,True,31,subject,the King,6.0,17.0,23.0,male,1.0,tertiary
52,5,consulted,74,83,4724,4733,40,71.0,73.0,4721.0,4723.0,88.0,101.0,4738.0,4751.0,verb.communication,True,33,subject,the King,6.0,17.0,23.0,male,1.0,tertiary
53,3,know,103,107,4856,4860,86,101.0,102.0,4854.0,4855.0,,,,,verb.cognition,True,34,subject,the chief steward,5.0,1.0,6.0,unknown,0.0,tertiary
56,2,catch,44,49,5071,5076,87,12.0,15.0,5039.0,5042.0,,,,,verb.contact,True,35,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
57,3,told,65,69,5148,5152,87,0.0,14.0,5083.0,5097.0,,,,,verb.communication,True,37,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
59,3,catch,92,97,5568,5573,40,77.0,80.0,5553.0,5556.0,,,,,verb.contact,True,38,subject,the King,6.0,17.0,23.0,male,1.0,tertiary
61,1,play,11,15,5636,5640,93,9.0,10.0,5634.0,5635.0,,,,,verb.competition,True,39,subject,the perplexed jelly fish,1.0,2.0,3.0,unknown,0.0,tertiary
62,3,said,28,32,5690,5694,93,0.0,25.0,5662.0,5687.0,,,,,verb.communication,True,40,subject,the perplexed jelly fish,1.0,2.0,3.0,unknown,0.0,tertiary
63,3,said,28,32,5749,5753,40,1.0,25.0,5722.0,5746.0,,,,,verb.communication,True,41,subject,the King,6.0,17.0,23.0,male,1.0,tertiary
64,3,try,73,76,5851,5854,40,64.0,67.0,5842.0,5845.0,,,,,verb.social,True,42,subject,the King,6.0,17.0,23.0,male,1.0,tertiary
65,3,come,70,74,5956,5960,218,63.0,66.0,5949.0,5952.0,,,,,verb.motion,True,43,subject,,,,,,,
67,1,get,17,20,6190,6193,95,12.0,13.0,6185.0,6186.0,32.0,36.0,6205.0,6209.0,verb.possession,True,46,subject,the reluctant jelly fish,1.0,8.0,9.0,unknown,0.0,tertiary
68,2,swim,23,27,6234,6238,91,9.0,16.0,6220.0,6227.0,,,,,verb.motion,True,45,subject,monkeys,2.0,0.0,2.0,unknown,0.0,tertiary
70,1,carry,10,15,6282,6287,95,1.0,4.0,6273.0,6276.0,20.0,32.0,6292.0,6304.0,verb.contact,True,48,subject,the reluctant jelly fish,1.0,8.0,9.0,unknown,0.0,tertiary
71,2,do,43,45,6349,6351,95,33.0,36.0,6339.0,6342.0,,,,,verb.social,True,47,subject,the reluctant jelly fish,1.0,8.0,9.0,unknown,0.0,tertiary
75,1,mind,13,17,6444,6448,95,1.0,4.0,6432.0,6435.0,,,,,verb.cognition,True,52,subject,the reluctant jelly fish,1.0,8.0,9.0,unknown,0.0,tertiary
76,3,swam,54,58,6578,6582,87,51.0,53.0,6575.0,6577.0,,,,,verb.motion,True,53,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
78,1,saw,20,23,6775,6778,87,17.0,19.0,6772.0,6774.0,,,,,verb.perception,True,55,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
81,2,try,37,40,6984,6987,87,5.0,6.0,6952.0,6953.0,,,,,verb.social,True,58,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
82,0,walked,25,31,7090,7096,87,3.0,17.0,7068.0,7082.0,,,,,verb.motion,True,57,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
84,2,said,53,57,7258,7262,87,29.0,31.0,7234.0,7236.0,,,,,verb.communication,True,59,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
87,1,seen,14,18,7384,7388,87,1.0,2.0,7371.0,7372.0,23.0,55.0,7393.0,7425.0,verb.perception,True,60,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
88,1,come,15,19,7442,7446,107,11.0,14.0,7438.0,7441.0,,,,,verb.motion,True,62,subject,the monkey,25.0,57.0,82.0,male,1.0,secondary
91,3,come,58,62,7613,7617,87,51.0,57.0,7606.0,7612.0,,,,,verb.motion,True,63,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
92,2,said,29,33,7695,7699,107,1.0,26.0,7667.0,7692.0,,,,,verb.communication,True,65,subject,the monkey,25.0,57.0,82.0,male,1.0,secondary
93,2,seen,50,54,7762,7766,107,41.0,44.0,7753.0,7756.0,,,,,verb.perception,True,64,subject,the monkey,25.0,57.0,82.0,male,1.0,secondary
94,3,seen,44,48,7867,7871,107,31.0,32.0,7854.0,7855.0,,,,,verb.perception,True,66,subject,the monkey,25.0,57.0,82.0,male,1.0,secondary
96,1,come,31,35,7929,7933,107,6.0,9.0,7904.0,7907.0,,,,,verb.motion,True,68,subject,the monkey,25.0,57.0,82.0,male,1.0,secondary
98,2,said,115,119,8115,8119,87,0.0,112.0,8000.0,8112.0,,,,,verb.communication,True,69,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
101,2,describing,48,58,8252,8262,87,5.0,19.0,8209.0,8223.0,,,,,verb.communication,True,71,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
102,3,lose,109,113,8609,8613,107,61.0,63.0,8561.0,8563.0,,,,,verb.possession,True,72,subject,the monkey,25.0,57.0,82.0,male,1.0,secondary
103,1,got,8,11,8653,8656,87,1.0,2.0,8646.0,8647.0,16.0,23.0,8661.0,8668.0,verb.possession,True,73,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
104,1,said,37,41,8708,8712,87,34.0,36.0,8705.0,8707.0,,,,,verb.communication,True,74,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
106,4,coming,111,117,8858,8864,11,60.0,63.0,8807.0,8810.0,,,,,verb.motion,True,75,subject,Mr. Monkey,3.0,16.0,19.0,unknown,0.0,tertiary
107,3,show,41,45,8915,8919,87,0.0,1.0,8874.0,8875.0,,,,,verb.perception,True,78,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
108,5,cross,57,62,9065,9070,87,52.0,53.0,9060.0,9061.0,,,,,verb.motion,True,77,subject,The jelly fish,34.0,104.0,138.0,male,1.0,primary
