sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"You might have walked a whole day without meeting anyone happier or more contented, for he had a large farm, plenty of money, and above all, a daughter called Barbaik, the most graceful dancer and the best-dressed girl in the whole country side. ",had,BEFORE,"When she appeared on holidays in her embroidered cap, five petticoats, each one a little shorter than the other, and shoes with silver buckles, the women were all filled with envy, but little cared Barbaik what they might whisper behind her back as long as she knew that her clothes were finer than anyone else's and that she had more partners than any other girl. ",appeared,1,2,4,0
"When she appeared on holidays in her embroidered cap, five petticoats, each one a little shorter than the other, and shoes with silver buckles, the women were all filled with envy, but little cared Barbaik what they might whisper behind her back as long as she knew that her clothes were finer than anyone else's and that she had more partners than any other girl. ",appeared,BEFORE,"Now amongst all the young men who wanted to marry Barbaik, the one whose heart was most set on her was her father's head man, but as his manners were rough and he was exceedingly ugly she would have nothing to say to him, and, what was worse, often made fun of him with the rest. ",say,2,3,0,9
"Now amongst all the young men who wanted to marry Barbaik, the one whose heart was most set on her was her father's head man, but as his manners were rough and he was exceedingly ugly she would have nothing to say to him, and, what was worse, often made fun of him with the rest. ",say,BEFORE,"Jegu, for that was his name, of course heard of this, and it made him very unhappy. ",heard,3,4,9,1
"Jegu, for that was his name, of course heard of this, and it made him very unhappy. ",heard,BEFORE,"Still he would not leave the farm, and look for work elsewhere, as he might have done, for then he would never see Barbaik at all, and what was life worth to him without that? ",leave,4,5,1,1
"Still he would not leave the farm, and look for work elsewhere, as he might have done, for then he would never see Barbaik at all, and what was life worth to him without that? ",leave,BEFORE,"One evening he was bringing back his horses from the fields, and stopped at a little lake on the way home to let them drink. ",let,5,6,1,3
"One evening he was bringing back his horses from the fields, and stopped at a little lake on the way home to let them drink. ",let,BEFORE,"He was tired with a long day's work, and stood with his hand on the mane of one of the animals, waiting till they had done, and thinking all the while of Barbaik, when a voice came out of the gorse close by. ",thinking,6,7,3,5
"He was tired with a long day's work, and stood with his hand on the mane of one of the animals, waiting till they had done, and thinking all the while of Barbaik, when a voice came out of the gorse close by. ",thinking,BEFORE,You mustn't despair yet.' ,despair,7,9,5,1
You mustn't despair yet.' ,despair,BEFORE,"The young man glanced up in surprise, and asked who was there. ",asked,9,10,1,1
"The young man glanced up in surprise, and asked who was there. ",asked,BEFORE,"'It is I, the brownie of the lake,' replied the voice. ",replied,10,11,1,1
"'It is I, the brownie of the lake,' replied the voice. ",replied,AFTER,inquired Jegu.',inquired,11,13,1,0
inquired Jegu.',inquired,BEFORE,"'Look close, and you will see me among the reeds in the form of a little green frog. ",see,13,14,0,2
"'Look close, and you will see me among the reeds in the form of a little green frog. ",see,AFTER,"I can take,' he added proudly, 'any shape I choose, and even, which is much harder, be invisible if I want to.' ",choose,14,15,2,3
