sentence_id,text,start,end
0,Once upon a time there lived in France a man whose name was Jalm Riou. ,0,71
1,"You might have walked a whole day without meeting anyone happier or more contented, for he had a large farm, plenty of money, and above all, a daughter called Barbaik, the most graceful dancer and the best-dressed girl in the whole country side. ",71,317
2,"When she appeared on holidays in her embroidered cap, five petticoats, each one a little shorter than the other, and shoes with silver buckles, the women were all filled with envy, but little cared Barbaik what they might whisper behind her back as long as she knew that her clothes were finer than anyone else's and that she had more partners than any other girl. ",317,682
3,"Now amongst all the young men who wanted to marry Barbaik, the one whose heart was most set on her was her father's head man, but as his manners were rough and he was exceedingly ugly she would have nothing to say to him, and, what was worse, often made fun of him with the rest. ",682,962
4,"Jegu, for that was his name, of course heard of this, and it made him very unhappy. ",962,1046
5,"Still he would not leave the farm, and look for work elsewhere, as he might have done, for then he would never see Barbaik at all, and what was life worth to him without that? ",1046,1222
6,"One evening he was bringing back his horses from the fields, and stopped at a little lake on the way home to let them drink. ",1222,1347
7,"He was tired with a long day's work, and stood with his hand on the mane of one of the animals, waiting till they had done, and thinking all the while of Barbaik, when a voice came out of the gorse close by. ",1347,1555
8,"'What is the matter, Jegu? ",1555,1582
9,You mustn't despair yet.' ,1582,1608
10,"The young man glanced up in surprise, and asked who was there. ",1608,1671
11,"'It is I, the brownie of the lake,' replied the voice. ",1671,1726
12,'But where are you?' ,1726,1747
13,inquired Jegu.',1747,1762
14,"'Look close, and you will see me among the reeds in the form of a little green frog. ",1761,1846
15,"I can take,' he added proudly, 'any shape I choose, and even, which is much harder, be invisible if I want to.' ",1846,1958
16,"'Then show yourself to me in the shape in which your family generally appear,' replied Jegu. ",1958,2051
17,"'Certainly, if you wish,' and the frog jumped on the back of one of the horses, and changed into a little dwarf, all dressed in green. ",2051,2186
18,"This transformation rather frightened Jegu, but the brownie bade him have no fears, for he would not do him any harm; ",2186,2304
19," indeed, he hoped that Jegu might find him of some use. ",2303,2359
20,'But why should you take all this interest in me?' ,2359,2410
21,asked the peasant suspiciously. ,2410,2442
22,"'Because of a service you did me last winter, which I have never forgotten,' answered the little fellow. ",2442,2547
23,"'You know, I am sure, that the korigans who dwell in the White Corn country have declared war on my people, because they say that they are the friends of man. ",2547,2706
24,"We were therefore obliged to take refuge in distant lands, and to hide ourselves at first under different animal shapes. ",2706,2827
25,"Since that time, partly from habit and partly to amuse ourselves, we have continued to transform ourselves, and it was in this way that I got to know you.' ",2827,2983
26,'How?' ,2983,2990
27,"exclaimed Jegu, filled with astonishment. ",2990,3032
28,"'Do you remember when you were digging in the field near the river, three months ago, you found a robin redbreast caught in a net?' ",3032,3164
29,"'Yes,' answered Jegu, 'I remember it very well, and I opened the net and let him go.' ",3164,3250
30,"'Well, I was that robin redbreast, and ever since I have vowed to be your friend, and as you want to marry Barbaik, I will prove the truth of what I say by helping you to do so.' ",3250,3429
31,'Ah! ,3429,3434
32,"my little brownie, if you can do that, there is nothing I won't give you, except my soul.' ",3434,3525
33,"'Then let me alone,' rejoined the dwarf, 'and I promise you that in a very few months you shall be master of the farm and of Barbaik.' ",3525,3660
34,'But how are you going to do it?' ,3660,3694
35,exclaimed Jegu wonderingly. ,3694,3722
36,'That is my affair. ,3722,3742
37,Perhaps I may tell you later. ,3742,3772
38,"Meanwhile you just eat and sleep, and don't worry yourself about anything.' ",3772,3848
39,"Jegu declared that nothing could be easier, and then taking off his hat, he thanked the dwarf heartily, and led his horses back to the farm. ",3848,3989
40,"Next morning was a holiday, and Barbaik was awake earlier than usual, as she wished to get through her work as soon as possible, and be ready to start for a dance which was to be held some distance off. ",3989,4192
