sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Who lived in a little cottage with her only daughter, who was such a bonnie lassie that everyone liked to look at her. ",look,BEFORE,One day the old woman took a notion into her head to bake a girdleful of cakes. ,bake,1,2,3,1
One day the old woman took a notion into her head to bake a girdleful of cakes. ,bake,BEFORE,"So she took down her bakeboard, and went to the chest and fetched a basinful of meal. ",fetched,2,3,1,2
"So she took down her bakeboard, and went to the chest and fetched a basinful of meal. ",fetched,BEFORE,"When she went to seek a jug of water to mix the meal with, she found that there was none in the house. ",seek,3,4,2,1
"When she went to seek a jug of water to mix the meal with, she found that there was none in the house. ",seek,BEFORE,"So she called to her daughter, who was in the garden. ",called,4,5,1,0
"So she called to her daughter, who was in the garden. ",called,BEFORE,"When the girl came she held out the empty jug to her, saying, ""Run, like a good lassie, to the Well of the World's End and bring me a jug of water. ",came,5,6,0,0
"When the girl came she held out the empty jug to her, saying, ""Run, like a good lassie, to the Well of the World's End and bring me a jug of water. ",came,BEFORE,"I have long found that water from the Well of the World's End makes the best cakes."" ",found,6,7,0,1
"I have long found that water from the Well of the World's End makes the best cakes."" ",found,BEFORE,So the girl took the jug and set out on her errand. ,took,7,8,1,0
So the girl took the jug and set out on her errand. ,took,BEFORE,"Now, as its name shows, it is a long road to that well, and many a weary mile had the poor maid to go before she reached it. ",reached,8,9,0,5
"Now, as its name shows, it is a long road to that well, and many a weary mile had the poor maid to go before she reached it. ",reached,BEFORE,But she arrived there at last. ,arrived,9,10,5,0
But she arrived there at last. ,arrived,BEFORE,She was so tired and so vexed that she sat down beside it and began to cry. ,cry,10,12,0,3
She was so tired and so vexed that she sat down beside it and began to cry. ,cry,AFTER,"She did not know where to get any more water, and she felt that she could not go back to her mother with an empty jug. ",know,12,13,3,1
"She did not know where to get any more water, and she felt that she could not go back to her mother with an empty jug. ",know,BEFORE,"While she was crying, a nice yellow Paddock, with very bright eyes, came jump-jump-jumping over the stones of the well. ",crying,13,14,1,1
"While she was crying, a nice yellow Paddock, with very bright eyes, came jump-jump-jumping over the stones of the well. ",crying,BEFORE,"It squatted down at her feet, looking up into her face. ",looking,14,15,1,1
"It squatted down at her feet, looking up into her face. ",looking,BEFORE,"""Is there anything that I can do to help you?"" ",help,15,18,1,3
"""Is there anything that I can do to help you?"" ",help,BEFORE,"""I am greeting because the well is empty,"" she answered, ""and I cannot get any water to carry home to my mother."" ",answered,18,19,3,3
"""I am greeting because the well is empty,"" she answered, ""and I cannot get any water to carry home to my mother."" ",answered,BEFORE,"""Listen,"" said the Paddock softly. ",said,19,20,3,1
"""Listen,"" said the Paddock softly. ",said,BEFORE,"""I can get you water in plenty, if you will promise to be my wife."" ",promise,20,21,1,3
"""I can get you water in plenty, if you will promise to be my wife."" ",promise,AFTER,"Now the lassie had but one thought in her head, and that was to get the water for her mother's oat-cakes. ",had,21,22,3,0
"Now the lassie had but one thought in her head, and that was to get the water for her mother's oat-cakes. ",had,BEFORE,"She never for a moment thought that the Paddock was in earnest, so she promised gladly enough to be his wife, if he would get her a jug of water. ",promised,22,23,0,2
"She never for a moment thought that the Paddock was in earnest, so she promised gladly enough to be his wife, if he would get her a jug of water. ",promised,BEFORE,No sooner had the words passed her lips than the beastie jumped down the mouth of the well. ,jumped,23,24,2,2
No sooner had the words passed her lips than the beastie jumped down the mouth of the well. ,jumped,BEFORE,"The lassie filled her jug and carried it home, without troubling any more about the matter. ",carried,24,26,2,1
"The lassie filled her jug and carried it home, without troubling any more about the matter. ",carried,BEFORE,"Then they heard a tiny little voice singing: ""Oh, open the door, my hinnie, my heart, Oh, open the door, my own true love; ",heard,26,28,1,0
"Then they heard a tiny little voice singing: ""Oh, open the door, my hinnie, my heart, Oh, open the door, my own true love; ",heard,BEFORE," Remember the promise that you and I made Down in the meadow, where we two met."" ",Remember,28,29,0,0
" Remember the promise that you and I made Down in the meadow, where we two met."" ",Remember,BEFORE,"""Hush,"" said the old woman, raising her head. ",raising,29,30,0,1
"""Hush,"" said the old woman, raising her head. ",raising,AFTER,"""Oh,"" said her daughter, who was feeling rather frightened, ""it's only a yellow Paddock."" ",feeling,30,32,1,2
"""Oh,"" said her daughter, who was feeling rather frightened, ""it's only a yellow Paddock."" ",feeling,BEFORE,"""Poor bit beastie,"" said the kind-hearted old mother. ",said,32,33,2,0
"""Poor bit beastie,"" said the kind-hearted old mother. ",said,BEFORE,"""Open the door and let him in. ",let,33,34,0,1
"""Open the door and let him in. ",let,BEFORE,"So the lassie, very unwillingly opened the door, and the Paddock came jump-jump-jumping across the kitchen, and sat down at the fireside. ",opened,34,36,1,0
"So the lassie, very unwillingly opened the door, and the Paddock came jump-jump-jumping across the kitchen, and sat down at the fireside. ",opened,BEFORE,"And while he sat there he began to sing this song: ""Oh, give me my supper, my hinnie, my heart, Oh, give me my supper, my own true love; ",sing,36,37,0,2
"And while he sat there he began to sing this song: ""Oh, give me my supper, my hinnie, my heart, Oh, give me my supper, my own true love; ",sing,BEFORE,"""Give the poor beast his supper,"" said the old woman. ",said,37,39,2,1
"""Give the poor beast his supper,"" said the old woman. ",said,BEFORE,"""Tut,"" replied her daughter crossly, for she was growing more and more frightened as she saw the creature's bright black eyes fixed on her face. ",growing,39,41,1,2
"""Tut,"" replied her daughter crossly, for she was growing more and more frightened as she saw the creature's bright black eyes fixed on her face. ",growing,BEFORE,"""I'm not going to be so silly as to feed a wet, sticky Paddock."" ",feed,41,42,2,3
"""I'm not going to be so silly as to feed a wet, sticky Paddock."" ",feed,BEFORE,"""Don't be ill-natured and cruel,"" said her mother. ",said,42,43,3,2
"""Don't be ill-natured and cruel,"" said her mother. ",said,AFTER,"""Who knows how far the little beastie has travelled? ",travelled,43,44,2,2
"""Who knows how far the little beastie has travelled? ",travelled,BEFORE,"And I warrant that it would like a saucerful of milk."" ",warrant,44,45,2,0
"And I warrant that it would like a saucerful of milk."" ",warrant,AFTER,"Now, the lassie could have told her that the Paddock had travelled from the Well o' the World's End. ",travelled,45,46,0,4
