sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,0,took,verb.contact,8,8
5,0,called,verb.communication,8,8
5,0,called,verb.communication,8,10
6,2,saying,verb.communication,12,54
6,2,saying,verb.communication,12,12
9,2,had,verb.social,15,12
9,2,had,verb.social,15,16
13,3,felt,verb.cognition,12,12
13,3,felt,verb.cognition,12,18
19,3,answered,verb.communication,12,12
19,3,answered,verb.communication,12,60
19,5,get,verb.change,12,12
19,5,get,verb.change,12,60
21,1,get,verb.possession,2,12
21,3,promise,verb.communication,12,2
21,3,promise,verb.communication,12,61
23,0,thought,verb.cognition,20,22
23,2,promised,verb.communication,20,23
23,2,promised,verb.communication,20,22
23,5,get,verb.possession,22,20
26,0,filled,verb.change,20,20
30,1,raising,verb.motion,8,8
33,0,said,verb.communication,66,31
37,1,began,verb.change,22,62
37,1,began,verb.change,22,68
37,1,began,verb.change,22,22
37,2,sing,verb.creation,22,62
37,2,sing,verb.creation,22,68
37,2,sing,verb.creation,22,22
37,4,give,verb.possession,62,68
37,4,give,verb.possession,62,22
37,4,give,verb.possession,22,68
37,4,give,verb.possession,22,22
39,1,said,verb.communication,72,8
41,3,saw,verb.perception,30,8
42,3,feed,verb.consumption,30,73
46,2,told,verb.communication,20,18
46,2,told,verb.communication,20,22
48,2,remember,verb.cognition,62,64
48,2,remember,verb.cognition,62,8
48,2,remember,verb.cognition,62,30
48,2,remember,verb.cognition,30,64
48,2,remember,verb.cognition,30,8
48,2,remember,verb.cognition,30,30
49,3,stop,verb.motion,8,8
49,3,stop,verb.motion,8,30
49,3,stop,verb.motion,8,2
55,2,kneel,verb.contact,46,50
57,5,take,verb.cognition,84,46
58,1,promise,verb.communication,84,46
58,1,promise,verb.communication,84,61
58,4,have,verb.possession,84,84
58,4,have,verb.possession,84,46
59,1,return,verb.motion,46,82
59,1,return,verb.motion,46,46
59,2,claim,verb.communication,46,82
59,2,claim,verb.communication,46,46
