coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
3,an old widow woman,an old widow woman,0,15,33,0
3,an old widow woman,her,1,35,38,1
3,an old widow woman,her,1,114,117,0
5,her only daughter,her only daughter,1,35,52,0
6,a bonnie lassie,a bonnie lassie,1,67,82,0
8,the old woman,I,29,35,36,0
8,the old woman,her,49,85,88,1
8,the old woman,the old woman,49,46,59,0
8,the old woman,you,48,110,113,0
8,the old woman,my,28,65,67,1
8,the old woman,my,28,76,78,0
8,the old woman,my,28,105,107,0
8,the old woman,you,29,27,30,0
8,the old woman,her,30,36,39,0
8,the old woman,the old woman,30,13,26,0
8,the old woman,her,3,17,20,0
8,the old woman,the old woman,2,8,21,0
8,the old woman,her,2,41,44,0
8,the old woman,she,3,3,6,0
8,the old woman,her,32,11,14,1
8,the old woman,she,4,5,8,0
8,the old woman,she,4,59,62,0
8,the old woman,she,50,4,7,0
8,the old woman,her,5,17,20,1
8,the old woman,the old woman,39,39,52,0
8,the old woman,her,41,15,18,1
8,the old woman,her,41,135,138,0
8,the old woman,she,5,3,6,0
10,"her daughter , who was in the garden","her daughter, who was in the garden",5,17,52,0
12,the girl,you,21,35,38,0
12,the girl,you,21,11,14,0
12,the girl,I,19,62,63,0
12,the girl,she,19,43,46,0
12,the girl,I,19,1,2,0
12,the girl,you,18,41,44,0
12,the girl,my,19,102,104,1
12,the girl,her,15,46,49,0
12,the girl,her,8,40,43,0
12,the girl,I,7,0,1,0
12,the girl,she,10,4,7,0
12,the girl,me,6,129,131,0
12,the girl,her,11,7,10,0
12,the girl,she,9,109,112,0
12,the girl,her,6,49,52,0
12,the girl,she,6,19,22,0
12,the girl,the girl,8,3,11,0
12,the girl,the girl,6,5,13,0
12,the girl,she,12,35,38,0
12,the girl,She,13,0,3,0
12,the girl,she,13,50,53,0
12,the girl,she,13,64,67,0
12,the girl,her,13,89,92,1
12,the girl,she,14,6,9,0
12,the girl,her,15,20,23,0
12,the girl,She,12,0,3,0
12,the girl,you,16,13,16,0
54,a good lassie,a good lassie,6,73,86,0
15,many a weary mile,many a weary mile,9,60,77,0
16,the poor maid,the poor maid,9,82,95,0
18,her mother,her mother,27,29,39,0
18,her mother,she,27,44,47,0
18,her mother,her mother,54,82,92,0
18,her mother,her,46,32,35,0
18,her mother,her mother,22,82,92,0
18,her mother,her mother,13,89,99,0
18,her mother,her mother,43,39,49,0
18,her mother,I,45,4,5,0
57,my bonnie maid,my bonnie maid,16,27,41,0
60,my mother,my mother,19,102,111,0
2,the Paddock,my,21,58,60,1
2,the Paddock,I,21,1,2,0
2,the Paddock,the Paddock,20,15,26,0
2,the Paddock,the Paddock,49,135,146,0
61,my wife,my wife,21,58,65,0
61,my wife,my wife,58,28,35,0
20,the lassie,the lassie,36,3,13,0
20,the lassie,the lassie,46,5,15,0
20,the lassie,her,26,18,21,0
20,the lassie,The lassie,26,0,10,0
20,the lassie,her,24,31,34,0
20,the lassie,her,23,126,129,0
20,the lassie,she,23,67,70,0
20,the lassie,She,23,0,3,0
20,the lassie,her,22,82,85,1
20,the lassie,her,22,38,41,0
20,the lassie,the lassie,22,4,14,0
20,the lassie,her,27,29,32,1
22,the Paddock,the Paddock,46,41,52,0
22,the Paddock,me,37,105,107,0
22,the Paddock,my,37,119,121,1
22,the Paddock,my,37,108,110,0
22,the Paddock,my,37,86,88,0
22,the Paddock,my,37,75,77,1
22,the Paddock,my,37,64,66,0
22,the Paddock,me,37,61,63,0
22,the Paddock,he,37,23,25,0
22,the Paddock,he,37,10,12,0
22,the Paddock,the Paddock,36,53,64,0
22,the Paddock,the Paddock,23,36,47,0
22,the Paddock,he,23,113,115,0
22,the Paddock,him,34,23,26,0
22,the Paddock,his,23,100,103,1
23,his wife,his wife,23,100,108,0
24,the beastie,the beastie,24,45,56,0
62,my hinnie,my hinnie,37,75,84,0
62,my hinnie,my hinnie,28,65,74,0
62,my hinnie,my hinnie,48,23,32,0
64,we two met,we two met,29,68,78,0
64,we two met,we two met,48,151,161,0
30,her daughter,her daughter,49,85,97,0
30,her daughter,she,47,4,7,0
30,her daughter,she,47,97,100,0
30,her daughter,my,48,66,68,1
30,her daughter,my,48,23,25,1
30,her daughter,my,48,34,36,0
30,her daughter,my,48,57,59,0
30,her daughter,I,48,118,119,0
30,her daughter,my,48,14,16,0
30,her daughter,her,43,39,42,1
30,her daughter,her,47,13,16,0
30,her daughter,her daughter,41,15,27,0
30,her daughter,I,42,1,2,0
30,her daughter,her daughter,32,11,23,0
30,her daughter,she,41,85,88,0
30,her daughter,she,41,41,44,0
66,Poor bit beastie,Poor bit beastie,33,1,17,0
31,the kind - hearted old mother,the kind-hearted old mother,33,25,52,0
68,my own true love,my own true love,48,66,82,0
68,my own true love,my own true love,37,119,135,0
72,the poor beast,his,39,21,24,0
72,the poor beast,He,40,1,3,0
72,the poor beast,the poor beast,39,6,20,0
73,"a wet , sticky Paddock","a wet, sticky Paddock",42,41,62,0
74,the little beastie,the little beastie,44,19,37,0
42,the strange little visitor,the strange little visitor,47,117,143,0
