sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,made,84,88,84,88,1,74.0,78.0,74.0,78.0,,89.0,118.0,89.0,118.0,,,,,verb.creation,1,True
1,1,shouldered,41,51,161,171,1,36.0,40.0,156.0,160.0,1,52.0,62.0,172.0,182.0,,,,,verb.contact,1,True
2,0,heard,26,31,247,252,1,0.0,15.0,221.0,236.0,,,,,,,,,,verb.perception,1,True
3,2,clapping,36,44,391,399,,0.0,4.0,355.0,359.0,4,45.0,54.0,400.0,409.0,,,,,verb.communication,1,True
4,4,began,68,73,478,483,4,65.0,67.0,475.0,477.0,,74.0,103.0,484.0,513.0,,,,,verb.change,1,True
6,0,stood,14,19,646,651,7,11.0,13.0,643.0,645.0,,,,,,,,,,verb.contact,1,True
12,4,fastened,127,135,1340,1348,15,76.0,125.0,1289.0,1338.0,,136.0,149.0,1349.0,1362.0,150.0,223.0,1363.0,1436.0,verb.contact,1,True
13,7,thought,170,177,1608,1615,16,0.0,15.0,1438.0,1453.0,16,178.0,209.0,1616.0,1647.0,,,,,verb.cognition,1,True
15,0,thought,3,10,1678,1685,18,0.0,2.0,1675.0,1677.0,,,,,,,,,,verb.cognition,1,True
16,2,have,55,59,1741,1745,18,53.0,54.0,1739.0,1740.0,,60.0,98.0,1746.0,1784.0,,,,,verb.possession,1,True
18,1,make,11,15,1823,1827,18,4.0,5.0,1816.0,1817.0,19,16.0,32.0,1828.0,1844.0,,,,,verb.social,1,True
19,0,stretched,8,17,1855,1864,18,5.0,7.0,1852.0,1854.0,18,18.0,25.0,1865.0,1872.0,,,,,verb.body,1,True
20,4,losing,94,100,2012,2018,,52.0,55.0,1970.0,1973.0,16,101.0,112.0,2019.0,2030.0,,,,,verb.motion,1,True
23,0,rattled,17,24,2222,2229,24,0.0,16.0,2205.0,2221.0,24,28.0,37.0,2233.0,2242.0,39.0,68.0,2244.0,2273.0,verb.perception,1,True
25,2,began,52,57,2440,2445,26,29.0,39.0,2417.0,2427.0,24,58.0,88.0,2446.0,2476.0,,,,,verb.change,1,True
26,1,stir,25,29,2503,2507,,0.0,12.0,2478.0,2490.0,27,30.0,47.0,2508.0,2525.0,,,,,verb.motion,1,True
27,0,remained,4,12,2574,2582,19,0.0,3.0,2570.0,2573.0,,13.0,52.0,2583.0,2622.0,,,,,verb.change,1,True
28,0,stood,4,9,2627,2632,18,1.0,3.0,2624.0,2626.0,,,,,,,,,,verb.contact,1,True
33,0,said,0,4,2873,2877,,,,,,30,5.0,12.0,2878.0,2885.0,,,,,verb.communication,1,True
34,1,look,7,11,2894,2898,,,,,,99,12.0,63.0,2899.0,2950.0,,,,,verb.perception,1,True
35,0,took,20,24,2973,2977,18,4.0,19.0,2957.0,2972.0,,25.0,34.0,2978.0,2987.0,,,,,verb.perception,1,True
38,4,put,70,73,3131,3134,18,50.0,65.0,3111.0,3126.0,,74.0,87.0,3135.0,3148.0,,,,,verb.contact,1,True
39,4,fell,113,117,3262,3266,,84.0,87.0,3233.0,3236.0,36,118.0,157.0,3267.0,3306.0,159.0,187.0,3308.0,3336.0,verb.contact,1,True
41,2,wedged,61,67,3441,3447,36,47.0,54.0,3427.0,3434.0,,68.0,93.0,3448.0,3473.0,,,,,verb.contact,1,True
42,3,trod,122,126,3597,3601,,110.0,114.0,3585.0,3589.0,36,127.0,133.0,3602.0,3608.0,,,,,verb.motion,1,True
44,2,found,15,20,3702,3707,,0.0,4.0,3687.0,3691.0,36,21.0,24.0,3708.0,3711.0,,,,,verb.possession,1,True
45,1,think,16,21,3728,3733,36,5.0,7.0,3717.0,3719.0,36,22.0,51.0,3734.0,3763.0,53.0,82.0,3765.0,3794.0,verb.cognition,1,True
50,0,cried,0,5,3951,3956,,,,,,43,6.0,9.0,3957.0,3960.0,,,,,verb.communication,1,True
52,1,sail,9,13,3995,3999,100,0.0,2.0,3986.0,3988.0,,,,,,,,,,verb.motion,1,True
53,3,sail,85,89,4109,4113,18,81.0,84.0,4105.0,4108.0,,,,,,,,,,verb.motion,1,True
54,1,clapping,37,45,4174,4182,46,1.0,14.0,4138.0,4151.0,46,46.0,57.0,4183.0,4194.0,,,,,verb.contact,1,True
56,1,went,70,74,4335,4339,,67.0,69.0,4332.0,4334.0,18,75.0,113.0,4340.0,4378.0,,,,,verb.motion,1,True
57,3,shouldering,80,91,4459,4470,36,5.0,7.0,4384.0,4386.0,36,92.0,99.0,4471.0,4478.0,,,,,verb.contact,1,True
59,2,coming,16,22,4582,4588,36,1.0,6.0,4567.0,4572.0,,,,,,,,,,verb.motion,1,True
60,0,wondered,3,11,4598,4606,36,0.0,2.0,4595.0,4597.0,,,,,,,,,,verb.cognition,1,True
63,5,care,107,111,4757,4761,36,94.0,97.0,4744.0,4747.0,,,,,,,,,,verb.emotion,1,True
65,0,Have,1,5,4835,4839,,,,,,18,6.0,9.0,4840.0,4843.0,,,,,verb.possession,1,True
68,1,grasped,36,43,4934,4941,18,4.0,19.0,4902.0,4917.0,36,44.0,51.0,4942.0,4949.0,52.0,63.0,4950.0,4961.0,verb.contact,1,True
71,1,cried,31,36,5040,5045,36,28.0,30.0,5037.0,5039.0,,37.0,67.0,5046.0,5076.0,,,,,verb.communication,1,True
72,1,paid,11,15,5110,5114,36,0.0,2.0,5099.0,5101.0,,16.0,24.0,5115.0,5123.0,,,,,verb.possession,1,True
73,1,shown,11,16,5136,5141,36,0.0,2.0,5125.0,5127.0,36,17.0,29.0,5142.0,5154.0,,,,,verb.perception,1,True
75,1,see,30,33,5232,5235,18,0.0,15.0,5202.0,5217.0,,34.0,65.0,5236.0,5267.0,,,,,verb.perception,1,True
76,0,sounded,23,30,5291,5298,,,,,,56,31.0,73.0,5299.0,5341.0,,,,,verb.perception,1,True
81,6,flinched,125,133,5703,5711,64,118.0,120.0,5696.0,5698.0,,,,,,,,,,verb.body,1,True
83,1,standing,20,28,5835,5843,18,0.0,15.0,5815.0,5830.0,64,32.0,43.0,5847.0,5858.0,44.0,52.0,5859.0,5867.0,verb.contact,1,True
85,4,sounded,93,100,6070,6077,,,,,,105,136.0,166.0,6113.0,6143.0,,,,,verb.perception,1,True
87,3,swallowed,70,79,6252,6261,70,63.0,65.0,6245.0,6247.0,,80.0,95.0,6262.0,6277.0,,,,,verb.contact,1,True
90,1,shouldering,60,71,6438,6449,72,10.0,42.0,6388.0,6420.0,64,72.0,79.0,6450.0,6457.0,,,,,verb.possession,1,True
91,2,became,75,81,6534,6540,64,32.0,34.0,6491.0,6493.0,,,,,,,,,,verb.change,1,True
93,1,exclaimed,39,48,6664,6673,,31.0,38.0,6656.0,6663.0,36,51.0,86.0,6676.0,6711.0,,,,,verb.communication,1,True
94,7,cut,98,101,6812,6815,74,85.0,93.0,6799.0,6807.0,,102.0,109.0,6816.0,6823.0,110.0,128.0,6824.0,6842.0,verb.contact,1,True
95,2,wanted,100,106,6944,6950,,91.0,99.0,6935.0,6943.0,78,107.0,155.0,6951.0,6999.0,,,,,verb.emotion,1,True
97,0,put,5,8,7048,7051,,0.0,4.0,7043.0,7047.0,70,9.0,12.0,7052.0,7055.0,,,,,verb.contact,1,True
98,0,saw,3,6,7196,7199,99,0.0,2.0,7193.0,7195.0,83,7.0,56.0,7200.0,7249.0,,,,,verb.perception,1,True
100,1,standing,14,22,7332,7340,69,0.0,3.0,7318.0,7321.0,,23.0,33.0,7341.0,7351.0,34.0,64.0,7352.0,7382.0,verb.contact,1,True
102,3,shed,53,57,7460,7464,99,30.0,32.0,7437.0,7439.0,,58.0,67.0,7465.0,7474.0,,,,,verb.emotion,1,True
104,0,looked,3,9,7531,7537,99,0.0,2.0,7528.0,7530.0,69,10.0,16.0,7538.0,7544.0,,,,,verb.perception,1,True
105,1,threw,64,69,7632,7637,"88,87",12.0,34.0,7580.0,7602.0,70,70.0,73.0,7638.0,7641.0,90.0,107.0,7658.0,7675.0,verb.contact,1,True
107,0,lay,22,25,7782,7785,18,6.0,21.0,7766.0,7781.0,,,,,,,,,,verb.contact,1,True
108,1,suffering,20,29,7847,7856,18,13.0,15.0,7840.0,7842.0,,30.0,46.0,7857.0,7873.0,,,,,verb.body,1,True
109,1,disappeared,19,30,7946,7957,18,0.0,14.0,7927.0,7941.0,,,,,,,,,,verb.change,1,True
