sentence_id,event_id,temporal_rank
2,1,0
4,1,1
5,0,2
7,4,3
8,0,4
10,1,5
9,2,6
11,0,7
17,3,8
12,3,9
19,1,10
20,2,11
21,1,12
22,0,13
23,0,14
25,4,15
26,0,16
27,0,17
28,1,18
29,0,19
30,0,20
31,1,21
33,3,22
34,1,23
35,1,24
37,0,25
38,0,26
39,4,27
40,4,28
41,1,29
42,0,30
43,2,31
44,2,32
45,0,33
47,0,34
51,2,35
49,5,36
48,2,37
52,0,38
53,0,39
54,0,40
57,0,41
56,1,42
58,0,43
59,1,44
60,2,45
61,1,46
62,0,47
63,2,48
64,1,49
65,1,50
66,2,51
68,0,52
71,3,53
70,1,54
73,3,55
74,2,56
75,1,57
77,0,58
76,0,59
78,1,60
83,0,61
79,1,62
84,2,63
85,0,64
88,1,65
89,0,66
90,0,67
92,0,68
93,0,69
96,0,70
94,0,71
99,1,72
100,0,73
