clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Farquhar/Farquhar MacNeill,0,15,102,117,Farquhar,male,1.0,primary
the young man,27,1,18,19,the young man,male,1.0,tertiary
a great troop of Fairies,23,1,12,13,a great troop of Fairies,group/nonbinary,1.0,tertiary
The old man/the old man,61,3,7,10,The old man,male,1.0,tertiary
This old man,54,1,8,9,This old man,male,1.0,tertiary
the Fairies,26,2,6,8,the Fairies,group/nonbinary,1.0,tertiary
a young man named Farquhar MacNeill,3,1,5,6,a young man named Farquhar MacNeill,male,1.0,tertiary
Farquhar/Farquhar MacNeill--Your father/your father,73,3,3,6,Farquhar's father,male,1.0,tertiary
Farquhar/Farquhar MacNeill--my friends,76,2,3,5,Farquhar's friends,group/nonbinary,1.0,tertiary
The old man/the old man--my father,72,5,0,5,The old man's father,male,1.0,tertiary
the tiny figure,71,1,4,5,the tiny figure,unknown,0.0,tertiary
a young man named Farquhar MacNeill--his Mistress/his mistress,4,2,3,5,a young man named Farquhar MacNeill's Mistress,male,1.0,tertiary
"another old man , who was so thin and withered and bent",64,1,3,4,"another old man , who was so thin and withered and bent",male,1.0,tertiary
Farquhar/Farquhar MacNeill--his father,49,2,1,3,Farquhar's father,male,1.0,tertiary
this ancient person,66,1,2,3,this ancient person,unknown,0.0,tertiary
"two little elderly women , in black aprons and white mutches",18,1,2,3,"two little elderly women , in black aprons and white mutches",female,1.0,tertiary
a band of merry companions,32,1,2,3,a band of merry companions,unknown,0.0,tertiary
Farquhar/Farquhar MacNeill--the new Mistress whom he had left waiting for her sieve,45,1,1,2,Farquhar's new Mistress whom he had left waiting for her sieve,female,1.0,tertiary
a comely young woman,38,1,1,2,a comely young woman,female,1.0,tertiary
Farquhar/Farquhar MacNeill--his friends,43,2,0,2,Farquhar's friends,unknown,0.0,tertiary
this second old man,65,1,0,1,this second old man,male,1.0,tertiary
"a tiny shrivelled face crowned by a red pirnie , looking over the edge of the sporran",68,1,0,1,"a tiny shrivelled face crowned by a red pirnie , looking over the edge of the sporran",unknown,0.0,tertiary
a neighbour,7,1,0,1,a neighbour,unknown,0.0,tertiary
a willing lad,8,1,0,1,a willing lad,unknown,0.0,tertiary
the farmer,9,1,0,1,the farmer,unknown,0.0,tertiary
such an ancient man,57,1,0,1,such an ancient man,male,1.0,tertiary
a human being,56,1,0,1,a human being,unknown,0.0,tertiary
the farmer 's wife,10,1,0,1,the farmer 's wife,female,1.0,tertiary
an old man,52,1,0,1,an old man,male,1.0,tertiary
the old man by the fire,69,1,0,1,the old man by the fire,male,1.0,tertiary
"younger women , in blue print gowns and white kerchiefs",21,1,0,1,"younger women , in blue print gowns and white kerchiefs",female,1.0,tertiary
Elves,24,1,0,1,Elves,unknown,0.0,tertiary
the mother,41,1,0,1,the mother,female,1.0,tertiary
God,2,1,0,1,God,unknown,0.0,tertiary
children,40,1,0,1,children,unknown,0.0,tertiary
a rosy - cheeked baby,39,1,0,1,a rosy - cheeked baby,unknown,0.0,tertiary
"Fairies , who were engaged in different occupations",17,1,0,1,"Fairies , who were engaged in different occupations",unknown,0.0,tertiary
Farquhar/Farquhar MacNeill--His companions,36,1,0,1,Farquhar's companions,unknown,0.0,tertiary
a young Fairy Maiden,34,1,0,1,a young Fairy Maiden,female,1.0,tertiary
merry companions,33,1,0,1,merry companions,unknown,0.0,tertiary
a Fairy born,31,1,0,1,a Fairy born,unknown,0.0,tertiary
the Fairies--one of themselves,30,1,0,1,the Fairies's of themselves,unknown,0.0,tertiary
Other two Fairies,20,1,0,1,Other two Fairies,unknown,0.0,tertiary
"a great troop of Fairies--a brown - faced Gnome , who sat on a ledge of rock far above their heads",25,1,0,1,"a great troop of Fairies's brown - faced Gnome , who sat on a ledge of rock far above their heads",unknown,0.0,tertiary
Sprites,1,1,0,1,Sprites,unknown,0.0,tertiary
child,42,1,0,1,child,unknown,0.0,tertiary
