sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
The very first night after he went to it his mistress asked him if he would go over the hill to the house of a neighbour and borrow a sieve. ,asked,BEFORE,She wanted to sift some meal. ,sift,2,4,1,1
She wanted to sift some meal. ,sift,BEFORE,Farquhar agreed to do so. ,agreed,4,5,1,0
Farquhar agreed to do so. ,agreed,BEFORE,"He set out at once upon his errand, after the farmer's wife had pointed out to him the path that he was to follow. ",follow,5,7,0,4
"He set out at once upon his errand, after the farmer's wife had pointed out to him the path that he was to follow. ",follow,BEFORE,"She told him that he would have no difficulty in finding the house, even though it was strange to him. ",told,7,8,4,0
"She told him that he would have no difficulty in finding the house, even though it was strange to him. ",told,BEFORE,He would be sure to see the light in the window. ,see,8,9,0,2
He would be sure to see the light in the window. ,see,AFTER,"He had not gone very far.However, before he saw what he took to be the light from a cottage window on his left hand, some distance from the path, and, forgetting his Mistress's instructions that he was to follow the path right over the hill. ",gone,9,10,2,1
"He had not gone very far.However, before he saw what he took to be the light from a cottage window on his left hand, some distance from the path, and, forgetting his Mistress's instructions that he was to follow the path right over the hill. ",gone,BEFORE,"He left it, and walked towards the light. ",left,10,11,1,0
"He left it, and walked towards the light. ",left,BEFORE,It seemed to him that he had almost reached it when his foot tripped. ,tripped,11,12,0,3
It seemed to him that he had almost reached it when his foot tripped. ,tripped,AFTER,"They were baking it into bannocks, which they were toasting on a girdle over a peat fire. ",toasting,12,17,3,3
"They were baking it into bannocks, which they were toasting on a girdle over a peat fire. ",toasting,BEFORE,"In the centre of the large apartment a great troop of Fairies, Elves, and Sprites were dancing reels as hard as they could to the music of a tiny set of bagpipes. ",dancing,17,19,3,1
"In the centre of the large apartment a great troop of Fairies, Elves, and Sprites were dancing reels as hard as they could to the music of a tiny set of bagpipes. ",dancing,BEFORE,"They were being played by a brown-faced Gnome, who sat on a ledge of rock far above their heads. ",played,19,20,1,2
"They were being played by a brown-faced Gnome, who sat on a ledge of rock far above their heads. ",played,BEFORE,They all stopped their various employments when Farquhar came suddenly down in their midst. ,came,20,21,2,1
They all stopped their various employments when Farquhar came suddenly down in their midst. ,came,BEFORE,They looked at him in alarm. ,looked,21,22,1,0
They looked at him in alarm. ,looked,BEFORE,"When they saw that he was not hurt, they bowed gravely and bade him be seated. ",saw,22,23,0,0
"When they saw that he was not hurt, they bowed gravely and bade him be seated. ",saw,BEFORE,"But Farquhar, being very fond of dancing, and being in no wise anxious to be seated, thought that he would like to have a reel first. ",thought,23,25,0,4
"But Farquhar, being very fond of dancing, and being in no wise anxious to be seated, thought that he would like to have a reel first. ",thought,BEFORE,He asked the Fairies if he might join them. ,asked,25,26,4,0
He asked the Fairies if he might join them. ,asked,BEFORE,"And they, although they looked surprised at his request, allowed him to do so. ",looked,26,27,0,0
"And they, although they looked surprised at his request, allowed him to do so. ",looked,BEFORE,In a few minutes the young man was dancing away as gaily as any of them. ,dancing,27,28,0,1
In a few minutes the young man was dancing away as gaily as any of them. ,dancing,BEFORE,And as he danced a strange change came over him. ,danced,28,29,1,0
And as he danced a strange change came over him. ,danced,BEFORE,"He forgot his errand, he forgot his home, and he forgot everything that had ever happened to him. ",forgot,29,30,0,0
"He forgot his errand, he forgot his home, and he forgot everything that had ever happened to him. ",forgot,BEFORE,He only knew that he wanted to remain with the Fairies all the rest of his life. ,wanted,30,31,0,1
He only knew that he wanted to remain with the Fairies all the rest of his life. ,wanted,BEFORE,"A magic spell had been cast over him, and he became like one of themselves. ",became,31,33,1,3
"A magic spell had been cast over him, and he became like one of themselves. ",became,BEFORE,He could come and go at nights without being seen. ,come,33,34,3,1
He could come and go at nights without being seen. ,come,BEFORE,He could sip the dew from the grass and honey from the flowers as daintily and noiselessly as if he had been a Fairy born. ,sip,34,35,1,1
He could sip the dew from the grass and honey from the flowers as daintily and noiselessly as if he had been a Fairy born. ,sip,BEFORE,They started early. ,started,35,37,1,0
They started early. ,started,BEFORE,They intended to pay a visit to the Man in the Moon and be back again before cock-crow. ,intended,37,38,0,0
They intended to pay a visit to the Man in the Moon and be back again before cock-crow. ,intended,BEFORE,All would have gone well if Farquhar had only looked where he was going. ,looked,38,39,0,4
All would have gone well if Farquhar had only looked where he was going. ,looked,BEFORE,"He did not, being deeply engaged in making love to a young Fairy Maiden by his side, so he never saw a cottage that was standing right in his way. ",saw,39,40,4,4
"He did not, being deeply engaged in making love to a young Fairy Maiden by his side, so he never saw a cottage that was standing right in his way. ",saw,BEFORE,He struck against the chimney and stuck fast in the thatch. ,stuck,40,41,4,1
He struck against the chimney and stuck fast in the thatch. ,stuck,BEFORE,"His companions sped merrily on, not noticing what had befallen him. ",sped,41,42,1,0
"His companions sped merrily on, not noticing what had befallen him. ",sped,BEFORE,He was left to disentangle himself as best he could. ,disentangle,42,43,0,2
He was left to disentangle himself as best he could. ,disentangle,BEFORE,As he was doing so he chanced to glance down the wide chimney. ,chanced,43,44,2,2
As he was doing so he chanced to glance down the wide chimney. ,chanced,BEFORE,In the cottage kitchen he saw a comely young woman dandling a rosy-cheeked baby. ,saw,44,45,2,0
In the cottage kitchen he saw a comely young woman dandling a rosy-cheeked baby. ,saw,BEFORE,A word of blessing rose to his lips. ,rose,45,47,0,0
A word of blessing rose to his lips. ,rose,BEFORE,"""God shield you,"" he said, as he looked at the mother and child, little guessing what the result of his words would be. ",looked,47,48,0,2
"""God shield you,"" he said, as he looked at the mother and child, little guessing what the result of his words would be. ",looked,AFTER,For scarce had the Holy Name crossed his lips than the spell which had held him so long was broken. ,broken,48,49,2,5
For scarce had the Holy Name crossed his lips than the spell which had held him so long was broken. ,broken,AFTER,"Instantly his thoughts flew to his friends at home, and to the new Mistress whom he had left waiting for her sieve. ",left,49,51,5,2
"Instantly his thoughts flew to his friends at home, and to the new Mistress whom he had left waiting for her sieve. ",left,BEFORE,He felt sure that some weeks must have elapsed since he set out to fetch it. ,felt,51,52,2,0
He felt sure that some weeks must have elapsed since he set out to fetch it. ,felt,BEFORE,So he made haste to go to the farm. ,made,52,53,0,0
So he made haste to go to the farm. ,made,BEFORE,When he arrived in the neighbourhood everything seemed strange. ,arrived,53,54,0,0
When he arrived in the neighbourhood everything seemed strange. ,arrived,BEFORE,"To his amazement, he could not find his way to the farm. ",find,54,56,0,1
"To his amazement, he could not find his way to the farm. ",find,AFTER,"Worst of all, in the place where he expected to find his father's house he found nothing but a crop of rank green nettles. ",expected,56,57,1,0
"Worst of all, in the place where he expected to find his father's house he found nothing but a crop of rank green nettles. ",expected,BEFORE,In great distress he looked about for someone to tell him what it all meant. ,looked,57,58,0,0
In great distress he looked about for someone to tell him what it all meant. ,looked,BEFORE,At last he found an old man thatching the roof of a cottage. ,thatching,58,59,0,1
At last he found an old man thatching the roof of a cottage. ,thatching,BEFORE,This old man was so thin and grey that at first Farquhar took him for a patch of mist. ,took,59,60,1,2
This old man was so thin and grey that at first Farquhar took him for a patch of mist. ,took,BEFORE,"As he went nearer he saw that he was a human being, and, going close up to the wall and shouting with all his might. ",saw,60,61,2,1
"As he went nearer he saw that he was a human being, and, going close up to the wall and shouting with all his might. ",saw,BEFORE,He felt sure that such an ancient man would be deaf. ,felt,61,62,1,0
He felt sure that such an ancient man would be deaf. ,felt,BEFORE,"He asked him if he could tell him where his friends had gone to, and what had happened to his father's dwelling. ",tell,62,63,0,2
"He asked him if he could tell him where his friends had gone to, and what had happened to his father's dwelling. ",tell,BEFORE,"The old man listened, then he shook his head. ",shook,63,64,2,1
"The old man listened, then he shook his head. ",shook,BEFORE,"""I never heard of him,"" he answered slowly; ",answered,64,65,1,1
"""I never heard of him,"" he answered slowly; ",answered,BEFORE," ""but perhaps my father might be able to tell you."" ",tell,65,66,1,2
" ""but perhaps my father might be able to tell you."" ",tell,BEFORE,"said Farquhar, in great surprise. ",said,66,68,2,0
"said Farquhar, in great surprise. ",said,BEFORE,"""Aye he is,"" answered the old man, with a little laugh. ",answered,68,70,0,1
"""Aye he is,"" answered the old man, with a little laugh. ",answered,AFTER,"""If you go into the house you'll find him sitting in the arm-chair by the fire."" ",sitting,70,71,1,3
"""If you go into the house you'll find him sitting in the arm-chair by the fire."" ",sitting,BEFORE,"On entering the cottage, he found another old man, who was so thin and withered and bent that he looked as if he must at least be a hundred years old. ",looked,71,73,3,3
"On entering the cottage, he found another old man, who was so thin and withered and bent that he looked as if he must at least be a hundred years old. ",looked,BEFORE,He was feebly twisting ropes to bind the thatch on the roof. ,bind,73,74,3,2
He was feebly twisting ropes to bind the thatch on the roof. ,bind,BEFORE,"""Can you tell me anything of my friends, or where my father's cottage is?"" ",tell,74,75,2,1
"""Can you tell me anything of my friends, or where my father's cottage is?"" ",tell,BEFORE,asked Farquhar again. ,asked,75,76,1,0
