clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the king 's son,14,46,145,191,the king 's son,male,1.0,primary
the giant/The giant,11,39,80,119,the giant,male,1.0,secondary
the king,8,56,35,91,the king,male,1.0,secondary
The Master Girl/the Master Girl,400,38,49,87,The Master Girl,female,1.0,secondary
the bailiff,262,12,27,39,the bailiff,male,1.0,tertiary
the clerk,278,9,30,39,the clerk,male,1.0,tertiary
the magistrate,295,7,28,35,the magistrate,male,1.0,tertiary
the maiden,42,6,15,21,the maiden,female,1.0,tertiary
master,399,6,3,9,master,male,1.0,tertiary
a kind master,388,6,3,9,a kind master,male,1.0,tertiary
The old woman/the old woman,257,2,6,8,The old woman,female,1.0,tertiary
the girl within the hut,265,1,7,8,the girl within the hut,female,1.0,tertiary
the other,133,1,6,7,the other,unknown,0.0,tertiary
a maiden,36,4,3,7,a maiden,female,1.0,tertiary
the youngest,5,1,5,6,the youngest,male,1.0,tertiary
all the guests,224,1,4,5,all the guests,group/nonbinary,1.0,tertiary
that Master Girl,428,1,4,5,that Master Girl,female,1.0,tertiary
God,1,4,0,4,God,unknown,0.0,tertiary
the master,395,2,2,4,the master,male,1.0,tertiary
the bride 's sister,233,2,2,4,the bride 's sister,female,1.0,tertiary
the sea - sucker,183,4,0,4,the sea - sucker,unknown,0.0,tertiary
an old woman,250,1,3,4,an old woman,female,1.0,tertiary
the king 's son--your Master Girl,418,2,2,4,the king 's son's Master Girl,female,0.625,tertiary
the bride,223,3,0,3,the bride,unknown,0.0,tertiary
the father of the king 's son,207,1,2,3,the father of the king 's son,male,1.0,tertiary
a king,37,1,2,3,a king,male,1.0,tertiary
the beautiful girl,282,1,2,3,the beautiful girl,female,1.0,tertiary
Master Girl/the Master Girl,2,3,0,3,Master Girl,female,1.0,tertiary
the youth,23,2,0,2,the youth,unknown,0.0,tertiary
the one who had stayed with the giant,314,1,1,2,the one who had stayed with the giant,male,1.0,tertiary
the evil one,261,2,0,2,the evil one,unknown,0.0,tertiary
a madman,277,2,0,2,a madman,unknown,0.0,tertiary
the giant/The giant--my Master Girl,412,2,0,2,the giant's Master Girl,female,1.0,tertiary
the people inside,354,1,1,2,the people inside,group/nonbinary,1.0,tertiary
the king--five of his most distinguished courtiers to the little golden house,363,1,1,2,the king's of his most distinguished courtiers to the little golden house,unknown,0.0,tertiary
the king 's daughter,51,2,0,2,the king 's daughter,male,1.0,tertiary
the bailiff--those who saw him,276,1,0,1,the bailiff's who saw him,unknown,0.0,tertiary
a king who had several sons,3,1,0,1,a king who had several sons,male,1.0,tertiary
the people,311,1,0,1,the people,unknown,0.0,tertiary
the older prince,313,1,0,1,the older prince,male,1.0,tertiary
the other bride,316,1,0,1,the other bride,unknown,0.0,tertiary
the other bride 's sister,317,1,0,1,the other bride 's sister,female,1.0,tertiary
one of the company,333,1,0,1,one of the company,unknown,0.0,tertiary
the company,334,1,0,1,the company,unknown,0.0,tertiary
the bailiff 's lady,268,1,0,1,the bailiff 's lady,female,1.0,tertiary
the king--his most distinguished courtiers,364,1,0,1,the king's most distinguished courtiers,unknown,0.0,tertiary
the young bridegroom,372,1,0,1,the young bridegroom,unknown,0.0,tertiary
the two,452,1,0,1,the two,unknown,0.0,tertiary
"the clerk--""Out in the forest",445,1,0,1,"the clerk--""Out in the forest",unknown,0.0,tertiary
one of his brothers,221,1,0,1,one of his brothers,male,1.0,tertiary
"other , decent people",255,1,0,1,"other , decent people",unknown,0.0,tertiary
the king--my father,430,1,0,1,the king's father,male,1.0,tertiary
a giant,9,1,0,1,a giant,unknown,0.0,tertiary
a king 's daughter,38,1,0,1,a king 's daughter,male,1.0,tertiary
any one so beautiful,41,1,0,1,any one so beautiful,unknown,0.0,tertiary
the king 's son--his father,56,1,0,1,the king 's son's father,male,1.0,tertiary
a Master Girl,401,1,0,1,a Master Girl,female,1.0,tertiary
the devil,419,1,0,1,the devil,unknown,0.0,tertiary
the hill - borer,198,1,0,1,the hill - borer,unknown,0.0,tertiary
the king--my bride,432,1,0,1,the king's bride,unknown,0.0,tertiary
an arrant and evil witch,251,1,0,1,an arrant and evil witch,unknown,0.0,tertiary
each other,437,1,0,1,each other,unknown,0.0,tertiary
a single person,439,1,0,1,a single person,unknown,0.0,tertiary
several sons,4,1,0,1,several sons,unknown,0.0,tertiary
his brothers,222,1,0,1,his brothers,male,1.0,tertiary
all the guests--none of them,226,1,0,1,all the guests's of them,unknown,0.0,tertiary
no king,242,1,0,1,no king,male,1.0,tertiary
no king 's son,243,1,0,1,no king 's son,male,1.0,tertiary
the king 's son--The witch who had rolled the apple over to him,383,1,0,1,the king 's son's witch who had rolled the apple over to him,male,1.0,tertiary
