sentence_id,event_id,temporal_rank
0,1,0
2,0,1
3,1,2
4,2,3
5,6,4
7,3,5
6,7,6
8,1,7
9,0,8
10,8,9
11,4,10
13,1,11
14,4,12
17,3,13
20,2,14
18,1,15
21,0,16
23,0,17
22,0,18
27,3,19
26,0,20
24,0,21
28,1,22
29,0,23
31,4,24
30,1,25
32,0,26
34,1,27
33,1,28
35,3,29
38,3,30
36,2,31
40,2,32
39,1,33
42,2,34
41,2,35
43,4,36
44,4,37
46,1,38
45,1,39
47,2,40
49,6,41
52,0,42
53,1,43
55,2,44
54,3,45
56,6,46
59,0,47
60,2,48
61,2,49
63,9,50
64,5,51
65,1,52
66,0,53
68,1,54
67,1,55
69,2,56
71,4,57
70,0,58
72,4,59
73,2,60
74,4,61
75,1,62
77,0,63
76,2,64
79,2,65
80,0,66
81,1,67
82,2,68
85,1,69
83,0,70
88,2,71
87,0,72
90,2,73
91,6,74
93,6,75
94,3,76
97,5,77
96,3,78
98,2,79
99,1,80
100,3,81
101,0,82
104,3,83
105,2,84
106,4,85
107,5,86
108,4,87
109,0,88
111,4,89
110,2,90
112,3,91
114,1,92
117,1,93
116,3,94
118,0,95
119,0,96
120,3,97
124,3,98
123,4,99
126,0,100
128,1,101
127,0,102
130,0,103
129,0,104
132,4,105
131,2,106
133,3,107
138,0,108
134,2,109
140,5,110
141,1,111
142,0,112
143,3,113
145,2,114
144,3,115
146,0,116
147,0,117
148,0,118
149,0,119
152,3,120
157,2,121
160,2,122
162,1,123
163,1,124
164,2,125
168,1,126
169,1,127
170,0,128
171,4,129
172,3,130
173,1,131
174,0,132
175,0,133
178,0,134
179,2,135
181,3,136
183,0,137
182,1,138
184,1,139
186,4,140
187,3,141
189,2,142
191,1,143
190,6,144
193,3,145
194,1,146
196,3,147
197,3,148
198,4,149
199,4,150
200,3,151
202,1,152
203,1,153
204,1,154
205,1,155
206,7,156
207,5,157
210,3,158
211,0,159
212,0,160
213,3,161
216,1,162
214,1,163
217,0,164
219,4,165
221,0,166
222,0,167
223,6,168
226,1,169
227,1,170
231,1,171
230,1,172
233,4,173
232,4,174
235,0,175
234,3,176
238,3,177
239,7,178
241,0,179
242,0,180
243,0,181
245,5,182
244,4,183
247,4,184
246,0,185
248,4,186
249,1,187
250,5,188
251,0,189
252,0,190
253,4,191
254,2,192
255,1,193
256,1,194
257,0,195
258,0,196
259,3,197
260,4,198
261,0,199
262,0,200
263,4,201
264,1,202
265,6,203
267,0,204
272,3,205
268,3,206
278,7,207
273,1,208
279,1,209
283,0,210
285,3,211
286,1,212
288,2,213
291,6,214
292,1,215
293,2,216
294,4,217
295,2,218
296,2,219
302,0,220
298,0,221
303,3,222
