sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
7,1,threw,verb.contact,28,25
8,2,receive,verb.contact,31,25
10,0,saw,verb.perception,31,25
10,2,kissed,verb.contact,31,25
13,2,said,verb.communication,25,34
13,2,said,verb.communication,25,33
16,0,gave,verb.communication,20,38
23,1,love,verb.emotion,44,164
23,2,said,verb.communication,44,45
23,2,said,verb.communication,164,45
24,0,doubled,verb.possession,20,20
34,3,given,verb.communication,20,25
34,3,given,verb.communication,20,56
36,1,asked,verb.communication,25,31
37,2,answered,verb.communication,20,168
49,6,prided,verb.emotion,5,5
51,0,wrote,verb.communication,67,68
51,0,wrote,verb.communication,67,67
51,1,believed,verb.cognition,68,67
58,0,love,verb.emotion,39,164
58,0,love,verb.emotion,40,164
60,0,shook,verb.communication,5,5
68,1,listened,verb.perception,36,5
68,3,shaking,verb.body,5,5
75,2,dictating,verb.communication,182,182
75,3,looked,verb.perception,182,183
75,3,looked,verb.perception,182,182
77,1,remarked,verb.communication,20,21
77,1,remarked,verb.communication,21,21
86,0,made,verb.social,80,80
93,1,said,verb.communication,9,8
94,2,saw,verb.perception,8,8
95,0,said,verb.communication,9,9
95,4,began,verb.change,8,84
95,5,bully,verb.social,8,84
96,1,saying,verb.communication,9,9
96,4,saying,verb.communication,9,9
99,0,knew,verb.cognition,8,8
104,2,answered,verb.communication,188,87
104,2,answered,verb.communication,168,87
109,3,replied,verb.communication,10,10
114,2,expect,verb.cognition,182,191
119,0,know,verb.cognition,182,20
120,0,begin,verb.change,182,182
120,1,reflect,verb.cognition,182,182
121,0,want,verb.emotion,182,190
126,0,forget,verb.cognition,182,9
134,1,laughing,verb.body,182,200
137,1,see,verb.perception,182,200
137,3,talk,verb.communication,91,200
137,3,talk,verb.communication,91,201
144,5,have,verb.possession,200,207
144,5,have,verb.possession,200,31
144,5,have,verb.possession,200,206
149,0,lose,verb.possession,213,213
149,0,lose,verb.possession,213,214
152,1,lost,verb.possession,213,213
152,1,lost,verb.possession,213,214
152,2,said,verb.communication,213,6
152,2,said,verb.communication,214,6
154,0,said,verb.communication,9,213
154,2,replied,verb.communication,213,9
154,2,replied,verb.communication,9,9
155,0,said,verb.communication,9,213
156,1,lost,verb.possession,213,213
156,1,lost,verb.possession,213,214
157,0,hate,verb.emotion,9,217
158,0,think,verb.cognition,9,213
158,0,think,verb.cognition,9,214
158,2,lose,verb.possession,213,213
158,2,lose,verb.possession,213,214
162,4,understand,verb.cognition,9,182
162,4,understand,verb.cognition,9,31
163,1,know,verb.cognition,9,31
163,2,growled,verb.communication,9,6
163,2,growled,verb.communication,31,6
164,0,said,verb.communication,182,182
164,0,said,verb.communication,182,31
164,1,knew,verb.cognition,182,31
164,2,answered,verb.communication,182,182
164,2,answered,verb.communication,31,182
165,1,say,verb.communication,182,222
165,1,say,verb.communication,182,182
165,1,say,verb.communication,182,31
165,2,knew,verb.cognition,182,31
167,2,said,verb.communication,9,95
171,2,said,verb.communication,182,5
184,0,had,verb.possession,20,20
184,0,had,verb.possession,20,110
196,2,enjoying,verb.consumption,115,115
205,0,suppose,verb.cognition,9,120
205,0,suppose,verb.cognition,9,9
205,2,reserving,verb.possession,120,9
205,3,said,verb.communication,120,9
205,3,said,verb.communication,9,9
209,1,receive,verb.possession,9,120
209,3,put,verb.contact,9,9
210,0,took,verb.perception,120,9
214,0,threw,verb.contact,121,9
217,0,said,verb.communication,121,121
222,4,sent,verb.motion,120,121
222,5,recruit,verb.possession,121,121
241,1,heard,verb.perception,14,236
241,2,say,verb.communication,232,236
241,2,say,verb.communication,236,236
248,0,hope,verb.emotion,14,182
250,0,have,verb.possession,14,241
250,3,meet,verb.motion,242,241
251,2,have,verb.perception,242,241
252,2,assure,verb.communication,14,182
257,4,do,verb.social,14,14
259,1,said,verb.communication,9,9
260,1,said,verb.communication,14,14
263,0,see,verb.perception,14,14
263,0,see,verb.perception,14,240
264,2,said,verb.communication,125,182
264,2,said,verb.communication,9,182
269,0,have,verb.possession,9,9
269,2,avail,verb.consumption,9,9
299,0,cried,verb.communication,139,182
370,0,heard,verb.perception,68,266
