clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the Rocket,9,15,53,68,the Rocket,male,1.0,primary
the Rocket,182,14,52,66,the Rocket,male,1.0,primary
the King/The King,20,13,19,32,the King,male,1.0,secondary
The little Princess/the little Princess,25,4,22,26,The little Princess,female,1.0,secondary
the Frog/the little Frog,14,6,18,24,the Frog,unknown,0.0,secondary
the Prince/The Prince,31,10,10,20,the Prince,male,1.0,tertiary
the Bengal Light/a Bengal Light,8,2,12,14,the Bengal Light,male,1.0,tertiary
the Catherine Wheel/Catherine Wheel,5,5,8,13,the Catherine Wheel,female,1.0,tertiary
the workmen--one of them,121,1,10,11,the workmen's of them,male,1.0,tertiary
Poor people,213,1,10,11,Poor people,group/nonbinary,1.0,tertiary
My mother,80,1,9,10,My mother,female,1.0,tertiary
My father,81,1,7,8,My father,male,1.0,tertiary
the workmen,120,1,6,7,the workmen,group/nonbinary,1.0,tertiary
Pray,11,1,4,5,Pray,unknown,0.0,tertiary
everybody,36,5,0,5,everybody,unknown,0.0,tertiary
Poor people--their only son,214,4,0,4,Poor people's only son,unknown,0.0,tertiary
Every one/every one,192,4,0,4,Every one,unknown,0.0,tertiary
a large White Duck,251,1,3,4,a large White Duck,female,1.0,tertiary
the Cracker,10,2,2,4,the Cracker,unknown,0.0,tertiary
the Roman Candle,6,4,0,4,the Roman Candle,unknown,0.0,tertiary
Princess,42,4,0,4,Princess,female,1.0,tertiary
the Prince and Princess,200,1,3,4,the Prince and Princess,female,0.36363636363636365,tertiary
other people,168,3,1,4,other people,unknown,0.0,tertiary
the Royal Pyrotechnist,56,4,0,4,the Royal Pyrotechnist,unknown,0.0,tertiary
a small Fire - balloon,91,1,3,4,a small Fire - balloon,unknown,0.0,tertiary
the King 's son/The King 's son,21,2,2,4,the King 's son,male,1.0,tertiary
the farmer 's wife,236,1,2,3,the farmer 's wife,female,1.0,tertiary
the Fire - balloon,95,2,1,3,the Fire - balloon,male,1.0,tertiary
"A person who , because he has corns himself--A person who , because he has corns himself",188,1,2,3,"A person who , because he has corns himself's person who , because he has corns himself",male,1.0,tertiary
the Duck,15,3,0,3,the Duck,unknown,0.0,tertiary
Old Stick,16,1,2,3,Old Stick,male,1.0,tertiary
six beautiful daughters,241,1,2,3,six beautiful daughters,group/nonbinary,1.0,tertiary
a little fair - haired boy with violet eyes like the Prince himself,207,1,2,3,a little fair - haired boy with violet eyes like the Prince himself,male,1.0,tertiary
bridegroom,40,3,0,3,bridegroom,unknown,0.0,tertiary
The bride/the bride,39,3,0,3,The bride,unknown,0.0,tertiary
each other,164,3,0,3,each other,unknown,0.0,tertiary
all the people,28,1,2,3,all the people,group/nonbinary,1.0,tertiary
the King/The King--his bride,22,1,2,3,the King's bride,female,1.0,tertiary
the poets,67,1,2,3,the poets,group/nonbinary,1.0,tertiary
a young Page,33,1,1,2,a young Page,male,1.0,tertiary
the Dragon - fly,250,1,1,2,the Dragon - fly,male,1.0,tertiary
true lovers,44,1,1,2,true lovers,group/nonbinary,1.0,tertiary
the Duck,253,2,0,2,the Duck,unknown,0.0,tertiary
the Pike,242,1,1,2,the Pike,unknown,0.0,tertiary
everybody else,191,2,0,2,everybody else,unknown,0.0,tertiary
others,190,2,0,2,others,unknown,0.0,tertiary
the Goose,19,1,1,2,the Goose,female,1.0,tertiary
my relations,153,1,1,2,my relations,group/nonbinary,1.0,tertiary
the Frog/the little Frog--my daughters,240,2,0,2,the Frog's daughters,unknown,0.0,tertiary
one of the boys,260,1,1,2,one of the boys,male,1.0,tertiary
Gold Stick,17,2,0,2,Gold Stick,unknown,0.0,tertiary
the Crackers,115,1,1,2,the Crackers,unknown,0.0,tertiary
the farmer,232,2,0,2,the farmer,unknown,0.0,tertiary
the two little boys,266,1,1,2,the two little boys,male,1.0,tertiary
a great favourite at Court,129,1,0,1,a great favourite at Court,unknown,0.0,tertiary
