sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Starkad, the hero of the legends, the bravest warrior in the army of the North, had fallen into disgrace with the king because of a certain princess, so he wandered up into Norland, and settled down at Rude in Tuna, where he was known as the Thrall of the Alders or the Red Fellow. ",fallen,BEFORE,"One morning Starkad climbed the Klefberg in Tuna, and called over to Bale: ""Bale in Balbo, are you awake?"" ",climbed,0,2,1,0
"One morning Starkad climbed the Klefberg in Tuna, and called over to Bale: ""Bale in Balbo, are you awake?"" ",climbed,BEFORE,"answered Bale, nine miles away, ""the sun and I wake together! ",wake,2,4,0,1
"answered Bale, nine miles away, ""the sun and I wake together! ",wake,BEFORE,"I eat salmon morning, noon and night. ",eat,4,7,1,0
"I eat salmon morning, noon and night. ",eat,BEFORE,"""I'll come!"" ",come,7,9,0,1
"""I'll come!"" ",come,AFTER,"Bale called back, and in a few hours time he was down in Tuna with an elk under each arm. ",called,9,10,1,0
"Bale called back, and in a few hours time he was down in Tuna with an elk under each arm. ",called,BEFORE,"The following morning Bale in Balbo stood on a hill in Borgsjo and called: ""Red Fellow! ",stood,10,11,0,0
"The following morning Bale in Balbo stood on a hill in Borgsjo and called: ""Red Fellow! ",stood,BEFORE,"""The sun and I wake together!"" ",wake,11,13,0,0
"""The sun and I wake together!"" ",wake,BEFORE,answered Starkad. ,answered,13,14,0,0
answered Starkad. ,answered,AFTER,"""Alas, I have nothing to eat but meat! ",have,14,16,0,0
"""Alas, I have nothing to eat but meat! ",have,BEFORE,"Come over and bring a fish-tail along with you!"" ",bring,16,18,0,1
"Come over and bring a fish-tail along with you!"" ",bring,BEFORE,"""I'm coming!"" ",coming,18,19,1,1
"""I'm coming!"" ",coming,BEFORE,"called out Starkad, and in a short time he had joined his friend with a barrel of salmon under each arm. ",joined,19,20,1,2
"called out Starkad, and in a short time he had joined his friend with a barrel of salmon under each arm. ",joined,BEFORE,"In this fashion the two friends provided themselves with all the game to be found in the woods and in the water, and spread terror and destruction throughout the countryside. ",provided,20,21,2,0
"In this fashion the two friends provided themselves with all the game to be found in the woods and in the water, and spread terror and destruction throughout the countryside. ",provided,BEFORE,"But one evening, when they were just returning to the sea from an excursion, a black cloud came up, and a tempest broke. ",returning,21,22,0,1
"But one evening, when they were just returning to the sea from an excursion, a black cloud came up, and a tempest broke. ",returning,BEFORE,They hurried along as fast as they could; ,hurried,22,23,1,0
They hurried along as fast as they could; ,hurried,BEFORE," but got no further than Vattjom, where a flash of lightning struck Starkad and flung him to the ground. ",flung,23,24,0,2
" but got no further than Vattjom, where a flash of lightning struck Starkad and flung him to the ground. ",flung,BEFORE,"His friend and companion-at-arms buried him beneath a stone cairn, about which he set five rocks: two at his feet, two at his shoulders, and one at his head; ",buried,24,25,2,0
