clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Starkad,8,6,14,20,Starkad,male,1.0,primary
Bale,11,6,6,12,Bale,male,1.0,secondary
the Red Fellow/Red Fellow,10,3,2,5,the Red Fellow,unknown,0.0,tertiary
the two friends,24,1,4,5,the two friends,group/nonbinary,1.0,tertiary
Starkad--his friend/His friend,23,2,1,3,Starkad's friend,unknown,0.0,tertiary
the hero of the legends,13,1,0,1,the hero of the legends,unknown,0.0,tertiary
the bravest warrior in the army of the North,14,1,0,1,the bravest warrior in the army of the North,unknown,0.0,tertiary
the army of the North,15,1,0,1,the army of the North,unknown,0.0,tertiary
the king,16,1,0,1,the king,male,1.0,tertiary
a certain princess,17,1,0,1,a certain princess,female,1.0,tertiary
the Thrall of the Alders,18,1,0,1,the Thrall of the Alders,unknown,0.0,tertiary
the Alders,9,1,0,1,the Alders,unknown,0.0,tertiary
another hero,20,1,0,1,another hero,unknown,0.0,tertiary
a good friend,21,1,0,1,a good friend,unknown,0.0,tertiary
Elk,12,1,0,1,Elk,unknown,0.0,tertiary
companion - at - arms,30,1,0,1,companion - at - arms,unknown,0.0,tertiary
