clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Harold/Earl Harold,21,21,177,198,Harold,male,1.0,primary
Snorro/Snorro the Dwarf,15,10,84,94,Snorro,male,1.0,secondary
Morna/the Lady Morna/Lady Morna/The Lady Morna,24,15,52,67,Morna,female,1.0,secondary
Earl Paul/Paul,18,12,24,36,Earl Paul,male,1.0,tertiary
Countess Fraukirk/the Countess Fraukirk,23,8,21,29,Countess Fraukirk,female,1.0,tertiary
Harold/Harold the Orator,25,3,13,16,Harold,male,1.0,tertiary
Harold/Earl Harold--his brother,81,8,6,14,Harold's brother,male,1.0,tertiary
Snorro/Dwarf Snorro,27,9,3,12,Snorro,male,1.0,tertiary
Snorro/Snorro the Dwarf--his mother,49,6,6,12,Snorro's mother,female,1.0,tertiary
the two Countesses,192,2,9,11,the two Countesses,group/nonbinary,1.0,tertiary
the kind - hearted young Earl,115,1,9,10,the kind - hearted young Earl,male,1.0,tertiary
a woman,140,2,7,9,a woman,female,1.0,tertiary
Paul the Silent/Paul,19,5,4,9,Paul the Silent,male,1.0,tertiary
the country people,53,1,6,7,the country people,group/nonbinary,1.0,tertiary
the Countess,146,1,5,6,the Countess,female,1.0,tertiary
the Lady Morna,150,1,5,6,the Lady Morna,female,1.0,tertiary
a charming young Irish lady,93,1,4,5,a charming young Irish lady,female,1.0,tertiary
the Dwarf,46,4,1,5,the Dwarf,male,1.0,tertiary
the Silent Earl/The Silent Earl,247,3,2,5,the Silent Earl,male,1.0,tertiary
Countess Helga/the Countess Helga,22,5,0,5,Countess Helga,unknown,0.0,tertiary
The Islanders,17,1,4,5,The Islanders,group/nonbinary,1.0,tertiary
the lady,220,1,3,4,the lady,female,1.0,tertiary
the babes,85,1,3,4,the babes,group/nonbinary,1.0,tertiary
the Countess--my fine young Earl,237,1,3,4,the Countess's fine young Earl,male,1.0,tertiary
the young noble,162,1,3,4,the young noble,unknown,0.0,tertiary
the Norsemen,31,1,2,3,the Norsemen,group/nonbinary,1.0,tertiary
the people,87,2,1,3,the people,group/nonbinary,1.0,tertiary
the wily Countess,142,1,2,3,the wily Countess,female,1.0,tertiary
