sentence_id,text,start,end
0,Far up in a green valley in the Island of Hoy stands an immense boulder. ,0,73
1,"It is hollow inside, and the natives of these northern islands call it the Dwarfie Stone, because long centuries ago, so the legend has it, Snorro the Dwarf lived there. ",73,243
2,"Nobody knew where Snorro came from, or how long he had dwelt in the dark chamber inside the Dwarfie Stone. ",243,350
3,"All that they knew about him was that he was a little man, with a queer, twisted, deformed body and a face of marvellous beauty, which never seemed to look any older, but was always smiling and young. ",350,551
4,"Men said that this was because Snorro's father had been a Fairy, and not a denizen of earth, who had bequeathed to his son the gift of perpetual youth, but nobody knew whether this were true or not, for the Dwarf had inhabited the Dwarfie Stone long before the oldest man or woman in Hoy had been born. ",551,854
5,"One thing was certain, however: he had inherited from his mother, whom all men agreed had been mortal, the dangerous qualities of vanity and ambition. ",854,1005
6,"And the longer he lived the more vain and ambitious did he become, until at last he always carried a mirror of polished steel round his neck, into which he constantly looked in order to see the reflection of his handsome face. ",1005,1232
7,"And he would not attend to the country people who came to seek his help, unless they bowed themselves humbly before him and spoke to him as if he were a King. ",1232,1391
8,"I say that the country people sought his help, for he spent his time, or appeared to spend it, in collecting herbs and simples on the hillsides, which he carried home with him to his dark abode, and distilled medicines and potions from them, which he sold to his neighbours at wondrous high prices. ",1391,1690
9,"He was also the possessor of a wonderful leathern-covered book, clasped with clasps of brass, over which he would pore for hours together, and out of which he would tell the simple Islanders their fortunes, if they would. ",1690,1912
10,"For they feared the book almost as much as they feared Snorro himself, for it was whispered that it had once belonged to Odin, and they crossed themselves for protection as they named the mighty Enchanter. ",1912,2118
11,But all the time they never guessed the real reason why Snorro chose to live in the Dwarfie Stone. ,2118,2217
12,I will tell you why he did so. ,2217,2248
13,"Not very far from the Stone there was a curious hill, shaped exactly like a wart. ",2248,2330
14,"It was known as the Wart Hill of Hoy, and men said that somewhere in the side of it was hidden a wonderful carbuncle, which, when it was found, would bestow on its finder marvellous magic gifts--Health, Wealth, and Happiness. ",2330,2556
15,"Everything, in fact, that a human being could desire. ",2556,2610
16,"And the curious thing about this carbuncle was, that it was said that it could be seen at certain times, if only the people who were looking for it were at the right spot at the right moment. ",2610,2802
17,"Now Snorro had made up his mind that he would find this wonderful stone, so, while he pretended to spend all his time in reading his great book or distilling medicines from his herbs, he was really keeping a keen look-out during his wanderings, noting every tuft of grass or piece of rock under which it might be hidden. ",2802,3123
18,"And at night, when everyone else was asleep, he would creep out, with pickaxe and spade, to turn over the rocks or dig over the turf, in the hope of finding the long-sought-for treasure underneath them. ",3123,3326
19,"He was always accompanied on these occasions by an enormous grey-headed Raven, who lived in the cave along with him, and who was his bosom friend and companion. ",3326,3487
20,"The Islanders feared this bird of ill omen as much, perhaps, as they feared its Master; ",3487,3575
21," for, although they went to consult Snorro in all their difficulties and perplexities, and bought medicines and love-potions from him, they always looked upon him with a certain dread, feeling that there was something weird and uncanny about him. ",3574,3821
22,"Now, at the time we are speaking of, Orkney was governed by two Earls, who were half-brothers. ",3821,3916
23,"Paul, the elder, was a tall, handsome man, with dark hair, and eyes like sloes. ",3916,3996
24,"All the country people loved him, for he was so skilled in knightly exercises, and had such a sweet and loving nature, that no one could help being fond of him. ",3996,4157
25,"Old people's eyes would brighten at the sight of him, and the little children would run out to greet him as he rode by their mothers' doors. ",4157,4298
26,"And this was the more remarkable because, with all his winning manner, he had such a lack of conversation that men called him Paul the Silent, or Paul the Taciturn. ",4298,4463
27,"Harold, on the other hand, was as different from his brother as night is from day. ",4463,4546
28,"He was fair-haired and blue-eyed, and he had gained for himself the name of Harold the Orator, because he was always free of speech and ready with his tongue. ",4546,4705
29,But for all this he was not a favourite. ,4705,4746
30,"For he was haughty, and jealous, and quick-tempered, and the old folks' eyes did not brighten at the sight of him, and the babes, instead of toddling out to greet him, hid their faces in their mothers' skirts when they saw him coming. ",4746,4981
31,"Harold could not help knowing that the people liked his silent brother best, and the knowledge made him jealous of him, so a coldness sprang up between them. ",4981,5139
32,"Now it chanced, one summer, that Earl Harold went on a visit to the King of Scotland, accompanied by his mother, the Countess Helga, and her sister, the Countess Fraukirk. ",5139,5311
33,"And while he was at Court he met a charming young Irish lady, the Lady Morna, who had come from Ireland to Scotland to attend upon the Scottish Queen. ",5311,5462
34,"She was so sweet, and good, and gentle that Earl Harold's heart was won, and he made up his mind that she, and only she, should be his bride. ",5462,5604
35,"But although he had paid her much attention, Lady Morna had sometimes caught glimpses of his jealous temper; ",5604,5713
