sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
1,1,call,63,67,136,140,33,25.0,62.0,98.0,135.0,,68.0,70.0,141.0,143.0,90.0,146.0,163.0,219.0,verb.communication,1,True
2,0,knew,7,11,250,254,37,0.0,6.0,243.0,249.0,15,12.0,105.0,255.0,348.0,,,,,verb.cognition,1,True
3,0,knew,14,18,364,368,37,0.0,3.0,350.0,353.0,15,19.0,28.0,369.0,378.0,,,,,verb.cognition,1,True
4,6,knew,163,167,714,718,37,156.0,162.0,707.0,713.0,,168.0,190.0,719.0,741.0,,,,,verb.cognition,1,True
5,3,agreed,79,85,933,939,50,71.0,78.0,925.0,932.0,,86.0,101.0,940.0,955.0,,,,,verb.communication,1,True
6,4,looked,167,173,1172,1178,15,153.0,155.0,1158.0,1160.0,,,,,,,,,,verb.perception,1,True
7,3,seek,58,62,1290,1294,,46.0,49.0,1278.0,1281.0,15,63.0,71.0,1295.0,1303.0,,,,,verb.possession,1,True
8,7,distilled,199,208,1590,1599,15,151.0,153.0,1542.0,1544.0,,,,,,,,,,verb.contact,1,True
9,6,tell,165,169,1855,1859,15,156.0,158.0,1846.0,1848.0,58,170.0,205.0,1860.0,1895.0,207.0,220.0,1897.0,1910.0,verb.communication,1,True
10,0,feared,9,15,1921,1927,53,4.0,8.0,1916.0,1920.0,"53,15",16.0,69.0,1928.0,1981.0,,,,,verb.cognition,1,True
11,0,guessed,28,35,2146,2153,53,17.0,21.0,2135.0,2139.0,15,36.0,97.0,2154.0,2215.0,,,,,verb.cognition,1,True
12,1,tell,7,11,2224,2228,,0.0,1.0,2217.0,2218.0,15,12.0,15.0,2229.0,2232.0,,,,,verb.communication,1,True
14,2,said,46,50,2376,2380,40,42.0,45.0,2372.0,2375.0,,51.0,224.0,2381.0,2554.0,,,,,verb.communication,1,True
15,1,desire,46,52,2602,2608,62,26.0,39.0,2582.0,2595.0,,,,,,,,,,verb.emotion,1,True
17,7,distilling,147,157,2949,2959,15,83.0,85.0,2885.0,2887.0,15,158.0,167.0,2960.0,2969.0,,,,,verb.consumption,1,True
18,4,dig,115,118,3238,3241,15,45.0,47.0,3168.0,3170.0,,119.0,132.0,3242.0,3255.0,134.0,201.0,3257.0,3324.0,verb.contact,1,True
19,1,accompanied,14,25,3340,3351,15,0.0,2.0,3326.0,3328.0,"15,68",45.0,159.0,3371.0,3485.0,,,,,verb.social,1,True
20,0,feared,14,20,3501,3507,17,0.0,13.0,3487.0,3500.0,"17,69",21.0,86.0,3508.0,3573.0,,,,,verb.emotion,1,True
