sentence_id,text,start,end
0,"An old man had an only son, named Iadilla, who had come to that age which is thought to be most proper to make the long and final fast which is to secure through life a guardian genius or spirit. ",0,196
1,The father was ambitious that his son should surpass all others in whatever was deemed wisest and greatest among his people. ,196,321
2,"To accomplish his wish, he thought it necessary that the young Iadilla should fast a much longer time than any of those renowned for their power or wisdom, whose fame he coveted. ",321,500
3,He therefore directed his son to prepare with great ceremony for the important event. ,500,586
4,"After he had been several times in the sweating-lodge and bath, which were to prepare and purify him for communion with his good spirit, he ordered him to lie down upon a clean mat in a little lodge expressly provided for him. ",586,813
5,"He enjoined upon him at the same time to endure his fast like a man, and promised that at the expiration of twelve days he should receive food and the blessing of his father. ",813,988
6,"The lad carefully observed the command, and lay with his face covered, calmly awaiting the approach of the spirit which was to decide his good or evil fortune for all the days of his life. ",988,1177
7,"Every morning his father came to the door of the little lodge and encouraged him to persevere, dwelling at length on the vast honor and renown that must ever attend him, should he accomplish the full term of trial allotted to him. ",1177,1408
8,"To these glowing words of promise and glory the boy never replied, but he lay without the least sign of discontent or murmuring until the ninth day, when he addressed his father as follows: ""My father, my dreams forbode evil. ",1408,1634
9,"May I break my fast now, and at a more favorable time make a new fast?"" ",1634,1706
10,"The father answered: ""My son, you know not what you ask. ",1706,1763
11,"If you get up now, all your glory will depart. ",1763,1810
12,Wait patiently a little longer. ,1810,1842
13,"You have but three days more, and your term will be completed. ",1842,1905
14,"You know it is for your own good, and I encourage you to persevere. ",1905,1973
15,"Shall not your aged father live to see you a star among the chieftains and the beloved of battle?"" ",1973,2072
16,The son assented; ,2072,2090
17," and covering himself more closely, that he might shut out the light which prompted him to complain, he lay till the eleventh day, when he repeated his request. ",2089,2250
18,"The father addressed Iadilla as he had the day before, and promised that he would himself prepare his first meal, and bring it to him by the dawn of the morning. ",2250,2412
19,"The son moaned, and the father added: ""Will you bring shame upon your father when his sun is falling in the west?"" ",2412,2527
20,"""I will not shame you, my father,"" replied Iadilla; ",2527,2579
21, and he lay so still and motionless that you could only know that he was living by the gentle heaving of his breast. ,2578,2695
22,"At the spring of day, the next morning, the father, delighted at having gained his end, prepared a repast for his son, and hastened to set it before him. ",2695,2849
23,"On coming to the door of the little lodge, he was surprised to hear his son talking to himself. ",2849,2945
24,"He stooped his ear to listen, and, looking through a small opening, he was yet more astonished when he beheld his son painted with vermilion over all his breast, and in the act of finishing his work by laying on the paint as far back on his shoulders as he could reach with his hands, saying at the same time, to himself: ""My father has destroyed my fortune as a man. ",2945,3313
25,He would not listen to my requests. ,3313,3349
26,He has urged me beyond my tender strength. ,3349,3392
27,He will be the loser. ,3392,3414
28,"I shall be forever happy in my new state, for I have been obedient to my parent. ",3414,3495
29,"He alone will be the sufferer, for my guardian spirit is a just one. ",3495,3564
30,"Though not propitious to me in the manner I desired, he has shown me pity in another way--he has given me another shape; ",3564,3685
31," and now I must go."" ",3684,3705
32,"At this moment the old man broke in, exclaiming: ""My son! ",3705,3763
33,my son! ,3763,3771
34,"I pray you leave me not!"" ",3771,3797
35,"But the young man, with the quickness of a bird, had flown to the top of the lodge and perched himself on the highest pole, having been changed into a beautiful robin red-breast. ",3797,3976
36,"He looked down upon his father with pity beaming in his eyes, and addressed him as follows: ""Regret not, my father, the change you behold. ",3976,4115
37,I shall be happier in my present state than I could have been as a man. ,4115,4187
38,"I shall always be the friend of men, and keep near their dwellings. ",4187,4255
39,I shall ever be happy and contented; ,4255,4292
40," and although I could not gratify your wishes as a warrior, it will be my daily aim to make you amends for it as a harbinger of peace and joy. ",4291,4434
41,"I will cheer you by my songs, and strive to inspire in others the joy and lightsomeness of heart I feel in my present state. ",4434,4559
42,This will be some compensation to you for the loss of glory you expected. ,4559,4633
43,I am now free from the cares and pains of human life. ,4633,4687
44,"My food is spontaneously furnished by the mountains and fields, and my pathway of life is in the bright air."" ",4687,4797
45,"Then stretching himself on his toes, as if delighted with the gift of wings, Iadilla caroled one of his sweetest songs, and flew away into a neighboring wood.",4797,4956
