sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
4,0,had,verb.possession,10,11
6,0,had,verb.possession,12,16
6,0,had,verb.possession,12,15
6,0,had,verb.possession,12,12
6,5,give,verb.possession,15,12
8,1,returned,verb.motion,18,19
8,1,returned,verb.motion,18,21
11,0,ordered,verb.communication,19,23
11,2,furnish,verb.possession,19,23
12,3,muttered,verb.communication,27,27
14,2,give,verb.communication,27,29
15,0,began,verb.change,31,31
15,0,began,verb.change,31,12
15,1,give,verb.possession,31,31
15,1,give,verb.possession,31,12
16,0,gave,verb.possession,33,34
16,0,gave,verb.possession,33,12
17,1,have,verb.possession,12,36
22,2,said,verb.communication,27,12
25,1,have,verb.possession,41,225
25,1,have,verb.possession,41,41
25,2,undo,verb.communication,41,225
25,2,undo,verb.communication,41,41
26,1,pierce,verb.contact,12,12
27,2,fall,verb.body,12,228
27,2,fall,verb.body,12,4
27,2,fall,verb.body,12,12
27,7,awake,verb.body,228,12
27,7,awake,verb.body,4,12
28,0,avoid,verb.social,19,1
28,1,caused,verb.creation,19,40
29,1,gone,verb.motion,223,40
29,1,gone,verb.motion,19,40
34,2,said,verb.communication,57,53
34,2,said,verb.communication,57,57
34,2,said,verb.communication,230,53
34,2,said,verb.communication,230,57
34,4,know,verb.cognition,57,53
38,2,see,verb.cognition,12,12
39,1,taken,verb.contact,12,12
42,0,threw,verb.contact,61,12
42,1,struck,verb.contact,61,12
42,2,rubbed,verb.contact,61,12
44,8,caused,verb.communication,63,63
44,8,caused,verb.communication,63,12
44,8,caused,verb.communication,21,63
44,8,caused,verb.communication,21,12
45,2,taken,verb.motion,68,69
45,2,taken,verb.motion,68,12
46,2,diminished,verb.change,12,12
49,0,commanded,verb.communication,19,12
51,1,informed,verb.communication,12,75
53,0,handed,verb.possession,19,12
53,1,approved,verb.communication,12,19
53,5,thought,verb.cognition,12,12
55,0,touched,verb.contact,12,98
55,0,touched,verb.contact,12,12
59,1,doing,verb.social,16,16
60,1,kissed,verb.communication,19,107
60,1,kissed,verb.communication,10,107
60,2,waking,verb.body,19,107
60,2,waking,verb.body,10,107
65,1,gave,verb.possession,59,59
65,1,gave,verb.possession,59,117
65,1,gave,verb.possession,59,12
65,5,have,verb.possession,12,117
66,8,asked,verb.communication,120,118
66,8,asked,verb.communication,118,118
66,8,asked,verb.communication,121,118
66,8,asked,verb.communication,119,118
69,0,kept,verb.possession,130,130
70,2,carried,verb.contact,132,132
70,2,carried,verb.contact,132,135
71,1,knowing,verb.cognition,137,138
71,1,knowing,verb.cognition,137,137
71,2,believe,verb.cognition,137,233
71,2,believe,verb.cognition,137,232
71,2,believe,verb.cognition,137,138
71,2,believe,verb.cognition,137,235
71,6,heard,verb.cognition,138,233
71,6,heard,verb.cognition,138,232
71,6,heard,verb.cognition,138,138
71,6,heard,verb.cognition,138,235
71,7,heard,verb.perception,232,233
71,7,heard,verb.perception,232,138
71,7,heard,verb.perception,138,233
71,7,heard,verb.perception,138,138
71,8,say,verb.communication,233,235
71,8,say,verb.communication,138,235
72,4,waked,verb.body,235,228
72,4,waked,verb.body,235,4
72,4,waked,verb.body,235,235
73,1,believing,verb.cognition,139,139
77,1,saw,verb.perception,139,139
77,1,saw,verb.perception,139,144
77,1,saw,verb.perception,139,145
77,3,follow,verb.motion,139,139
77,3,follow,verb.motion,144,139
77,3,follow,verb.motion,145,139
80,0,came,verb.motion,139,149
80,0,came,verb.motion,139,139
80,4,frozen,verb.emotion,139,149
83,0,knew,verb.cognition,139,151
85,3,came,verb.motion,139,92
85,5,standing,verb.contact,92,92
87,0,came,verb.motion,139,139
92,3,knew,verb.cognition,137,139
92,4,show,verb.communication,137,139
93,0,assured,verb.communication,137,161
93,0,assured,verb.communication,137,137
93,1,loved,verb.emotion,137,161
96,0,had,verb.possession,161,139
97,3,given,verb.possession,166,161
102,0,helped,verb.social,137,12
103,3,tell,verb.communication,173,174
103,3,tell,verb.communication,173,139
103,3,tell,verb.communication,173,12
103,3,tell,verb.communication,139,174
103,3,tell,verb.communication,139,139
103,3,tell,verb.communication,139,12
103,5,dressed,verb.body,12,174
103,5,dressed,verb.body,12,139
108,0,left,verb.motion,137,12
109,0,told,verb.communication,137,186
109,0,told,verb.communication,137,190
109,1,lost,verb.possession,186,186
110,1,believed,verb.cognition,186,186
110,1,believed,verb.cognition,193,186
110,1,believed,verb.cognition,19,186
110,1,believed,verb.cognition,137,186
112,6,began,verb.change,194,194
112,6,began,verb.change,194,12
112,6,began,verb.change,194,3
112,6,began,verb.change,194,11
112,6,began,verb.change,194,203
112,6,began,verb.change,194,197
112,6,began,verb.change,194,186
112,6,began,verb.change,194,2
112,6,began,verb.change,194,200
112,6,began,verb.change,194,33
112,6,began,verb.change,194,201
112,6,began,verb.change,194,196
