clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Princess/the Princess,12,19,64,83,The Princess,female,1.0,primary
The young Prince,139,1,31,32,The young Prince,male,1.0,secondary
The Prince/the Prince--his father,186,2,22,24,The Prince's father,male,1.0,tertiary
the King/The King,19,12,7,19,the King,male,1.0,tertiary
the Queen/The Queen,10,3,15,18,the Queen,female,1.0,tertiary
The Prince/the Prince,137,6,9,15,The Prince,male,1.0,tertiary
the old Fairy/The old Fairy,27,3,9,12,the old Fairy,female,1.0,tertiary
"a princess , who appeared to be about fifteen or sixteen years of age , and whose bright and , in a manner , resplendent beauty",161,1,8,9,"a princess , who appeared to be about fifteen or sixteen years of age , and whose bright and , in a manner , resplendent beauty",female,1.0,tertiary
an ogre,132,1,6,7,an ogre,male,1.0,tertiary
Everyone/everyone,126,2,4,6,Everyone,unknown,0.0,tertiary
guards,92,2,4,6,guards,group/nonbinary,1.0,tertiary
the beefeaters,151,1,4,5,the beefeaters,group/nonbinary,1.0,tertiary
the old woman,57,1,4,5,the old woman,female,1.0,tertiary
"a very old fairy , whom they had not invited , because it was above fifty years since she had been out of a certain tower",23,1,4,5,"a very old fairy , whom they had not invited , because it was above fifty years since she had been out of a certain tower",female,1.0,tertiary
a very good countryman,138,1,3,4,a very good countryman,unknown,0.0,tertiary
the Fairy/The Fairy,59,3,1,4,the Fairy,female,1.0,tertiary
everybody,40,2,2,4,everybody,group/nonbinary,1.0,tertiary
a king,4,3,0,3,a king,male,1.0,tertiary
"a princess , the most beautiful was ever seen",235,1,2,3,"a princess , the most beautiful was ever seen",female,1.0,tertiary
a good old woman,53,1,2,3,a good old woman,female,1.0,tertiary
the young Princess,48,1,2,3,the young Princess,female,1.0,tertiary
"the King , who came up at the noise",63,1,2,3,"the King , who came up at the noise",male,1.0,tertiary
fairies/Fairies,16,2,1,3,fairies,group/nonbinary,1.0,tertiary
the young Fairy,41,1,2,3,the young Fairy,unknown,0.0,tertiary
The Prince/the Prince--his mother,194,1,2,3,The Prince's mother,female,1.0,tertiary
their dear child,107,1,1,2,their dear child,female,1.0,tertiary
gentlemen,87,2,0,2,gentlemen,male,1.0,tertiary
little children passing by,210,1,1,2,little children passing by,group/nonbinary,1.0,tertiary
the fairies,21,2,0,2,the fairies,unknown,0.0,tertiary
the son of the King then reigning,118,1,1,2,the son of the King then reigning,male,1.0,tertiary
People,61,1,1,2,People,group/nonbinary,1.0,tertiary
others/Others,129,2,0,2,others,unknown,0.0,tertiary
all the sorcerers and witches of the country,130,1,1,2,all the sorcerers and witches of the country,group/nonbinary,1.0,tertiary
a daughter,11,2,0,2,a daughter,unknown,0.0,tertiary
"a little dwarf , who had boots of seven leagues , that is , boots with which he could tread over seven leagues of ground in one stride--a little dwarf , who had boots of seven leagues , that is , boots with which he could tread over seven leagues of ground in one stride",75,1,1,2,"a little dwarf , who had boots of seven leagues , that is , boots with which he could tread over seven leagues of ground in one stride's little dwarf , who had boots of seven leagues , that is , boots with which he could tread over seven leagues of ground in one stride",male,1.0,tertiary
O King,222,1,1,2,O King,male,1.0,tertiary
all the fairies,31,1,1,2,all the fairies,group/nonbinary,1.0,tertiary
Queen,223,2,0,2,Queen,female,1.0,tertiary
The youngest/the youngest,33,2,0,2,The youngest,unknown,0.0,tertiary
The Prince's mother--her two children,196,2,0,2,The Prince's mother's two children,unknown,0.0,tertiary
a king 's son,228,2,0,2,a king 's son,male,1.0,tertiary
master,215,1,0,1,master,unknown,0.0,tertiary
the Queen/The Queen--her son,205,1,0,1,the Queen's son,unknown,0.0,tertiary
the race of the Ogres,206,1,0,1,the race of the Ogres,unknown,0.0,tertiary
ladies,157,1,0,1,ladies,female,1.0,tertiary
The young Prince--his people,145,1,0,1,The young Prince's people,unknown,0.0,tertiary
The young Prince--none of his people,144,1,0,1,The young Prince's of his people,unknown,0.0,tertiary
a young and amorous prince,147,1,0,1,a young and amorous prince,male,1.0,tertiary
the most fearless person,149,1,0,1,the most fearless person,unknown,0.0,tertiary
The Prince's father--his sister,203,1,0,1,The Prince's father's sister,female,1.0,tertiary
men,150,1,0,1,men,male,1.0,tertiary
Day,3,1,0,1,Day,unknown,0.0,tertiary
a son,201,1,0,1,a son,unknown,0.0,tertiary
lord,214,1,0,1,lord,unknown,0.0,tertiary
a good man,193,1,0,1,a good man,male,1.0,tertiary
some standing,158,1,0,1,some standing,unknown,0.0,tertiary
"a princess , who appeared to be about fifteen or sixteen years of age , and whose bright and , in a manner , resplendent beauty--my Prince",238,1,0,1,"a princess , who appeared to be about fifteen or sixteen years of age , and whose bright and , in a manner , resplendent beauty's Prince",female,0.5,tertiary
the Court,209,1,0,1,the Court,unknown,0.0,tertiary
the good Fairy,166,1,0,1,the good Fairy,unknown,0.0,tertiary
"The chief lady of honor , being as sharp set as other folks",169,1,0,1,"The chief lady of honor , being as sharp set as other folks",female,1.0,tertiary
The young Prince--his royal highness,173,1,0,1,The young Prince's royal highness,unknown,0.0,tertiary
The young Prince--his great - grandmother,174,1,0,1,The young Prince's great - grandmother,female,1.0,tertiary
the Princess 's officers,177,1,0,1,the Princess 's officers,female,1.0,tertiary
the violins and hautboys,178,1,0,1,the violins and hautboys,unknown,0.0,tertiary
the lord almoner,179,1,0,1,the lord almoner,unknown,0.0,tertiary
"the youngest , who was a son , they called Day , because he was a great deal handsomer and more beautiful than his sister",200,1,0,1,"the youngest , who was a son , they called Day , because he was a great deal handsomer and more beautiful than his sister",female,1.0,tertiary
the chief lady of honor,182,1,0,1,the chief lady of honor,female,1.0,tertiary
Morning,2,1,0,1,Morning,unknown,0.0,tertiary
"the eldest of which , who was a daughter",197,1,0,1,"the eldest of which , who was a daughter",unknown,0.0,tertiary
"The Prince's father--a charcoal - burner , who gave him cheese and brown bread",190,1,0,1,"The Prince's father's charcoal - burner , who gave him cheese and brown bread",unknown,0.0,tertiary
the Ogres,207,1,0,1,the Ogres,unknown,0.0,tertiary
their mistress,101,1,0,1,their mistress,unknown,0.0,tertiary
a very good countryman--my grandfather,233,1,0,1,a very good countryman's grandfather,male,1.0,tertiary
an angel,36,1,0,1,an angel,unknown,0.0,tertiary
the old woman--my pretty child,230,1,0,1,the old woman's pretty child,unknown,0.0,tertiary
goody,229,1,0,1,goody,unknown,0.0,tertiary
This good woman,54,1,0,1,This good woman,female,1.0,tertiary
the old Fairy,1,1,0,1,the old Fairy,unknown,0.0,tertiary
the young Fairy--my elder,225,1,0,1,the young Fairy's elder,unknown,0.0,tertiary
O King--your daughter,224,1,0,1,O King's daughter,unknown,0.0,tertiary
the whole company,39,1,0,1,the whole company,unknown,0.0,tertiary
the most beautiful person in the world,34,1,0,1,the most beautiful person in the world,unknown,0.0,tertiary
a little angel,69,1,0,1,a little angel,unknown,0.0,tertiary
the little Princess,29,1,0,1,the little Princess,female,1.0,tertiary
