sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,3,mow,65,68,145,148,1.0,43.0,47.0,123.0,127.0,,,,,verb.contact,True,0,subject,two neighbors,1,4,5,group/nonbinary,1.0,tertiary
2,6,mowed,198,203,381,386,1.0,186.0,197.0,369.0,380.0,242.0,257.0,425.0,440.0,verb.contact,True,1,subject,two neighbors,1,4,5,group/nonbinary,1.0,tertiary
4,1,hire,28,32,571,575,6.0,5.0,17.0,548.0,560.0,,,,,verb.social,True,2,subject,the poor one,2,17,19,male,1.0,primary
5,0,despaired,11,20,601,610,6.0,8.0,10.0,598.0,600.0,,,,,verb.emotion,True,3,subject,the poor one,2,17,19,male,1.0,primary
6,1,stepped,29,36,749,756,15.0,17.0,28.0,737.0,748.0,,,,,verb.motion,True,4,subject,a large man,1,2,3,male,1.0,tertiary
7,1,tell,6,10,802,806,15.0,0.0,1.0,796.0,797.0,,,,,verb.communication,True,5,subject,a large man,1,2,3,male,1.0,tertiary
9,3,see,69,72,956,959,6.0,59.0,62.0,946.0,949.0,,,,,verb.perception,True,7,subject,the poor one,2,17,19,male,1.0,primary
10,0,disappeared,17,28,992,1003,15.0,14.0,16.0,989.0,991.0,,,,,verb.change,True,6,subject,a large man,1,2,3,male,1.0,tertiary
11,0,grew,26,30,1031,1035,16.0,5.0,25.0,1010.0,1030.0,,,,,verb.change,True,8,subject,the poor man,1,1,2,male,1.0,tertiary
13,2,begin,55,60,1257,1262,20.0,4.0,21.0,1206.0,1223.0,,,,,verb.change,True,9,subject,the poor neighbor,2,3,5,male,1.0,tertiary
14,0,occurred,17,25,1378,1386,21.0,5.0,16.0,1366.0,1377.0,,,,,verb.perception,True,10,subject,the big man,1,3,4,male,1.0,tertiary
15,1,laughed,36,43,1466,1473,23.0,21.0,35.0,1451.0,1465.0,67.0,103.0,1497.0,1533.0,verb.body,True,11,subject,the mowers,2,4,6,group/nonbinary,1.0,secondary
16,0,called,8,14,1543,1549,21.0,5.0,7.0,1540.0,1542.0,,,,,verb.communication,True,12,subject,the big man,1,3,4,male,1.0,tertiary
17,2,seen,49,53,1622,1626,24.0,31.0,42.0,1604.0,1615.0,,,,,verb.perception,True,13,subject,no hopgiant,1,0,1,unknown,0.0,tertiary
18,1,swing,30,35,1658,1663,23.0,4.0,14.0,1632.0,1642.0,,,,,verb.motion,True,15,subject,the mowers,2,4,6,group/nonbinary,1.0,secondary
19,1,laughing,15,23,1693,1701,23.0,5.0,9.0,1683.0,1687.0,,,,,verb.body,True,14,subject,the mowers,2,4,6,group/nonbinary,1.0,secondary
20,0,cried,12,17,1728,1733,21.0,9.0,11.0,1725.0,1727.0,,,,,verb.communication,True,16,subject,the big man,1,3,4,male,1.0,tertiary
22,0,came,51,55,1914,1918,28.0,8.0,50.0,1871.0,1913.0,,,,,verb.change,True,19,subject,the rich peasant,1,0,1,unknown,0.0,tertiary
23,1,mow,28,31,1958,1961,29.0,9.0,18.0,1939.0,1948.0,,,,,verb.contact,True,18,subject,the giant,4,6,10,male,1.0,secondary
24,2,mown,31,35,2080,2084,29.0,24.0,26.0,2073.0,2075.0,,,,,verb.contact,True,20,subject,the giant,4,6,10,male,1.0,secondary
25,2,gave,55,59,2157,2161,4.0,5.0,22.0,2107.0,2124.0,,,,,verb.possession,True,21,subject,the rich neighbor,4,6,10,male,1.0,secondary
27,2,gave,60,64,2404,2408,4.0,5.0,22.0,2349.0,2366.0,82.0,101.0,2426.0,2445.0,verb.possession,True,23,subject,the rich neighbor,4,6,10,male,1.0,secondary
28,1,hung,45,49,2491,2495,29.0,42.0,44.0,2488.0,2490.0,,,,,verb.contact,True,25,subject,the giant,4,6,10,male,1.0,secondary
29,0,mowed,13,18,2522,2527,0.0,0.0,12.0,2509.0,2521.0,,,,,verb.contact,True,24,subject,Old Hopgiant,5,1,6,male,1.0,secondary
30,1,left,31,35,2671,2675,20.0,9.0,26.0,2649.0,2666.0,,,,,verb.cognition,True,26,subject,the poor neighbor,2,3,5,male,1.0,tertiary
4,1,hire,28,32,571,575,14.0,33.0,45.0,576.0,588.0,,,,,verb.social,True,2,direct_object,a single man,1,0,1,male,1.0,tertiary
