sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,0,blessed,verb.social,0,4
1,0,blessed,verb.social,0,3
2,2,know,verb.cognition,3,4
2,2,know,verb.cognition,3,3
2,5,get,verb.change,3,4
3,2,see,verb.communication,5,5
3,2,see,verb.communication,5,7
3,2,see,verb.communication,5,6
3,2,see,verb.communication,4,5
3,2,see,verb.communication,4,7
3,2,see,verb.communication,4,6
3,4,find,verb.possession,5,7
3,4,find,verb.possession,5,6
3,5,pay,verb.possession,6,7
6,2,met,verb.motion,5,11
7,0,offered,verb.communication,11,11
7,0,offered,verb.communication,11,7
7,1,see,verb.communication,11,11
7,1,see,verb.communication,11,7
8,0,replied,verb.communication,13,13
8,0,replied,verb.communication,13,14
8,2,ask,verb.communication,13,13
8,2,ask,verb.communication,13,14
9,1,asked,verb.communication,13,13
9,1,asked,verb.communication,13,14
9,2,gave,verb.possession,14,13
11,3,pay,verb.possession,13,13
13,1,met,verb.motion,13,21
13,3,made,verb.social,21,13
14,0,told,verb.communication,13,13
14,0,told,verb.communication,13,14
14,3,added,verb.communication,13,13
14,3,added,verb.communication,13,27
14,3,added,verb.communication,13,24
14,3,added,verb.communication,13,25
14,9,take,verb.possession,27,25
15,1,found,verb.perception,13,29
16,0,met,verb.social,13,30
16,1,promised,verb.communication,13,30
16,1,promised,verb.communication,13,7
16,2,let,verb.social,13,30
16,2,let,verb.social,13,7
16,3,have,verb.possession,30,7
16,5,see,verb.cognition,30,7
17,0,came,verb.motion,27,13
17,0,came,verb.motion,27,27
18,0,took,verb.possession,27,7
19,0,took,verb.possession,27,7
21,3,said,verb.communication,40,40
21,3,said,verb.communication,27,40
24,7,threatened,verb.communication,39,47
24,8,send,verb.contact,39,47
26,2,forbade,verb.communication,39,40
27,0,promised,verb.communication,40,40
27,0,promised,verb.communication,40,49
27,0,promised,verb.communication,40,39
27,2,obey,verb.social,40,39
30,5,told,verb.communication,49,49
30,5,told,verb.communication,49,40
31,2,pleaded,verb.communication,40,40
32,2,told,verb.communication,49,49
32,2,told,verb.communication,49,40
32,6,take,verb.motion,49,49
35,1,thought,verb.cognition,40,40
35,1,thought,verb.cognition,40,39
43,1,punish,verb.social,49,40
43,2,said,verb.communication,49,49
43,2,said,verb.communication,40,49
44,1,have,verb.possession,40,128
44,1,have,verb.possession,40,40
46,0,said,verb.communication,40,130
46,0,said,verb.communication,40,40
47,1,left,verb.motion,40,40
47,1,left,verb.motion,40,39
50,2,thought,verb.cognition,76,76
51,2,holding,verb.contact,76,76
51,3,saying,verb.communication,76,76
53,1,said,verb.communication,76,75
53,1,said,verb.communication,76,76
54,0,went,verb.motion,75,75
56,0,saw,verb.perception,75,83
57,0,coaxed,verb.contact,75,83
57,1,took,verb.motion,75,83
58,2,objected,verb.communication,75,83
58,2,objected,verb.communication,86,83
58,5,said,verb.communication,75,86
58,5,said,verb.communication,86,86
59,3,won,verb.possession,75,83
60,1,set,verb.contact,75,89
61,2,cut,verb.contact,89,7
61,2,cut,verb.contact,39,7
61,3,rubbed,verb.contact,89,89
61,3,rubbed,verb.contact,39,89
61,4,said,verb.communication,89,75
61,4,said,verb.communication,89,39
61,4,said,verb.communication,39,75
61,4,said,verb.communication,39,39
63,6,devoured,verb.contact,89,99
63,6,devoured,verb.contact,89,89
63,7,wanted,verb.emotion,100,99
63,8,have,verb.change,100,99
64,0,loved,verb.emotion,75,99
64,1,succeeded,verb.social,75,99
64,2,having,verb.change,75,99
66,1,said,verb.communication,49,102
67,0,wept,verb.body,89,89
67,1,pleaded,verb.communication,89,89
67,1,pleaded,verb.communication,89,49
68,0,insisted,verb.communication,100,89
69,0,succeeded,verb.social,75,89
69,1,begging,verb.communication,75,89
71,2,took,verb.change,49,7
71,3,cut,verb.contact,49,7
71,4,rubbed,verb.contact,49,89
73,1,save,verb.change,75,102
76,1,said,verb.communication,49,49
76,1,said,verb.communication,49,118
76,1,said,verb.communication,49,132
76,3,give,verb.possession,49,132
76,3,give,verb.possession,49,118
78,2,punished,verb.social,118,118
