sentence_id,event_id,temporal_rank
1,0,0
2,6,1
3,5,2
4,0,3
5,0,4
6,2,5
7,3,6
8,2,7
9,2,8
11,0,9
12,0,10
13,1,11
14,8,12
15,1,13
16,7,14
17,0,15
18,3,16
19,0,17
20,6,18
21,3,19
22,1,20
24,2,21
25,0,22
26,0,23
27,0,24
28,7,25
30,4,26
31,2,27
32,2,28
35,1,29
34,0,30
36,0,31
37,0,32
38,0,33
40,4,34
41,1,35
43,2,36
44,2,37
45,1,38
46,0,39
47,4,40
48,1,41
49,2,42
50,2,43
51,2,44
52,3,45
53,1,46
54,1,47
55,0,48
56,0,49
57,1,50
58,5,51
59,3,52
60,1,53
62,0,54
61,6,55
64,0,56
63,4,57
65,4,58
67,1,59
66,3,60
68,2,61
69,0,62
70,0,63
71,0,64
75,1,65
74,1,66
73,6,67
72,2,68
77,6,69
76,1,70
78,2,71
79,6,72
