sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,made,53,57,53,57,,48.0,52.0,48.0,52.0,2,58.0,74.0,58.0,74.0,,,,,verb.change,1,True
1,2,send,60,64,136,140,,,,,,"2,40",65.0,67.0,141.0,143.0,87.0,90.0,,,verb.contact,1,True
2,0,sent,31,35,262,266,0.0,19.0,30.0,250.0,261.0,"2,4,1,3",36.0,39.0,267.0,270.0,,,,,verb.motion,1,True
3,2,came,76,80,456,460,0.0,64.0,75.0,444.0,455.0,1,81.0,87.0,461.0,467.0,,,,,verb.motion,1,True
4,4,came,107,111,686,690,43.0,85.0,106.0,664.0,685.0,1,112.0,117.0,691.0,696.0,,,,,verb.motion,1,True
5,7,come,202,206,975,979,9.0,179.0,190.0,952.0,963.0,,,,,,,,,,verb.motion,1,True
6,2,sent,67,71,1066,1070,0.0,55.0,66.0,1054.0,1065.0,,72.0,77.0,1071.0,1076.0,94.0,156.0,1093.0,1155.0,verb.contact,1,True
7,1,sent,28,32,1185,1189,0.0,9.0,20.0,1166.0,1177.0,11,33.0,36.0,1190.0,1193.0,,,,,verb.motion,1,True
8,2,asked,56,61,1425,1430,0.0,44.0,55.0,1413.0,1424.0,13,62.0,65.0,1431.0,1434.0,67.0,85.0,1436.0,1454.0,verb.communication,1,True
9,0,answered,4,12,1503,1511,13.0,0.0,3.0,1499.0,1502.0,13,15.0,65.0,1514.0,1564.0,,,,,verb.communication,1,True
10,0,made,17,21,1584,1588,0.0,5.0,16.0,1572.0,1583.0,,22.0,42.0,1589.0,1609.0,,,,,verb.change,1,True
11,2,came,54,58,1665,1669,13.0,50.0,53.0,1661.0,1664.0,,59.0,72.0,1670.0,1683.0,,,,,verb.motion,1,True
