clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Letiko,1,29,32,61,Letiko,female,1.0,primary
the girl,13,2,34,36,the girl,female,1.0,secondary
the lamia/The lamia,24,4,17,21,the lamia,female,1.0,secondary
the Sunball/Dear Sunball,0,14,2,16,the Sunball,unknown,0.0,tertiary
the Sunball,9,1,14,15,the Sunball,male,1.0,tertiary
the mother,33,4,8,12,the mother,female,1.0,tertiary
Letiko--her mother,6,3,3,6,Letiko's mother,female,1.0,tertiary
a lamia,23,1,4,5,a lamia,unknown,0.0,tertiary
a woman who had no children,2,1,4,5,a woman who had no children,female,1.0,tertiary
Letiko--your mother,42,1,3,4,Letiko's mother,female,1.0,tertiary
the woman,4,2,2,4,the woman,female,1.0,tertiary
the little girl,11,2,2,4,the little girl,female,1.0,tertiary
people,30,1,3,4,people,group/nonbinary,1.0,tertiary
dear little hare,62,1,2,3,dear little hare,unknown,0.0,tertiary
a little girl,40,1,2,3,a little girl,female,1.0,tertiary
a fine tall gentleman,43,1,1,2,a fine tall gentleman,male,1.0,tertiary
the girl--my mother,44,2,0,2,the girl's mother,female,1.0,tertiary
"a little girl , whom the woman called Letiko",3,1,1,2,"a little girl , whom the woman called Letiko",female,1.0,tertiary
the lamia/The lamia--my children,54,1,1,2,the lamia's children,group/nonbinary,1.0,tertiary
little hares/Little hares,56,2,0,2,little hares,unknown,0.0,tertiary
the cat on the roof,34,1,0,1,the cat on the roof,unknown,0.0,tertiary
thou beast of ill - omen,61,1,0,1,thou beast of ill - omen,unknown,0.0,tertiary
the girl--my little mother,46,1,0,1,the girl's little mother,female,1.0,tertiary
the people,31,1,0,1,the people,unknown,0.0,tertiary
the hares,22,1,0,1,the hares,unknown,0.0,tertiary
the mother--her daughter,39,1,0,1,the mother's daughter,unknown,0.0,tertiary
