sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,2,made,53,57,53,57,,48.0,52.0,48.0,52.0,2,58.0,74.0,58.0,74.0,,,,,verb.change,1
1,0,spoke,7,12,83,88,2,3.0,6.0,79.0,82.0,0,21.0,35.0,97.0,111.0,37.0,152.0,113.0,228.0,verb.communication,1
1,1,saying,37,43,113,119,2,3.0,6.0,79.0,82.0,"2,0,40",46.0,152.0,122.0,228.0,,,,,verb.communication,1
1,2,send,60,64,136,140,,,,,,"2,40",65.0,67.0,141.0,143.0,87.0,90.0,,,verb.contact,1
1,5,take,133,137,209,213,0,125.0,128.0,201.0,204.0,40,138.0,141.0,214.0,217.0,142.0,152.0,218.0,228.0,verb.possession,1
2,0,sent,31,35,262,266,0,19.0,30.0,250.0,261.0,"2,4,1,3",36.0,39.0,267.0,270.0,,,,,verb.motion,1
2,1,called,70,76,301,307,4,40.0,53.0,271.0,284.0,1,77.0,83.0,308.0,314.0,,,,,verb.communication,1
3,2,came,76,80,456,460,0,64.0,75.0,444.0,455.0,1,81.0,87.0,461.0,467.0,,,,,verb.motion,1
3,3,said,93,97,473,477,0,64.0,75.0,444.0,455.0,"1,42,0",100.0,196.0,480.0,576.0,,,,,verb.communication,1
3,5,tell,126,130,506,510,,,,,,"1,42,0",131.0,142.0,511.0,522.0,,,,,verb.communication,1
3,7,bethink,157,164,537,544,42,148.0,151.0,528.0,531.0,"42,0",165.0,172.0,545.0,552.0,,,,,verb.change,1
3,8,promised,185,193,565,573,42,176.0,180.0,556.0,560.0,0,194.0,196.0,574.0,576.0,,,,,verb.communication,1
4,0,went,12,16,591,595,1,5.0,11.0,584.0,590.0,,17.0,30.0,596.0,609.0,,,,,verb.motion,1
4,1,said,36,40,615,619,1,5.0,11.0,584.0,590.0,"1,43,6",41.0,54.0,620.0,633.0,,,,,verb.communication,1
4,3,gathering,69,78,648,657,1,63.0,64.0,642.0,643.0,,79.0,84.0,658.0,663.0,,,,,verb.contact,1
4,4,came,107,111,686,690,43,85.0,106.0,664.0,685.0,1,112.0,117.0,691.0,696.0,,,,,verb.motion,1
4,5,charged,122,129,701,708,,,,,,"1,43,6",130.0,132.0,709.0,711.0,,,,,verb.communication,1
4,6,tell,136,140,715,719,1,130.0,132.0,709.0,711.0,"43,6",141.0,144.0,720.0,723.0,,,,,verb.communication,1
4,8,remember,161,169,740,748,6,150.0,153.0,729.0,732.0,"43,6",170.0,191.0,749.0,770.0,,,,,verb.cognition,1
4,9,promised,179,187,758,766,6,170.0,174.0,749.0,753.0,43,188.0,191.0,767.0,770.0,,,,,verb.communication,1
5,0,heard,15,20,788,793,4,5.0,14.0,778.0,787.0,4,21.0,45.0,794.0,818.0,,,,,verb.cognition,1
5,2,shut,63,67,836,840,4,5.0,14.0,778.0,787.0,,68.0,106.0,841.0,879.0,,,,,verb.contact,1
5,7,come,202,206,975,979,9,179.0,190.0,952.0,963.0,,,,,,,,,,verb.motion,1
5,8,take,211,215,984,988,9,179.0,190.0,952.0,963.0,1,216.0,219.0,989.0,992.0,,,,,verb.motion,1
6,0,forgot,8,14,1007,1013,4,4.0,7.0,1003.0,1006.0,,15.0,38.0,1014.0,1037.0,,,,,verb.cognition,1
