clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the giant/The giant,49,10,39,49,the giant,male,1.0,primary
the boy,25,1,30,31,the boy,male,1.0,secondary
The little girl's brother--His sister/his sister,26,10,17,27,The little girl's brother's sister,female,1.0,secondary
little Dais/Dais Imid/Dais/Imid/Dais - Imid,3,10,14,24,little Dais,male,1.0,secondary
the stranger,80,1,18,19,the stranger,male,1.0,secondary
Manabozho,5,8,9,17,Manabozho,male,1.0,secondary
the giant Manabozho,89,1,13,14,the giant Manabozho,male,1.0,tertiary
The little girl--her brother,19,1,12,13,The little girl's brother,male,1.0,tertiary
the invisible dwarf--My sister/my sister,119,4,7,11,the invisible dwarf's sister,female,1.0,tertiary
The little girl,15,1,6,7,The little girl,female,1.0,tertiary
the large man,44,1,5,6,the large man,male,1.0,tertiary
the little shell man,75,1,4,5,the little shell man,male,1.0,tertiary
The little girl's brother's sister--my brother,125,1,3,4,The little girl's brother's sister's brother,male,1.0,tertiary
the little shell - man,58,1,3,4,the little shell - man,male,1.0,tertiary
the little hero of the shell/The little hero of the shell,51,2,1,3,the little hero of the shell,unknown,0.0,tertiary
the dwarf hunter,47,1,2,3,the dwarf hunter,male,1.0,tertiary
this great man,42,1,2,3,this great man,male,1.0,tertiary
little man,116,3,0,3,little man,male,1.0,tertiary
the invisible dwarf,91,1,2,3,the invisible dwarf,unknown,0.0,tertiary
The little girl--her little brother,18,1,2,3,The little girl's little brother,male,1.0,tertiary
the shell - dwarf,86,1,1,2,the shell - dwarf,male,1.0,tertiary
The little girl's brother's sister's brother--your sister,126,1,1,2,The little girl's brother's sister's brother's sister,female,1.0,tertiary
the little shell,69,2,0,2,the little shell,unknown,0.0,tertiary
the dwarf,88,2,0,2,the dwarf,unknown,0.0,tertiary
two helpless children,10,1,1,2,two helpless children,group/nonbinary,1.0,tertiary
the little man,85,1,0,1,the little man,male,1.0,tertiary
my kindred,143,1,0,1,my kindred,unknown,0.0,tertiary
his kinsman,103,1,0,1,his kinsman,unknown,0.0,tertiary
After,6,1,0,1,After,unknown,0.0,tertiary
a first cousin to Manabozho,102,1,0,1,a first cousin to Manabozho,unknown,0.0,tertiary
the celebrated giant,83,1,0,1,the celebrated giant,unknown,0.0,tertiary
no dwarf there,87,1,0,1,no dwarf there,unknown,0.0,tertiary
"The giant , who was a first cousin to Manabozho , and had already heard of the tricks which Dais - Imid had played upon his kinsman",101,1,0,1,"The giant , who was a first cousin to Manabozho , and had already heard of the tricks which Dais - Imid had played upon his kinsman",unknown,0.0,tertiary
the Little Wild Man of the Mountains,130,1,0,1,the Little Wild Man of the Mountains,male,1.0,tertiary
Puck - Ininee,7,1,0,1,Puck - Ininee,unknown,0.0,tertiary
beaver - man,120,1,0,1,beaver - man,male,1.0,tertiary
all the people of a certain country,8,1,0,1,all the people of a certain country,unknown,0.0,tertiary
a patient giant,67,1,0,1,a patient giant,unknown,0.0,tertiary
the man,82,1,0,1,the man,male,1.0,tertiary
a woman,24,1,0,1,a woman,female,1.0,tertiary
a baby boy,11,1,0,1,a baby boy,male,1.0,tertiary
a little girl,12,1,0,1,a little girl,female,1.0,tertiary
two helpless children--their parents,13,1,0,1,two helpless children's parents,unknown,0.0,tertiary
these children,14,1,0,1,these children,unknown,0.0,tertiary
the elder,16,1,0,1,the elder,unknown,0.0,tertiary
The little girl's brother--his little sister,20,1,0,1,The little girl's brother's little sister,female,1.0,tertiary
a little heaven of smiles and flashing lights,21,1,0,1,a little heaven of smiles and flashing lights,unknown,0.0,tertiary
The girl,23,1,0,1,The girl,female,1.0,tertiary
a hunter,31,1,0,1,a hunter,unknown,0.0,tertiary
"Presently the man , who proved to be no less a personage than the celebrated giant , Manabozho",81,1,0,1,"Presently the man , who proved to be no less a personage than the celebrated giant , Manabozho",male,1.0,tertiary
a great hunter,33,1,0,1,a great hunter,unknown,0.0,tertiary
a perfect infant,38,1,0,1,a perfect infant,unknown,0.0,tertiary
"a man of giant height , employed killing beavers",41,1,0,1,"a man of giant height , employed killing beavers",male,1.0,tertiary
the little man with the shell,62,1,0,1,the little man with the shell,male,1.0,tertiary
the Shell,4,1,0,1,the Shell,unknown,0.0,tertiary
the giant/The giant--his enemy,68,1,0,1,the giant's enemy,unknown,0.0,tertiary
The unknown,71,1,0,1,The unknown,unknown,0.0,tertiary
the giant/The giant--his mysterious follower,73,1,0,1,the giant's mysterious follower,unknown,0.0,tertiary
the morn,108,1,0,1,the morn,unknown,0.0,tertiary
