sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time, all the people of a certain country had died, excepting two helpless children, a baby boy and a little girl. ",died,BEFORE,"When their parents died, these children were asleep. ",died,0,1,1,0
"When their parents died, these children were asleep. ",died,BEFORE,"She looked around her, but seeing nobody beside her little brother, who lay smiling in his dreams, she quietly resumed her bed. ",resumed,1,3,0,4
"She looked around her, but seeing nobody beside her little brother, who lay smiling in his dreams, she quietly resumed her bed. ",resumed,BEFORE,"At the end of ten days her brother moved, without opening his eyes. ",opening,3,4,4,1
"At the end of ten days her brother moved, without opening his eyes. ",opening,BEFORE,"At the end of ten days more he changed his position, lying on the other side, and in this way he kept on sleeping for a long time; ",changed,4,5,1,0
"At the end of ten days more he changed his position, lying on the other side, and in this way he kept on sleeping for a long time; ",changed,BEFORE," and pleasant, too, must have been his dreams, for his little sister never looked at him that he was not quite a little heaven of smiles and flashing lights, which beamed about his head and filled the lodge with a strange splendor. ",beamed,5,6,0,6
" and pleasant, too, must have been his dreams, for his little sister never looked at him that he was not quite a little heaven of smiles and flashing lights, which beamed about his head and filled the lodge with a strange splendor. ",beamed,BEFORE,"The girl soon grew to be a woman, but the boy increased in stature very slowly. ",increased,6,7,6,2
"The girl soon grew to be a woman, but the boy increased in stature very slowly. ",increased,BEFORE,"It was a long time before he could even creep, and he was well advanced in years before he could stand alone. ",creep,7,8,2,2
"It was a long time before he could even creep, and he was well advanced in years before he could stand alone. ",creep,BEFORE,"When he was able to walk, his sister made him a little bow and arrows, and hung around his neck a small shell, saying: ""You shall be called Dais Imid, or He of the Little Shell."" ",walk,8,9,2,1
"When he was able to walk, his sister made him a little bow and arrows, and hung around his neck a small shell, saying: ""You shall be called Dais Imid, or He of the Little Shell."" ",walk,BEFORE,"Every day he would go out with his little bow, shooting at the small birds. ",shooting,9,10,1,2
"Every day he would go out with his little bow, shooting at the small birds. ",shooting,BEFORE,The first bird he killed was a tom-tit. ,killed,10,11,2,0
The first bird he killed was a tom-tit. ,killed,BEFORE,His sister was highly pleased when he took it to her. ,took,11,12,0,1
His sister was highly pleased when he took it to her. ,took,BEFORE,"She carefully prepared and stuffed it, and put it away for him. ",stuffed,12,13,1,1
"She carefully prepared and stuffed it, and put it away for him. ",stuffed,BEFORE,The next day he killed a red squirrel. ,killed,13,14,1,0
The next day he killed a red squirrel. ,killed,AFTER,"His sister preserved this, too. ",preserved,14,15,0,0
"His sister preserved this, too. ",preserved,AFTER,"The third day he killed a partridge, and this they had for their evening meal. ",killed,15,16,0,0
"The third day he killed a partridge, and this they had for their evening meal. ",killed,BEFORE,"After this he acquired more courage, and would venture some distance from home. ",acquired,16,17,0,0
"After this he acquired more courage, and would venture some distance from home. ",acquired,BEFORE,"His skill and success as a hunter daily increased, and he killed the deer, bear, moose, and other large animals inhabiting the forest. ",killed,17,18,0,1
"His skill and success as a hunter daily increased, and he killed the deer, bear, moose, and other large animals inhabiting the forest. ",killed,BEFORE,"At last, although so very small of stature, he became a great hunter, and all that he shot he brought home and shared with his sister; ",shot,18,19,1,1
"At last, although so very small of stature, he became a great hunter, and all that he shot he brought home and shared with his sister; ",shot,BEFORE," and whenever he entered the lodge, a light beamed about his head and filled the place with a strange splendor. ",entered,19,20,1,0
" and whenever he entered the lodge, a light beamed about his head and filled the place with a strange splendor. ",entered,BEFORE,"He had now arrived at the years of manhood, but he still remained a perfect infant in size. ",arrived,20,21,0,1
"He had now arrived at the years of manhood, but he still remained a perfect infant in size. ",arrived,BEFORE,"One day, walking about in quest of game, he came to a small lake. ",came,21,22,1,1
"One day, walking about in quest of game, he came to a small lake. ",came,BEFORE," and upon the ice of the lake he saw a man of giant height, employed killing beavers. ",saw,22,24,1,0
