sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,1,dreamed,46,53,46,53,1,27.0,40.0,27.0,40.0,"1,2",54.0,194.0,54.0,194.0,,,,,verb.cognition,1
0,3,get,68,71,68,71,1,59.0,61.0,59.0,61.0,2,72.0,82.0,72.0,82.0,,,,,verb.possession,1
0,5,had,184,187,184,187,2,173.0,183.0,173.0,183.0,,188.0,194.0,188.0,194.0,,,,,verb.possession,1
1,0,woke,8,12,204,208,1,5.0,7.0,201.0,203.0,,,,,,,,,,verb.body,1
1,1,seemed,17,23,213,219,,,,,,1,24.0,30.0,220.0,226.0,31.0,75.0,,,verb.perception,1
1,3,standing,56,64,252,260,2,41.0,44.0,237.0,240.0,1,65.0,75.0,261.0,271.0,,,,,verb.contact,1
3,0,sold,6,10,356,360,1,3.0,5.0,353.0,355.0,1,11.0,26.0,361.0,376.0,,,,,verb.possession,1
4,0,wandered,3,11,413,421,1,0.0,2.0,410.0,412.0,,12.0,15.0,422.0,425.0,,,,,verb.motion,1
5,1,wandered,13,21,552,560,1,6.0,8.0,545.0,547.0,,,,,,,,,,verb.motion,1
5,2,came,63,67,602,606,1,60.0,62.0,599.0,601.0,,68.0,77.0,607.0,616.0,,,,,verb.motion,1
7,0,surprised,5,14,783,792,,0.0,4.0,778.0,782.0,9,15.0,24.0,793.0,802.0,,,,,verb.emotion,1
7,2,asked,73,78,851,856,10,70.0,72.0,848.0,850.0,9,79.0,82.0,857.0,860.0,,,,,verb.communication,1
8,1,replied,28,35,904,911,1,1.0,20.0,877.0,896.0,",1,10",36.0,46.0,912.0,922.0,,,,,verb.communication,1
8,4,executed,62,70,938,946,10,36.0,46.0,912.0,922.0,,,,,,,,,,verb.social,1
8,7,exposed,109,116,985,992,10,36.0,46.0,912.0,922.0,,117.0,121.0,993.0,997.0,122.0,143.0,998.0,1019.0,verb.perception,1
9,1,do,17,19,1039,1041,1,5.0,9.0,1027.0,1031.0,,,,,,,,,,verb.social,1
10,0,asked,0,5,1044,1049,,,,,,9,6.0,15.0,1050.0,1059.0,,,,,verb.communication,1
11,1,answered,47,55,1108,1116,,,,,,10,56.0,66.0,1117.0,1127.0,,,,,verb.communication,1
11,2,watered,76,83,1137,1144,1,73.0,75.0,1134.0,1136.0,1,84.0,100.0,1145.0,1161.0,,,,,verb.consumption,1
11,3,sold,96,100,1157,1161,1,84.0,92.0,1145.0,1153.0,,,,,,,,,,verb.possession,1
12,1,strike,13,19,1177,1183,,0.0,4.0,1164.0,1168.0,9,20.0,29.0,1184.0,1193.0,,,,,verb.emotion,1
13,1,pay,19,22,1245,1248,9,9.0,11.0,1235.0,1237.0,,23.0,29.0,1249.0,1255.0,30.0,43.0,1256.0,1269.0,verb.possession,1
13,2,said,46,50,1272,1276,,,,,,9,51.0,53.0,1277.0,1279.0,,,,,verb.communication,1
13,4,grant,70,75,1296,1301,,56.0,59.0,1282.0,1285.0,9,76.0,79.0,1302.0,1305.0,,,,,verb.communication,1
13,5,let,104,107,1330,1333,,56.0,59.0,1282.0,1285.0,9,108.0,125.0,1334.0,1351.0,,,,,verb.social,1
14,0,said,15,19,1369,1373,10,4.0,14.0,1358.0,1368.0,,20.0,54.0,1374.0,1408.0,,,,,verb.communication,1
15,3,break,26,31,1436,1441,17,0.0,6.0,1410.0,1416.0,9,32.0,35.0,1442.0,1445.0,,,,,verb.change,1
16,3,buy,30,33,1491,1494,,,,,,9,34.0,41.0,1495.0,1502.0,,,,,verb.possession,1
17,1,want,27,31,1554,1558,19,5.0,20.0,1532.0,1547.0,19,32.0,58.0,1559.0,1585.0,,,,,verb.emotion,1
17,3,paid,38,42,1565,1569,19,5.0,20.0,1532.0,1547.0,19,43.0,58.0,1570.0,1585.0,,,,,verb.possession,1
21,1,think,8,13,1708,1713,9,4.0,7.0,1704.0,1707.0,285,14.0,92.0,1714.0,1792.0,,,,,verb.cognition,1
22,0,inquired,0,8,1795,1803,,,,,,10,9.0,19.0,1804.0,1814.0,,,,,verb.communication,1
23,0,said,7,11,1823,1827,,1.0,4.0,1817.0,1820.0,9,12.0,21.0,1828.0,1837.0,,,,,verb.communication,1
24,1,manage,12,18,1851,1857,9,3.0,5.0,1842.0,1844.0,9,19.0,37.0,1858.0,1876.0,,,,,verb.social,1
24,2,have,22,26,1861,1865,9,3.0,5.0,1842.0,1844.0,9,27.0,37.0,1866.0,1876.0,,,,,verb.change,1
24,3,buried,31,37,1870,1876,9,27.0,30.0,1866.0,1869.0,,,,,,,,,,verb.social,1
24,6,pay,62,65,1901,1904,9,39.0,41.0,1878.0,1880.0,9,66.0,107.0,1905.0,1946.0,,,,,verb.possession,1
25,1,hear,26,30,1974,1978,10,9.0,19.0,1957.0,1967.0,,31.0,44.0,1979.0,1992.0,,,,,verb.perception,1
26,0,returned,19,27,2013,2021,9,9.0,18.0,2003.0,2012.0,,,,,,,,,,verb.motion,1
26,1,asked,46,51,2040,2045,9,9.0,18.0,2003.0,2012.0,"9,28",52.0,55.0,2046.0,2049.0,56.0,73.0,2050.0,2067.0,verb.communication,1
26,2,refused,85,92,2079,2086,9,82.0,84.0,2076.0,2078.0,28,93.0,122.0,2087.0,2116.0,,,,,verb.communication,1
26,3,ventured,127,135,2121,2129,9,124.0,126.0,2118.0,2120.0,,136.0,157.0,2130.0,2151.0,,,,,verb.communication,1
27,0,released,8,16,2161,2169,27,3.0,7.0,2156.0,2160.0,29,17.0,54.0,2170.0,2207.0,,,,,verb.contact,1
27,1,laid,60,64,2213,2217,27,3.0,7.0,2156.0,2160.0,29,65.0,68.0,2218.0,2221.0,,,,,verb.contact,1
28,3,threw,56,61,2301,2306,10,45.0,55.0,2290.0,2300.0,,62.0,67.0,2307.0,2312.0,,,,,verb.contact,1
28,4,had,92,95,2337,2340,27,87.0,91.0,2332.0,2336.0,,96.0,141.0,2341.0,2386.0,,,,,verb.consumption,1
29,1,paid,23,27,2411,2415,9,9.0,18.0,2397.0,2406.0,,28.0,40.0,2416.0,2428.0,,,,,verb.possession,1
29,2,had,45,48,2433,2436,9,42.0,44.0,2430.0,2432.0,,,,,,,,,,verb.possession,1
31,3,asked,57,62,2572,2577,9,0.0,2.0,2515.0,2517.0,9,63.0,66.0,2578.0,2581.0,,,,,verb.communication,1
31,5,find,86,90,2601,2605,9,75.0,77.0,2590.0,2592.0,,91.0,128.0,2606.0,2643.0,,,,,verb.cognition,1
32,0,said,6,10,2651,2655,,1.0,3.0,2646.0,2648.0,9,11.0,20.0,2656.0,2665.0,,,,,verb.communication,1
32,1,had,32,35,2677,2680,9,22.0,24.0,2667.0,2669.0,,36.0,60.0,2681.0,2705.0,,,,,verb.possession,1
33,0,asked,8,13,2715,2720,34,0.0,7.0,2707.0,2714.0,"9,35",14.0,47.0,2721.0,2754.0,,,,,verb.communication,1
33,2,need,33,37,2740,2744,9,22.0,24.0,2729.0,2731.0,35,38.0,47.0,2745.0,2754.0,,,,,verb.consumption,1
34,0,said,6,10,2762,2766,,,,,,9,11.0,20.0,2767.0,2776.0,,,,,verb.communication,1
34,3,serving,36,43,2792,2799,9,23.0,24.0,2779.0,2780.0,9,44.0,50.0,2800.0,2806.0,,,,,verb.social,1
34,4,have,57,61,2813,2817,9,55.0,56.0,2811.0,2812.0,35,62.0,82.0,2818.0,2838.0,,,,,verb.perception,1
35,1,wish,27,31,2867,2871,9,10.0,18.0,2850.0,2858.0,,,,,,,,,,verb.emotion,1
35,5,have,83,87,2923,2927,9,81.0,82.0,2921.0,2922.0,35,88.0,117.0,2928.0,2957.0,,,,,verb.possession,1
36,0,need,9,13,2969,2973,9,5.0,8.0,2965.0,2968.0,35,14.0,23.0,2974.0,2983.0,25.0,53.0,2985.0,3013.0,verb.consumption,1
36,1,know,30,34,2990,2994,34,28.0,29.0,2988.0,2989.0,,,,,,,,,,verb.cognition,1
36,3,said,56,60,3016,3020,,,,,,34,61.0,68.0,3021.0,3028.0,,,,,verb.communication,1
36,4,need,79,83,3039,3043,9,75.0,78.0,3035.0,3038.0,9,84.0,128.0,3044.0,3088.0,,,,,verb.consumption,1
36,6,rely,106,110,3066,3070,9,88.0,97.0,3048.0,3057.0,,111.0,128.0,3071.0,3088.0,,,,,verb.cognition,1
