clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Kotei,4,14,49,63,Kotei,male,1.0,primary
Shiyu,6,6,6,12,Shiyu,male,1.0,tertiary
The Emperor/the Emperor,31,5,2,7,The Emperor,male,1.0,tertiary
Kotei--his mother,16,1,5,6,Kotei's mother,female,1.0,tertiary
the rebel/The rebel,28,4,1,5,the rebel,male,1.0,tertiary
the shinansha,9,4,0,4,the shinansha,unknown,0.0,tertiary
Kotei--his men,46,4,0,4,Kotei's men,male,1.0,tertiary
the Dragon/Dragon,7,3,1,4,the Dragon,male,1.0,tertiary
the courtiers/The courtiers,97,4,0,4,the courtiers,unknown,0.0,tertiary
the Empress/The Empress,96,3,0,3,the Empress,unknown,0.0,tertiary
the magician,33,3,0,3,the magician,unknown,0.0,tertiary
The Dragon,94,2,1,3,The Dragon,group/nonbinary,1.0,tertiary
This rebel,24,1,2,3,This rebel,male,1.0,tertiary
the rebel army,57,1,2,3,the rebel army,group/nonbinary,1.0,tertiary
Kotei's mother--her son,17,2,0,2,Kotei's mother's son,unknown,0.0,tertiary
Kotei--his subjects,89,1,1,2,Kotei's subjects,group/nonbinary,1.0,tertiary
so many people,102,1,1,2,so many people,group/nonbinary,1.0,tertiary
so many people--Several of them,103,1,1,2,so many people's of them,group/nonbinary,1.0,tertiary
the royal army,35,1,1,2,the royal army,group/nonbinary,1.0,tertiary
a man,11,2,0,2,a man,male,1.0,tertiary
a messenger from Heaven,114,1,0,1,a messenger from Heaven,unknown,0.0,tertiary
the army,56,1,0,1,the army,unknown,0.0,tertiary
Kotei--his people,90,1,0,1,Kotei's people,unknown,0.0,tertiary
This wise and good Emperor,87,1,0,1,This wise and good Emperor,male,1.0,tertiary
the whole army,83,1,0,1,the whole army,unknown,0.0,tertiary
a few of the courtiers,105,1,0,1,a few of the courtiers,unknown,0.0,tertiary
the clever Emperor,78,1,0,1,the clever Emperor,male,1.0,tertiary
"the inmates of the Palace , who had been left behind disappointed",108,1,0,1,"the inmates of the Palace , who had been left behind disappointed",unknown,0.0,tertiary
Shiyu--his army,48,1,0,1,Shiyu's army,unknown,0.0,tertiary
Shiyu--his troops,36,1,0,1,Shiyu's troops,unknown,0.0,tertiary
not one,54,1,0,1,not one,unknown,0.0,tertiary
no soldier,53,1,0,1,no soldier,unknown,0.0,tertiary
the figure,12,1,0,1,the figure,unknown,0.0,tertiary
the three Chinese Emperors of the Mythological age,13,1,0,1,the three Chinese Emperors of the Mythological age,male,1.0,tertiary
the son of the Emperor Yuhi,14,1,0,1,the son of the Emperor Yuhi,male,1.0,tertiary
the Emperor Yuhi,15,1,0,1,the Emperor Yuhi,male,1.0,tertiary
a great man,18,1,0,1,a great man,male,1.0,tertiary
Kotei--his father,22,1,0,1,Kotei's father,male,1.0,tertiary
the Emperor Yuhi,5,1,0,1,the Emperor Yuhi,male,1.0,tertiary
the rebel Shiyu,23,1,0,1,the rebel Shiyu,unknown,0.0,tertiary
King,25,1,0,1,King,male,1.0,tertiary
a wicked magician,26,1,0,1,a wicked magician,unknown,0.0,tertiary
no man,27,1,0,1,no man,male,1.0,tertiary
the two armies,29,1,0,1,the two armies,unknown,0.0,tertiary
the enemy,32,1,0,1,the enemy,unknown,0.0,tertiary
the Emperor 's soldiers,39,1,0,1,the Emperor 's soldiers,male,1.0,tertiary
the royal troops,51,1,0,1,the royal troops,unknown,0.0,tertiary
the Emperor Kotei,111,1,0,1,the Emperor Kotei,male,1.0,tertiary
