sentence_id,event_id,temporal_rank
3,1,0
1,0,1
4,2,2
4,3,3
7,2,4
5,1,5
8,1,6
7,3,7
8,2,8
9,0,9
10,0,10
11,0,11
11,2,12
12,1,13
13,0,14
13,3,15
13,1,16
14,5,17
15,0,18
15,1,19
16,0,20
17,1,21
17,2,22
17,4,23
17,3,24
17,5,25
18,2,26
19,0,27
19,1,28
19,2,29
20,1,30
20,0,31
19,4,32
21,2,33
21,0,34
21,4,35
22,0,36
23,0,37
25,2,38
23,1,39
25,3,40
26,0,41
27,0,42
27,2,43
28,0,44
28,2,45
28,3,46
29,0,47
29,1,48
29,2,49
30,3,50
30,0,51
31,0,52
31,2,53
32,4,54
32,0,55
32,5,56
33,1,57
33,3,58
33,5,59
34,0,60
34,2,61
38,1,62
41,0,63
41,1,64
41,4,65
41,3,66
41,6,67
42,0,68
42,1,69
42,2,70
42,3,71
43,0,72
43,2,73
43,3,74
44,0,75
44,1,76
45,0,77
45,3,78
45,1,79
46,3,80
46,1,81
47,1,82
47,2,83
48,1,84
49,1,85
48,4,86
48,3,87
49,3,88
50,1,89
51,0,90
51,1,91
53,0,92
53,1,93
53,2,94
55,1,95
53,3,96
56,0,97
57,0,98
59,2,99
59,3,100
60,1,101
62,1,102
61,5,103
63,0,104
63,5,105
65,1,106
66,0,107
66,1,108
