sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,2,undertook,100,109,100,109,3,88.0,91.0,88.0,91.0,,,,,verb.creation,0,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
1,0,had,6,9,116,119,4,1.0,5.0,111.0,115.0,,,,,verb.possession,1,subject,none,2.0,0.0,2.0,unknown,0.0,tertiary
1,1,earned,42,48,152,158,4,37.0,41.0,147.0,151.0,99.0,110.0,209.0,220.0,verb.possession,2,subject,none,2.0,0.0,2.0,unknown,0.0,tertiary
2,6,sailed,101,107,323,329,3,98.0,100.0,320.0,322.0,,,,,verb.motion,5,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
2,7,had,111,114,333,336,3,108.0,110.0,330.0,332.0,,,,,verb.possession,8,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
3,0,sailed,8,14,458,464,3,5.0,7.0,455.0,457.0,,,,,verb.motion,9,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
3,1,went,63,67,513,517,3,5.0,7.0,455.0,457.0,,,,,verb.motion,10,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
3,2,earned,89,95,539,545,3,5.0,7.0,455.0,457.0,,,,,verb.possession,11,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
4,0,sailed,12,18,574,580,3,9.0,11.0,571.0,573.0,33.0,91.0,595.0,653.0,verb.motion,13,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
4,3,stolen,70,76,632,638,3,63.0,65.0,625.0,627.0,,,,,verb.possession,12,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
5,1,sailed,30,36,685,691,7,4.0,29.0,659.0,684.0,,,,,verb.motion,14,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook's one who was after him,1.0,0.0,1.0,unknown,0.0,tertiary
5,1,sailed,30,36,685,691,3,4.0,29.0,659.0,684.0,,,,,verb.motion,14,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
7,3,made,53,57,799,803,9,9.0,27.0,755.0,773.0,,,,,verb.social,17,subject,the master mariner,4.0,7.0,11.0,unknown,0.0,primary
7,9,arrive,188,194,934,940,2,184.0,187.0,930.0,933.0,,,,,verb.motion,16,subject,Sir Urian,2.0,6.0,8.0,male,1.0,secondary
7,10,fetch,198,203,944,949,2,184.0,187.0,930.0,933.0,,,,,verb.contact,18,subject,Sir Urian,2.0,6.0,8.0,male,1.0,secondary
9,0,called,8,14,1036,1042,3,5.0,7.0,1033.0,1035.0,,,,,verb.communication,19,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
9,1,told,60,64,1088,1092,3,5.0,7.0,1033.0,1035.0,,,,,verb.communication,20,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
10,1,take,18,22,1198,1202,16,5.0,9.0,1185.0,1189.0,,,,,verb.contact,21,subject,several others,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
10,2,set,60,63,1240,1243,16,5.0,9.0,1185.0,1189.0,69.0,145.0,1249.0,1325.0,verb.contact,22,subject,several others,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
11,1,thought,28,35,1355,1362,20,0.0,7.0,1327.0,1334.0,,,,,verb.cognition,23,subject,The men,1.0,5.0,6.0,male,1.0,secondary
11,4,told,83,87,1410,1414,3,80.0,82.0,1407.0,1409.0,,,,,verb.communication,24,subject,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
12,0,bored,5,10,1426,1431,20,0.0,4.0,1421.0,1425.0,,,,,verb.contact,25,subject,The men,1.0,5.0,6.0,male,1.0,secondary
14,1,cast,17,21,1611,1615,20,12.0,16.0,1606.0,1610.0,,,,,verb.creation,26,subject,The men,1.0,5.0,6.0,male,1.0,secondary
14,3,grabbed,98,105,1692,1699,20,12.0,16.0,1606.0,1610.0,125.0,138.0,1719.0,1732.0,verb.contact,27,subject,The men,1.0,5.0,6.0,male,1.0,secondary
17,1,bind,13,17,1891,1895,9,5.0,8.0,1883.0,1886.0,27.0,80.0,1905.0,1958.0,verb.contact,33,subject,the master mariner,4.0,7.0,11.0,unknown,0.0,primary
22,3,take,44,48,2133,2137,33,36.0,39.0,2125.0,2128.0,52.0,96.0,2141.0,2185.0,verb.possession,40,subject,devil,1.0,2.0,3.0,unknown,0.0,tertiary
22,6,wish,92,96,2181,2185,33,80.0,87.0,2169.0,2176.0,,,,,verb.emotion,39,subject,devil,1.0,2.0,3.0,unknown,0.0,tertiary
23,1,allowed,31,38,2219,2226,8,0.0,9.0,2188.0,2197.0,,,,,verb.social,38,subject,The devil,2.0,15.0,17.0,male,1.0,primary
23,3,hoaxed,53,59,2241,2247,8,39.0,46.0,2227.0,2234.0,,,,,verb.social,37,subject,The devil,2.0,15.0,17.0,male,1.0,primary
24,0,worked,3,9,2252,2258,8,0.0,2.0,2249.0,2251.0,,,,,verb.social,36,subject,The devil,2.0,15.0,17.0,male,1.0,primary
24,4,run,98,101,2347,2350,24,83.0,86.0,2332.0,2335.0,109.0,118.0,2358.0,2367.0,verb.social,42,subject,,,,,,,
24,6,pumping,142,149,2391,2398,8,124.0,126.0,2373.0,2375.0,,,,,verb.motion,43,subject,The devil,2.0,15.0,17.0,male,1.0,primary
25,0,had,11,14,2451,2454,8,8.0,10.0,2448.0,2450.0,,,,,verb.possession,44,subject,The devil,2.0,15.0,17.0,male,1.0,primary
25,2,pump,47,51,2487,2491,8,38.0,40.0,2478.0,2480.0,,,,,verb.contact,45,subject,The devil,2.0,15.0,17.0,male,1.0,primary
25,4,rest,98,102,2538,2542,8,63.0,65.0,2503.0,2505.0,,,,,verb.body,46,subject,The devil,2.0,15.0,17.0,male,1.0,primary
26,0,let,3,6,2547,2550,8,0.0,2.0,2544.0,2546.0,,,,,verb.social,48,subject,The devil,2.0,15.0,17.0,male,1.0,primary
26,1,stay,26,30,2570,2574,9,7.0,25.0,2551.0,2569.0,46.0,72.0,2590.0,2616.0,verb.change,47,subject,the master mariner,4.0,7.0,11.0,unknown,0.0,primary
26,3,choose,66,72,2610,2616,8,57.0,59.0,2601.0,2603.0,,,,,verb.cognition,50,subject,The devil,2.0,15.0,17.0,male,1.0,primary
26,5,died,92,96,2636,2640,8,81.0,83.0,2625.0,2627.0,,,,,verb.change,49,subject,The devil,2.0,15.0,17.0,male,1.0,primary
26,7,sailing,109,116,2653,2660,8,97.0,99.0,2641.0,2643.0,126.0,147.0,2670.0,2691.0,verb.motion,51,subject,The devil,2.0,15.0,17.0,male,1.0,primary
26,8,letting,153,160,2697,2704,8,97.0,99.0,2641.0,2643.0,175.0,208.0,2719.0,2752.0,verb.social,52,subject,The devil,2.0,15.0,17.0,male,1.0,primary
26,10,turns,195,200,2739,2744,8,192.0,194.0,2736.0,2738.0,,,,,verb.change,53,subject,The devil,2.0,15.0,17.0,male,1.0,primary
1,1,earned,42,48,152,158,3,49.0,72.0,159.0,182.0,99.0,110.0,209.0,220.0,verb.possession,2,direct_object,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
1,3,seemed,89,95,199,205,3,96.0,110.0,206.0,220.0,,,,,verb.perception,3,direct_object,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
1,4,come,99,103,209,213,3,104.0,110.0,214.0,220.0,,,,,verb.change,4,direct_object,a master mariner who had the most unheard of good fortune in all that he undertook's master mariner who had the most unheard of good fortune in all that he undertook,1.0,17.0,18.0,male,1.0,primary
