sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,1,earned,verb.possession,4,3
7,10,fetch,verb.contact,2,2
9,0,called,verb.communication,3,16
9,0,called,verb.communication,3,15
9,0,called,verb.communication,3,14
9,1,told,verb.communication,3,16
10,1,take,verb.contact,16,16
11,1,thought,verb.cognition,20,3
11,4,told,verb.communication,3,20
14,1,cast,verb.creation,20,2
14,1,cast,verb.creation,20,20
14,3,grabbed,verb.contact,20,9
17,1,bind,verb.contact,9,9
22,3,take,verb.possession,33,9
23,1,allowed,verb.social,8,8
26,0,let,verb.social,8,9
26,0,let,verb.social,8,8
26,0,let,verb.social,8,28
26,1,stay,verb.change,9,28
26,10,turns,verb.change,8,8
