sentence_id,text,start,end
0,Once upon a time there was a master mariner who had the most unheard of good fortune in all that he undertook; ,0,111
1," none had such splendid cargoes, and none earned so much money as he did, for everything seemed to come to him. ",110,222
2,"And it is quite certain that there were none who could risk taking the trips he did, for wherever he sailed he had fair winds, yes, it was even said that when he turned around his cap, the wind turned with it, to suit his wish. ",222,450
3,"Thus he sailed for many years with cargoes of lumber, and even went as far as China, and earned money like hay. ",450,562
4,"But once he sailed the North Sea with all sails set, as though he had stolen ship and cargo. ",562,655
5,But the one who was after him sailed even more swiftly. ,655,711
6,"And that was Sir Urian, the devil! ",711,746
7,"With him the master mariner, as you may imagine, had made a bargain, and that very day and hour the contract expired, and the mariner had to be prepared, from moment to moment, to see him arrive to fetch him. ",746,955
8,"So he came up on deck, out of the cabin, and took a look at the weather. ",955,1028
9,"Then he called the ship's carpenter and several others, and told them to go down at once into the ship's hold, and bore two holes in the ship's bottom. ",1028,1180
10,"Then they were to take the pumps from out their frames, and set them closely over the holes, so that the water would rise quite high in the pipes. ",1180,1327
11,"The men were surprised, and thought his orders passing strange, yet they did as he told them. ",1327,1421
12,"They bored the holes, and set up the pumps closely over them, so that not even a drop of water could get at the cargo; ",1421,1540
13, yet the North Sea stood seven feet high in the pumps. ,1539,1594
14,"No more had they cast overboard their chips and litter than Sir Urian came along in a squall, and grabbed the master mariner by the collar. ",1594,1734
15,"""Wait, old boy, the matter is not so terribly urgent!"" ",1734,1789
16,"said he, and began to defend himself, and pry loose the claws that held him with an awl. ",1789,1878
17,"""Did you not bind yourself in your contract always to keep my ship tight and dry?"" ",1878,1961
18,said the master mariner. ,1961,1986
19,"""You are a nice article! ",1986,2011
20,Just take a look at the pumps! ,2011,2042
21,The water stands seven feet high in the pipes! ,2042,2089
22,"Pump, devil, pump my ship dry, then you may take me to have and to hold as long as ever you wish!"" ",2089,2188
23,"The devil was fool enough, and allowed himself to be hoaxed. ",2188,2249
24,"He worked and sweat, and the perspiration ran down his cheeks in such streams that one might have run a mill with them, but he merely kept on pumping out of the North Sea into the North Sea. ",2249,2440
25,"At last he had enough of it, and when he could pump no longer, he flew home to his grandmother to rest. ",2440,2544
26,"He let the master mariner stay master mariner as long as he might choose, and if he has not died he is still sailing the seas at his own sweet will, and letting the wind blow according to how he turns his cap.",2544,2754
