sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
Once upon a time there was a master mariner who had the most unheard of good fortune in all that he undertook; ,undertook,BEFORE," none had such splendid cargoes, and none earned so much money as he did, for everything seemed to come to him. ",earned,0,1,2,1
" none had such splendid cargoes, and none earned so much money as he did, for everything seemed to come to him. ",earned,BEFORE,"And it is quite certain that there were none who could risk taking the trips he did, for wherever he sailed he had fair winds, yes, it was even said that when he turned around his cap, the wind turned with it, to suit his wish. ",sailed,1,2,1,6
"And it is quite certain that there were none who could risk taking the trips he did, for wherever he sailed he had fair winds, yes, it was even said that when he turned around his cap, the wind turned with it, to suit his wish. ",sailed,BEFORE,"Thus he sailed for many years with cargoes of lumber, and even went as far as China, and earned money like hay. ",sailed,2,3,6,0
"Thus he sailed for many years with cargoes of lumber, and even went as far as China, and earned money like hay. ",sailed,BEFORE,"But once he sailed the North Sea with all sails set, as though he had stolen ship and cargo. ",sailed,3,4,0,0
"But once he sailed the North Sea with all sails set, as though he had stolen ship and cargo. ",sailed,BEFORE,But the one who was after him sailed even more swiftly. ,sailed,4,5,0,1
But the one who was after him sailed even more swiftly. ,sailed,BEFORE,"With him the master mariner, as you may imagine, had made a bargain, and that very day and hour the contract expired, and the mariner had to be prepared, from moment to moment, to see him arrive to fetch him. ",fetch,5,7,1,10
"With him the master mariner, as you may imagine, had made a bargain, and that very day and hour the contract expired, and the mariner had to be prepared, from moment to moment, to see him arrive to fetch him. ",fetch,BEFORE,"Then he called the ship's carpenter and several others, and told them to go down at once into the ship's hold, and bore two holes in the ship's bottom. ",told,7,9,10,1
"Then he called the ship's carpenter and several others, and told them to go down at once into the ship's hold, and bore two holes in the ship's bottom. ",told,BEFORE,"Then they were to take the pumps from out their frames, and set them closely over the holes, so that the water would rise quite high in the pipes. ",set,9,10,1,2
"Then they were to take the pumps from out their frames, and set them closely over the holes, so that the water would rise quite high in the pipes. ",set,BEFORE,"The men were surprised, and thought his orders passing strange, yet they did as he told them. ",told,10,11,2,4
"The men were surprised, and thought his orders passing strange, yet they did as he told them. ",told,BEFORE,"They bored the holes, and set up the pumps closely over them, so that not even a drop of water could get at the cargo; ",bored,11,12,4,0
"They bored the holes, and set up the pumps closely over them, so that not even a drop of water could get at the cargo; ",bored,BEFORE,"No more had they cast overboard their chips and litter than Sir Urian came along in a squall, and grabbed the master mariner by the collar. ",grabbed,12,14,0,3
"No more had they cast overboard their chips and litter than Sir Urian came along in a squall, and grabbed the master mariner by the collar. ",grabbed,BEFORE,"said he, and began to defend himself, and pry loose the claws that held him with an awl. ",defend,14,16,3,2
"said he, and began to defend himself, and pry loose the claws that held him with an awl. ",defend,AFTER,"""Did you not bind yourself in your contract always to keep my ship tight and dry?"" ",bind,16,17,2,1
"""Did you not bind yourself in your contract always to keep my ship tight and dry?"" ",bind,BEFORE,said the master mariner. ,said,17,18,1,0
said the master mariner. ,said,AFTER,"Pump, devil, pump my ship dry, then you may take me to have and to hold as long as ever you wish!"" ",pump,18,22,0,1
"Pump, devil, pump my ship dry, then you may take me to have and to hold as long as ever you wish!"" ",pump,AFTER,"The devil was fool enough, and allowed himself to be hoaxed. ",hoaxed,22,23,1,3
"The devil was fool enough, and allowed himself to be hoaxed. ",hoaxed,BEFORE,"He worked and sweat, and the perspiration ran down his cheeks in such streams that one might have run a mill with them, but he merely kept on pumping out of the North Sea into the North Sea. ",pumping,23,24,3,6
"He worked and sweat, and the perspiration ran down his cheeks in such streams that one might have run a mill with them, but he merely kept on pumping out of the North Sea into the North Sea. ",pumping,BEFORE,"At last he had enough of it, and when he could pump no longer, he flew home to his grandmother to rest. ",pump,24,25,6,2
"At last he had enough of it, and when he could pump no longer, he flew home to his grandmother to rest. ",pump,BEFORE,"He let the master mariner stay master mariner as long as he might choose, and if he has not died he is still sailing the seas at his own sweet will, and letting the wind blow according to how he turns his cap.",sailing,25,26,2,7
