sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,7,saw,verb.perception,4,6
3,3,had,verb.possession,4,9
3,3,had,verb.possession,4,6
6,0,swung,verb.motion,4,4
6,0,swung,verb.motion,4,10
6,2,said,verb.communication,4,98
6,2,said,verb.communication,4,4
6,2,said,verb.communication,4,10
8,1,running,verb.motion,12,4
8,3,found,verb.possession,4,4
8,3,found,verb.possession,4,10
9,1,saw,verb.perception,4,4
9,1,saw,verb.perception,4,10
9,3,knew,verb.cognition,4,18
9,3,knew,verb.cognition,4,20
9,3,knew,verb.cognition,4,4
9,3,knew,verb.cognition,4,10
10,4,told,verb.communication,22,23
10,4,told,verb.communication,22,21
11,0,gave,verb.possession,22,21
13,1,say,verb.communication,24,21
13,1,say,verb.communication,24,22
13,1,say,verb.communication,26,21
13,1,say,verb.communication,26,22
13,5,set,verb.contact,21,21
13,5,set,verb.contact,21,22
13,7,given,verb.possession,22,21
13,9,return,verb.motion,22,22
14,1,send,verb.motion,28,28
16,0,came,verb.motion,28,32
16,0,came,verb.motion,28,33
16,0,came,verb.motion,28,28
17,0,told,verb.communication,28,35
17,0,told,verb.communication,28,28
18,0,directed,verb.communication,28,28
19,0,said,verb.communication,28,99
19,0,said,verb.communication,28,35
19,1,meaning,verb.communication,99,35
19,1,meaning,verb.communication,35,35
20,0,followed,verb.motion,28,28
20,4,heard,verb.perception,28,1
20,4,heard,verb.perception,28,35
20,4,heard,verb.perception,28,28
23,2,addressing,verb.communication,28,35
23,4,gives,verb.possession,35,35
23,4,gives,verb.possession,101,35
26,2,stood,verb.contact,35,35
30,1,found,verb.perception,35,105
30,1,found,verb.perception,35,43
31,2,prove,verb.communication,35,43
33,2,said,verb.communication,47,2
33,2,said,verb.communication,47,106
33,3,send,verb.contact,47,106
35,1,send,verb.communication,20,2
35,1,send,verb.communication,20,107
38,1,gives,verb.possession,108,47
38,1,gives,verb.possession,20,47
40,0,paid,verb.communication,47,2
40,0,paid,verb.communication,47,54
41,0,told,verb.communication,28,47
41,0,told,verb.communication,28,59
41,0,told,verb.communication,28,28
41,0,told,verb.communication,28,57
41,0,told,verb.communication,28,50
41,0,told,verb.communication,28,60
41,4,stolen,verb.possession,47,50
41,4,stolen,verb.possession,47,59
41,4,stolen,verb.possession,47,60
42,2,added,verb.communication,28,2
42,2,added,verb.communication,28,47
43,0,asks,verb.communication,20,47
43,3,wish,verb.emotion,47,47
43,4,see,verb.perception,47,47
44,1,striving,verb.social,47,47
44,1,striving,verb.social,113,47
44,2,save,verb.social,47,47
44,2,save,verb.social,113,47
44,4,show,verb.perception,28,47
46,0,placing,verb.contact,47,47
47,2,taking,verb.contact,64,47
47,4,gave,verb.possession,64,47
50,0,said,verb.communication,114,47
50,1,placing,verb.contact,47,47
50,2,leaning,verb.contact,47,1
51,0,answered,verb.communication,50,47
53,2,asked,verb.communication,20,47
53,2,asked,verb.communication,20,50
53,4,do,verb.social,50,47
54,0,said,verb.communication,47,47
56,0,said,verb.communication,47,47
57,1,got,verb.possession,50,71
57,1,got,verb.possession,50,50
58,0,turned,verb.motion,47,47
58,1,said,verb.communication,47,47
61,0,saw,verb.cognition,47,47
62,1,see,verb.perception,47,1
62,1,see,verb.perception,47,47
64,3,kill,verb.contact,47,77
67,1,informed,verb.communication,47,2
68,0,answered,verb.communication,2,2
72,0,set,verb.contact,85,85
73,1,finding,verb.possession,2,2
75,4,see,verb.perception,2,85
75,4,see,verb.perception,2,88
76,3,insult,verb.communication,85,98
76,3,insult,verb.communication,85,85
77,1,made,verb.social,85,2
78,0,found,verb.cognition,2,85
78,2,placed,verb.social,85,2
79,0,ran,verb.motion,2,47
79,0,ran,verb.motion,2,74
80,1,overtaking,verb.motion,2,85
80,2,coming,verb.motion,1,1
80,2,coming,verb.motion,1,91
87,5,disturb,verb.emotion,2,47
87,5,disturb,verb.emotion,2,74
87,5,disturb,verb.emotion,2,96
87,5,disturb,verb.emotion,2,85
