clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Murmur/Murmur Goose - Egg,2,74,196,270,Murmur,male,1.0,primary
the king/The king,42,31,44,75,the king,male,1.0,tertiary
The devil/the devil,102,20,33,53,The devil,male,1.0,tertiary
the child,22,2,27,29,the child,male,1.0,tertiary
five women who were standing in a field,5,1,18,19,five women who were standing in a field,female,1.0,tertiary
the one who was sitting on the egg and hatching,18,1,8,9,the one who was sitting on the egg and hatching,female,1.0,tertiary
the smith,53,3,6,9,the smith,male,1.0,tertiary
the enemy,79,5,3,8,the enemy,group/nonbinary,1.0,tertiary
the troll,146,7,0,7,the troll,unknown,0.0,tertiary
the fat dairy - maid from the castle before him,218,1,6,7,the fat dairy - maid from the castle before him,female,1.0,tertiary
Murmur/Murmur Goose - Egg--his grandmother,109,4,2,6,Murmur's grandmother,female,1.0,tertiary
the old troll grandmother,168,1,4,5,the old troll grandmother,female,1.0,tertiary
a troll with seven heads,155,1,4,5,a troll with seven heads,male,1.0,tertiary
a child,7,2,2,4,a child,unknown,0.0,tertiary
another,11,1,3,4,another,unknown,0.0,tertiary
the child--his master,33,2,1,3,the child's master,male,1.0,tertiary
the master,30,2,1,3,the master,male,1.0,tertiary
the grandmother,113,1,2,3,the grandmother,female,1.0,tertiary
a party of stone - breakers,151,1,2,3,a party of stone - breakers,group/nonbinary,1.0,tertiary
Master Devil,4,1,2,3,Master Devil,unknown,0.0,tertiary
the soldiers,96,1,2,3,the soldiers,group/nonbinary,1.0,tertiary
five women who were standing in a field--one of them/One of them,17,2,1,3,five women who were standing in a field's of them,female,1.0,tertiary
the rest,16,2,1,3,the rest,unknown,0.0,tertiary
the master carpenter,62,2,0,2,the master carpenter,unknown,0.0,tertiary
the one,10,1,1,2,the one,unknown,0.0,tertiary
the devil 's grandmother,115,2,0,2,the devil 's grandmother,female,1.0,tertiary
the people,75,1,1,2,the people,group/nonbinary,1.0,tertiary
The first,15,1,1,2,The first,female,1.0,tertiary
a workman,29,1,1,2,a workman,male,1.0,tertiary
the horse,160,1,1,2,the horse,unknown,0.0,tertiary
the king/The king--my people,241,1,1,2,the king's people,group/nonbinary,1.0,tertiary
fifteen men,117,1,1,2,fifteen men,male,1.0,tertiary
the troll 's grandmother,165,1,1,2,the troll 's grandmother,female,1.0,tertiary
all six of them--all six of them,24,1,1,2,all six of them's six of them,group/nonbinary,1.0,tertiary
people,82,2,0,2,people,unknown,0.0,tertiary
the superintendent,49,2,0,2,the superintendent,unknown,0.0,tertiary
all the enemy,100,1,0,1,all the enemy,unknown,0.0,tertiary
the little gosling,14,1,0,1,the little gosling,unknown,0.0,tertiary
