clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The prince/the prince,65,18,86,104,The prince,male,1.0,primary
the king/The king,9,34,53,87,the king,male,1.0,primary
the wild man/The wild man,15,27,51,78,the wild man,male,1.0,primary
The king 's son/the king 's son,331,4,39,43,The king 's son,male,1.0,secondary
The princess/the princess,129,19,20,39,The princess,female,1.0,secondary
the princess 's suitors/The princess 's suitors,164,4,15,19,the princess 's suitors,female,1.0,tertiary
the little fellow/The little fellow,45,4,14,18,the little fellow,male,1.0,tertiary
the queen/The queen,34,7,10,17,the queen,female,1.0,tertiary
the strange knight,169,3,12,15,the strange knight,male,1.0,tertiary
the dwarf,10,3,12,15,the dwarf,male,1.0,tertiary
the boy,60,3,11,14,the boy,male,1.0,tertiary
the young prince,190,1,12,13,the young prince,male,1.0,tertiary
the people/The people,29,10,2,12,the people,group/nonbinary,1.0,tertiary
a youth ride out of the wood,167,2,9,11,a youth ride out of the wood,male,1.0,tertiary
a king who took such a joy in the chase,3,1,8,9,a king who took such a joy in the chase,male,1.0,tertiary
the little prince,82,2,7,9,the little prince,male,1.0,tertiary
a man who stood quite hidden by the crowd,292,1,7,8,a man who stood quite hidden by the crowd,male,1.0,tertiary
the suitors,149,3,5,8,the suitors,group/nonbinary,1.0,tertiary
a youth,254,1,7,8,a youth,male,1.0,tertiary
The other serving - men,103,1,6,7,The other serving - men,male,1.0,tertiary
The king 's daughter/the king 's daughter,180,2,3,5,The king 's daughter,male,1.0,tertiary
each,166,3,2,5,each,male,1.0,tertiary
the golden knight,272,1,4,5,the golden knight,male,1.0,tertiary
the king who was reigning at the splendid castle,124,1,4,5,the king who was reigning at the splendid castle,male,1.0,tertiary
the king/The king--His serving - men,97,1,4,5,the king's serving - men,male,1.0,tertiary
the wild man/The wild man--his mother,61,2,3,5,the wild man's mother,female,1.0,tertiary
all the people,174,3,1,4,all the people,group/nonbinary,1.0,tertiary
a quite unheard of swarm of suitors,130,1,3,4,a quite unheard of swarm of suitors,group/nonbinary,1.0,tertiary
The man,300,1,3,4,The man,male,1.0,tertiary
"the suitors , one after another",145,2,2,4,"the suitors , one after another",group/nonbinary,1.0,tertiary
the little prince--my father,328,4,0,4,the little prince's father,male,1.0,tertiary
the queen/The queen--her husband,74,1,3,4,the queen's husband,male,1.0,tertiary
the beautiful princess,265,1,2,3,the beautiful princess,female,1.0,tertiary
people,322,3,0,3,people,unknown,0.0,tertiary
the king/The king--his people,14,2,1,3,the king's people,group/nonbinary,1.0,tertiary
The prince/the prince--a fugitive from the land of my father,336,3,0,3,The prince's fugitive from the land of my father,male,1.0,tertiary
an only daughter,126,1,2,3,an only daughter,female,1.0,tertiary
a swine - herd,100,1,1,2,a swine - herd,male,1.0,tertiary
suitors,131,2,0,2,suitors,unknown,0.0,tertiary
the lovely princess,238,1,1,2,the lovely princess,female,1.0,tertiary
the princess 's suitors/The princess 's suitors--none of them,165,2,0,2,the princess 's suitors's of them,female,1.0,tertiary
the rest,154,2,0,2,the rest,unknown,0.0,tertiary
none other/None other,334,2,0,2,none other,unknown,0.0,tertiary
one of the suitors,148,1,1,2,one of the suitors,male,1.0,tertiary
a king,348,2,0,2,a king,male,1.0,tertiary
"a handsome prince , clad in gold from head to foot",302,1,1,2,"a handsome prince , clad in gold from head to foot",male,1.0,tertiary
the king 's herdsman,298,1,0,1,the king 's herdsman,male,1.0,tertiary
the king/The king--his daughter 's suitors,224,1,0,1,the king's daughter 's suitors,unknown,0.0,tertiary
not one,234,1,0,1,not one,unknown,0.0,tertiary
a mighty huntsman,317,1,0,1,a mighty huntsman,unknown,0.0,tertiary
a bolder warrior,257,1,0,1,a bolder warrior,unknown,0.0,tertiary
the same youth who had already appeared at different times,260,1,0,1,the same youth who had already appeared at different times,unknown,0.0,tertiary
the grey herdsman,301,1,0,1,the grey herdsman,unknown,0.0,tertiary
a king 's son,349,1,0,1,a king 's son,male,1.0,tertiary
the unknown golden knight,271,1,0,1,the unknown golden knight,unknown,0.0,tertiary
"every man , high and low",281,1,0,1,"every man , high and low",male,1.0,tertiary
shepherds wear,294,1,0,1,shepherds wear,unknown,0.0,tertiary
a countless number of people,285,1,0,1,a countless number of people,unknown,0.0,tertiary
wild man,7,1,0,1,wild man,male,1.0,tertiary
The princess/the princess--her maids,289,1,0,1,The princess's maids,unknown,0.0,tertiary
the king/The king--the son - in - law who is to be my portion,347,1,0,1,the king's son - in - law who is to be my portion,unknown,0.0,tertiary
God,2,1,0,1,God,unknown,0.0,tertiary
the entire multitude,290,1,0,1,the entire multitude,unknown,0.0,tertiary
a more splendid steed,221,1,0,1,a more splendid steed,unknown,0.0,tertiary
a troll,11,1,0,1,a troll,unknown,0.0,tertiary
the crowd,293,1,0,1,the crowd,unknown,0.0,tertiary
a handsomer youth,222,1,0,1,a handsomer youth,unknown,0.0,tertiary
the people to watch the contest,184,1,0,1,the people to watch the contest,unknown,0.0,tertiary
the same knight who had appeared before,212,1,0,1,the same knight who had appeared before,unknown,0.0,tertiary
dale,1,1,0,1,dale,unknown,0.0,tertiary
not one who was not fond of the prince,86,1,0,1,not one who was not fond of the prince,male,1.0,tertiary
the swine - herd,104,1,0,1,the swine - herd,unknown,0.0,tertiary
the serving - men,112,1,0,1,the serving - men,male,1.0,tertiary
a farm - hand who was ploughing,117,1,0,1,a farm - hand who was ploughing,unknown,0.0,tertiary
a herdsman,120,1,0,1,a herdsman,unknown,0.0,tertiary
every human being in it,80,1,0,1,every human being in it,unknown,0.0,tertiary
other maidens,127,1,0,1,other maidens,female,1.0,tertiary
the malefactor,78,1,0,1,the malefactor,unknown,0.0,tertiary
the king/The king--his daughter,134,1,0,1,the king's daughter,unknown,0.0,tertiary
"all the suitors assembled with splendid horses and glittering armor , that shone like fire in the sun",143,1,0,1,"all the suitors assembled with splendid horses and glittering armor , that shone like fire in the sun",unknown,0.0,tertiary
a dwarf,6,1,0,1,a dwarf,unknown,0.0,tertiary
the boy--your mother,325,1,0,1,the boy's mother,female,1.0,tertiary
a braver - looking youth,210,1,0,1,a braver - looking youth,unknown,0.0,tertiary
the little fellow/The little fellow--Your father,324,1,0,1,the little fellow's father,male,1.0,tertiary
only one child,43,1,0,1,only one child,unknown,0.0,tertiary
queen,42,1,0,1,queen,female,1.0,tertiary
none,171,1,0,1,none,unknown,0.0,tertiary
a braver knight,176,1,0,1,a braver knight,unknown,0.0,tertiary
a prisoner,28,1,0,1,a prisoner,unknown,0.0,tertiary
