sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,1,hoped,44,49,112,117,0.0,41.0,43.0,109.0,111.0,,,,,verb.emotion,True,0,subject,a farmer who had carted pears to market,1,4,5,male,1.0,tertiary
2,1,asked,69,74,217,222,2.0,0.0,41.0,148.0,189.0,,,,,verb.communication,True,1,subject,A bonze with a torn cap and tattered robe,1,0,1,unknown,0.0,tertiary
3,0,repulsed,11,19,243,251,3.0,0.0,10.0,232.0,242.0,,,,,verb.emotion,True,2,subject,the farmer,6,4,10,male,1.0,tertiary
4,1,began,31,36,314,319,3.0,5.0,15.0,288.0,298.0,,,,,verb.change,True,3,subject,the farmer,6,4,10,male,1.0,tertiary
5,0,said,10,14,349,353,4.0,0.0,9.0,339.0,348.0,,,,,verb.communication,True,5,subject,The bonze,11,39,50,male,1.0,primary
6,0,ask,7,10,407,410,4.0,0.0,1.0,400.0,401.0,,,,,verb.communication,True,4,subject,The bonze,11,39,50,male,1.0,primary
9,3,let,92,95,588,591,3.0,36.0,38.0,532.0,534.0,,,,,verb.communication,True,6,subject,the farmer,6,4,10,male,1.0,tertiary
11,2,took,83,87,721,725,11.0,80.0,82.0,718.0,720.0,,,,,verb.possession,True,7,subject,An artisan,1,4,5,male,1.0,tertiary
12,1,said,26,30,804,808,4.0,0.0,9.0,778.0,787.0,,,,,verb.communication,True,10,subject,The bonze,11,39,50,male,1.0,primary
13,1,invite,37,43,914,920,4.0,35.0,36.0,912.0,913.0,,,,,verb.emotion,True,9,subject,The bonze,11,39,50,male,1.0,primary
14,3,eat,60,63,1011,1014,4.0,52.0,55.0,1003.0,1006.0,,,,,verb.consumption,True,8,subject,The bonze,11,39,50,male,1.0,primary
