sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,3,named,98,103,98,103,12,78.0,96.0,78.0,96.0,6,104.0,107.0,104.0,107.0,,,,,verb.communication,1
1,1,died,52,56,161,165,10,0.0,3.0,109.0,112.0,,,,,,,,,,verb.change,1
2,0,shows,4,9,195,200,10,0.0,3.0,191.0,194.0,"14,10",10.0,74.0,201.0,265.0,,,,,verb.perception,1
2,1,worship,63,70,254,261,14,52.0,62.0,243.0,253.0,10,71.0,74.0,262.0,265.0,,,,,verb.emotion,1
3,1,attacked,27,35,294,302,14,5.0,9.0,272.0,276.0,,36.0,53.0,303.0,320.0,,,,,verb.contact,1
3,4,hear,99,103,366,370,10,76.0,79.0,343.0,346.0,14,104.0,115.0,371.0,382.0,,,,,verb.perception,1
6,1,turned,43,49,623,629,10,10.0,22.0,590.0,602.0,"19,21",50.0,94.0,630.0,674.0,,,,,verb.cognition,1
6,2,aiding,57,63,637,643,,,,,,"19,21",64.0,94.0,644.0,674.0,,,,,verb.social,1
6,3,appears,104,111,684,691,10,96.0,99.0,676.0,679.0,,,,,,,,,,verb.change,1
7,0,sails,19,24,735,740,,3.0,13.0,719.0,729.0,10,25.0,57.0,741.0,773.0,,,,,verb.motion,1
7,1,hangs,58,63,774,779,10,25.0,57.0,741.0,773.0,,,,,,,,,,verb.contact,1
8,1,painted,20,27,868,875,10,13.0,16.0,861.0,864.0,,28.0,50.0,876.0,898.0,52.0,95.0,900.0,943.0,verb.contact,1
8,3,pictured,121,129,969,977,10,114.0,117.0,962.0,965.0,,,,,,,,,,verb.perception,1
12,0,lose,12,16,1271,1275,29,5.0,11.0,1264.0,1270.0,29,17.0,70.0,1276.0,1329.0,,,,,verb.possession,1
12,2,pray,77,81,1336,1340,29,72.0,76.0,1331.0,1335.0,7,82.0,90.0,1341.0,1349.0,,,,,verb.communication,1
14,0,follow,12,18,1440,1446,29,7.0,11.0,1435.0,1439.0,,19.0,30.0,1447.0,1458.0,,,,,verb.motion,1
14,2,win,41,44,1469,1472,29,31.0,35.0,1459.0,1463.0,,45.0,49.0,1473.0,1477.0,,,,,verb.competition,1
15,2,seen,33,37,1530,1534,,,,,,10,38.0,93.0,1535.0,1590.0,,,,,verb.perception,1
15,3,standing,38,46,1535,1543,10,0.0,19.0,1497.0,1516.0,,47.0,59.0,1544.0,1556.0,61.0,93.0,1558.0,1590.0,verb.contact,1
15,4,dividing,61,69,1558,1566,10,0.0,19.0,1497.0,1516.0,10,70.0,78.0,1567.0,1575.0,,,,,verb.contact,1
25,1,burn,30,34,2460,2464,42,3.0,25.0,2433.0,2455.0,,35.0,42.0,2465.0,2472.0,43.0,71.0,2473.0,2501.0,verb.change,1
26,1,take,13,17,2516,2520,42,5.0,7.0,2508.0,2510.0,,18.0,26.0,2521.0,2529.0,68.0,79.0,2571.0,2582.0,verb.contact,1
26,2,swing,31,36,2534,2539,42,5.0,7.0,2508.0,2510.0,,37.0,39.0,2540.0,2542.0,40.0,79.0,2543.0,2582.0,verb.motion,1
29,2,subdue,55,61,2845,2851,45,29.0,36.0,2819.0,2826.0,,62.0,83.0,2852.0,2873.0,,,,,verb.social,1
30,2,dedicated,30,39,2905,2914,47,0.0,20.0,2875.0,2895.0,,40.0,71.0,2915.0,2946.0,,,,,verb.communication,1
31,0,appeared,29,37,2977,2985,10,9.0,28.0,2957.0,2976.0,,,,,,,,,,verb.change,1
32,1,disappeared,26,37,3044,3055,10,18.0,21.0,3036.0,3039.0,,,,,,,,,,verb.change,1
33,1,ordered,76,83,3166,3173,49,47.0,71.0,3137.0,3161.0,50,84.0,128.0,3174.0,3218.0,,,,,verb.communication,1
33,2,install,87,94,3177,3184,49,47.0,71.0,3137.0,3161.0,,95.0,105.0,3185.0,3195.0,106.0,128.0,3196.0,3218.0,verb.social,1
34,4,driven,78,84,3298,3304,49,65.0,73.0,3285.0,3293.0,,85.0,111.0,3305.0,3331.0,,,,,verb.motion,1
35,6,caught,119,125,3452,3458,,101.0,109.0,3434.0,3442.0,57,126.0,192.0,3459.0,3525.0,,,,,verb.contact,1
35,9,returned,184,192,3517,3525,57,129.0,148.0,3462.0,3481.0,,,,,,,,,,verb.motion,1
36,0,awaited,25,32,3552,3559,"59,58",0.0,24.0,3527.0,3551.0,,33.0,42.0,3560.0,3569.0,,,,,verb.cognition,1
38,1,overjoyed,21,30,3704,3713,14,5.0,15.0,3688.0,3698.0,,,,,,,,,,verb.emotion,1
