sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,3,named,verb.communication,12,6
2,0,shows,verb.perception,10,14
2,0,shows,verb.perception,10,10
2,1,worship,verb.emotion,14,10
3,4,hear,verb.perception,10,14
6,1,turned,verb.cognition,10,19
6,1,turned,verb.cognition,10,21
12,0,lose,verb.possession,29,29
12,2,pray,verb.communication,29,7
15,4,dividing,verb.contact,10,10
33,1,ordered,verb.communication,49,50
40,0,cried,verb.communication,14,11
40,0,cried,verb.communication,14,14
40,2,come,verb.motion,11,14
42,0,waved,verb.communication,64,64
45,1,begged,verb.communication,9,68
45,1,begged,verb.communication,9,10
45,5,included,verb.cognition,10,68
46,0,granted,verb.possession,69,9
