sentence_id,event_id,temporal_rank
0,1,0
2,1,1
1,3,2
5,7,3
4,2,4
7,0,5
8,5,6
9,5,7
10,1,8
11,4,9
14,2,10
15,2,11
16,3,12
17,0,13
18,3,14
19,4,15
20,1,16
22,2,17
21,0,18
23,2,19
24,1,20
25,1,21
26,1,22
29,0,23
28,4,24
30,2,25
31,4,26
33,9,27
34,0,28
38,1,29
36,0,30
42,3,31
41,0,32
39,2,33
44,1,34
43,0,35
45,0,36
46,6,37
47,7,38
48,0,39
49,1,40
52,6,41
53,3,42
54,1,43
55,1,44
56,1,45
61,2,46
60,2,47
62,2,48
63,0,49
66,1,50
65,1,51
64,2,52
70,1,53
71,2,54
74,2,55
73,1,56
75,4,57
76,2,58
77,3,59
78,1,60
80,0,61
79,4,62
81,2,63
83,4,64
82,0,65
87,2,66
86,0,67
84,3,68
88,0,69
91,3,70
90,0,71
93,2,72
94,0,73
96,8,74
97,5,75
99,1,76
98,2,77
100,3,78
101,1,79
103,2,80
102,0,81
104,3,82
105,2,83
106,3,84
110,1,85
109,2,86
108,0,87
113,3,88
115,2,89
118,1,90
119,4,91
120,1,92
122,0,93
125,1,94
123,4,95
126,2,96
131,3,97
130,3,98
127,0,99
132,3,100
134,0,101
136,3,102
137,3,103
139,2,104
141,5,105
