clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the youth/The youth,4,28,149,177,the youth,male,1.0,primary
a son--his mother/His mother,3,7,35,42,a son's mother,female,1.0,tertiary
the rat,24,3,17,20,the rat,unknown,0.0,tertiary
a son's mother--her son,34,3,11,14,a son's mother's son,male,1.0,tertiary
the mother,14,7,3,10,the mother,female,1.0,tertiary
a son,2,1,7,8,a son,male,1.0,tertiary
the rat--my boy,121,3,3,6,the rat's boy,male,1.0,tertiary
the woman,37,2,3,5,the woman,female,1.0,tertiary
the princess,105,2,2,4,the princess,female,1.0,tertiary
Several,94,1,2,3,Several,group/nonbinary,1.0,tertiary
both of them--both of them,40,2,1,3,both of them's of them,group/nonbinary,1.0,tertiary
sweetheart,136,2,0,2,sweetheart,unknown,0.0,tertiary
a princess,101,1,1,2,a princess,female,1.0,tertiary
Mother/mother,129,2,0,2,Mother,female,1.0,tertiary
the whole pack of them--the whole pack of them,139,1,1,2,the whole pack of them's whole pack of them,group/nonbinary,1.0,tertiary
a son's mother--her daughter,43,2,0,2,a son's mother's daughter,unknown,0.0,tertiary
a maiden as fair and beautiful as the sun,100,1,1,2,a maiden as fair and beautiful as the sun,female,1.0,tertiary
the youth 's mother,117,1,1,2,the youth 's mother,female,1.0,tertiary
the daughter of the mother,13,1,1,2,the daughter of the mother,female,1.0,tertiary
the youth/The youth--your mother,144,1,0,1,the youth's mother,female,1.0,tertiary
all been enchanted together,103,1,0,1,all been enchanted together,unknown,0.0,tertiary
a princess--her playmates,102,1,0,1,a princess's playmates,unknown,0.0,tertiary
the groom,119,1,0,1,the groom,unknown,0.0,tertiary
a woman,1,1,0,1,a woman,female,1.0,tertiary
some lady of distinction,71,1,0,1,some lady of distinction,female,1.0,tertiary
the procession,97,1,0,1,the procession,unknown,0.0,tertiary
grooms,92,1,0,1,grooms,unknown,0.0,tertiary
Two mice,91,1,0,1,Two mice,unknown,0.0,tertiary
such a good - looking fellow,81,1,0,1,such a good - looking fellow,unknown,0.0,tertiary
no city counselor,59,1,0,1,no city counselor,unknown,0.0,tertiary
Mother,0,1,0,1,Mother,female,1.0,tertiary
the most skillful weaver,30,1,0,1,the most skillful weaver,unknown,0.0,tertiary
the young fellow,10,1,0,1,the young fellow,unknown,0.0,tertiary
the bride,120,1,0,1,the bride,unknown,0.0,tertiary
