sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
Once upon a time there was a woman who had a son. ,had,BEFORE,He was so lazy and slow that there was not a single blessed useful thing he would do. ,do,0,1,1,3
He was so lazy and slow that there was not a single blessed useful thing he would do. ,do,AFTER,"But he liked to sing and to dance, and that is what he did all day long, and far into the night as well. ",liked,1,2,3,0
"But he liked to sing and to dance, and that is what he did all day long, and far into the night as well. ",liked,BEFORE,"But he liked to sing and to dance, and that is what he did all day long, and far into the night as well. ",sing,2,2,0,1
"But he liked to sing and to dance, and that is what he did all day long, and far into the night as well. ",sing,BEFORE,"The youth was growing, and he wanted so much to eat that it was barely possible to find it. ",growing,2,4,1,1
"The youth was growing, and he wanted so much to eat that it was barely possible to find it. ",growing,BEFORE,"The youth was growing, and he wanted so much to eat that it was barely possible to find it. ",wanted,4,4,1,2
"The youth was growing, and he wanted so much to eat that it was barely possible to find it. ",wanted,BEFORE,"The youth was growing, and he wanted so much to eat that it was barely possible to find it. ",eat,4,4,2,3
"The youth was growing, and he wanted so much to eat that it was barely possible to find it. ",eat,BEFORE,"More and more went for his clothes the older he grew, since his clothes did not last long, as you may imagine, because the youth skipped and dance about without stopping, through forest and field. ",grew,4,5,3,1
"More and more went for his clothes the older he grew, since his clothes did not last long, as you may imagine, because the youth skipped and dance about without stopping, through forest and field. ",grew,AFTER,"More and more went for his clothes the older he grew, since his clothes did not last long, as you may imagine, because the youth skipped and dance about without stopping, through forest and field. ",skipped,5,5,1,6
"More and more went for his clothes the older he grew, since his clothes did not last long, as you may imagine, because the youth skipped and dance about without stopping, through forest and field. ",skipped,BEFORE,"More and more went for his clothes the older he grew, since his clothes did not last long, as you may imagine, because the youth skipped and dance about without stopping, through forest and field. ",dance,5,5,6,7
"More and more went for his clothes the older he grew, since his clothes did not last long, as you may imagine, because the youth skipped and dance about without stopping, through forest and field. ",dance,BEFORE,"One day she told the young fellow that he ought at last to get to work, and really do something, or both of them would have to starve to death. ",told,5,7,7,0
"One day she told the young fellow that he ought at last to get to work, and really do something, or both of them would have to starve to death. ",told,BEFORE,"One day she told the young fellow that he ought at last to get to work, and really do something, or both of them would have to starve to death. ",do,7,7,0,3
"One day she told the young fellow that he ought at last to get to work, and really do something, or both of them would have to starve to death. ",do,BEFORE,"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",had,7,8,3,0
"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",had,BEFORE,"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",said,8,8,0,2
"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",said,BEFORE,"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",try,8,8,2,4
"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",try,BEFORE,"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",win,8,8,4,5
"But the youth had no mind to do so, he said, and would rather try to win the daughter of the mother in the corner. ",win,BEFORE,"If he got her, then he would live happily ever after, and could sing and dance, and would not have to plague himself with work. ",got,8,9,5,0
"If he got her, then he would live happily ever after, and could sing and dance, and would not have to plague himself with work. ",got,BEFORE,"If he got her, then he would live happily ever after, and could sing and dance, and would not have to plague himself with work. ",sing,9,9,0,4
"If he got her, then he would live happily ever after, and could sing and dance, and would not have to plague himself with work. ",sing,BEFORE,"If he got her, then he would live happily ever after, and could sing and dance, and would not have to plague himself with work. ",dance,9,9,4,5
"If he got her, then he would live happily ever after, and could sing and dance, and would not have to plague himself with work. ",dance,BEFORE,When the mother heard that she thought it might not be such a bad idea after all. ,heard,9,10,5,0
When the mother heard that she thought it might not be such a bad idea after all. ,heard,BEFORE,When the mother heard that she thought it might not be such a bad idea after all. ,thought,10,10,0,1
When the mother heard that she thought it might not be such a bad idea after all. ,thought,BEFORE,"She dressed up the youth as well as she could, so that he would make a good showing when he came to the mother in the corner, and then he set forth. ",make,10,11,1,3
"She dressed up the youth as well as she could, so that he would make a good showing when he came to the mother in the corner, and then he set forth. ",make,BEFORE,"She dressed up the youth as well as she could, so that he would make a good showing when he came to the mother in the corner, and then he set forth. ",came,11,11,3,4
"She dressed up the youth as well as she could, so that he would make a good showing when he came to the mother in the corner, and then he set forth. ",came,BEFORE,"The youth took the shortest path to the mother in the corner, and sang and danced, as he always did. ",took,11,14,4,0
"The youth took the shortest path to the mother in the corner, and sang and danced, as he always did. ",took,BEFORE,"The youth took the shortest path to the mother in the corner, and sang and danced, as he always did. ",sang,14,14,0,1
"The youth took the shortest path to the mother in the corner, and sang and danced, as he always did. ",sang,BEFORE,"The youth took the shortest path to the mother in the corner, and sang and danced, as he always did. ",danced,14,14,1,2
