clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the giant,22,4,9,13,the giant,male,1.0,primary
The man/the man,23,3,5,8,The man,male,1.0,primary
Karin,7,4,3,7,Karin,female,1.0,secondary
a giant,10,1,3,4,a giant,male,1.0,secondary
one of the men saved,20,1,3,4,one of the men saved,male,1.0,secondary
"the giant , who by now had grown old and blind",19,1,1,2,"the giant , who by now had grown old and blind",unknown,0.0,tertiary
The men,30,1,1,2,The men,male,1.0,tertiary
those saved,17,1,0,1,those saved,unknown,0.0,tertiary
several people from Skalunda,18,1,0,1,several people from Skalunda,unknown,0.0,tertiary
the men saved,21,1,0,1,the men saved,male,1.0,tertiary
the hens,37,1,0,1,the hens,unknown,0.0,tertiary
the giant--My wife,38,1,0,1,the giant's wife,female,1.0,tertiary
daughter,39,1,0,1,daughter,unknown,0.0,tertiary
