sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"She wears a dress of heavy, rich silk, with large flowers worked on it; ",wears,BEFORE, and it rustles when she moves. ,moves,2,3,0,1
 and it rustles when she moves. ,moves,BEFORE,And then she can tell the most wonderful stories. ,tell,3,4,1,1
And then she can tell the most wonderful stories. ,tell,AFTER,"Grandmother knows a great deal, for she was alive before father and mother--that's quite certain. ",knows,4,5,1,0
"Grandmother knows a great deal, for she was alive before father and mother--that's quite certain. ",knows,AFTER,"She has a hymn-book with large silver clasps, in which she often reads; ",has,5,6,0,0
"She has a hymn-book with large silver clasps, in which she often reads; ",has,BEFORE," it is not so pretty as the roses which are standing in the glass, and yet she smiles at it most pleasantly, and tears even come into her eyes. ",smiles,6,8,0,3
" it is not so pretty as the roses which are standing in the glass, and yet she smiles at it most pleasantly, and tears even come into her eyes. ",smiles,BEFORE,"""I wonder why grandmother looks at the withered flower in the old book that way? ",looks,8,9,3,1
"""I wonder why grandmother looks at the withered flower in the old book that way? ",looks,BEFORE,"Do you know?"" ",know,9,10,1,1
"Do you know?"" ",know,AFTER,"Why, when grandmother's tears fall upon the rose, and she is looking at it, the rose revives, and fills the room with its fragrance; ",looking,10,11,1,2
"Why, when grandmother's tears fall upon the rose, and she is looking at it, the rose revives, and fills the room with its fragrance; ",looking,BEFORE," but the eyes, those mild, saintly eyes, are the same,--they have been left to grandmother. ",left,11,14,2,3
" but the eyes, those mild, saintly eyes, are the same,--they have been left to grandmother. ",left,BEFORE,"At her side sits a young man, tall and strong; ",sits,14,15,3,0
"At her side sits a young man, tall and strong; ",sits,BEFORE, he gives her a rose and she smiles. ,smiles,15,16,0,1
 he gives her a rose and she smiles. ,smiles,BEFORE,Grandmother cannot smile like that now. ,smile,16,17,1,1
Grandmother cannot smile like that now. ,smile,BEFORE,"Yes, she is smiling at the memory of that day, and many thoughts and recollections of the past; ",smiling,17,18,1,1
"Yes, she is smiling at the memory of that day, and many thoughts and recollections of the past; ",smiling,BEFORE," but the handsome young man is gone, and the rose has withered in the old book, and grandmother is sitting there, again an old woman, looking down upon the withered rose in the book. ",looking,18,19,1,6
" but the handsome young man is gone, and the rose has withered in the old book, and grandmother is sitting there, again an old woman, looking down upon the withered rose in the book. ",looking,AFTER,"She had been sitting in her arm-chair, telling us a long, beautiful tale; ",sitting,19,21,6,2
"She had been sitting in her arm-chair, telling us a long, beautiful tale; ",sitting,BEFORE," and when it was finished, she said she was tired, and leaned her head back to sleep awhile. ",leaned,21,22,2,4
" and when it was finished, she said she was tired, and leaned her head back to sleep awhile. ",leaned,BEFORE,We could hear her gentle breathing as she slept; ,slept,22,23,4,2
We could hear her gentle breathing as she slept; ,slept,BEFORE,"She smiled once more, and then people said she was dead. ",smiled,23,26,2,0
"She smiled once more, and then people said she was dead. ",smiled,BEFORE,"She was laid in a black coffin, looking mild and beautiful in the white folds of the shrouded linen, though her eyes were closed; ",looking,26,27,0,2
"She was laid in a black coffin, looking mild and beautiful in the white folds of the shrouded linen, though her eyes were closed; ",looking,BEFORE," but every wrinkle had vanished, her hair looked white and silvery, and around her mouth lingered a sweet smile. ",looked,27,28,2,2
" but every wrinkle had vanished, her hair looked white and silvery, and around her mouth lingered a sweet smile. ",looked,BEFORE,"We did not feel at all afraid to look at the corpse of her who had been such a dear, good grandmother. ",feel,28,29,2,1
"We did not feel at all afraid to look at the corpse of her who had been such a dear, good grandmother. ",feel,AFTER,"The hymn-book, in which the rose still lay, was placed under her head, for so she had wished it; ",wished,29,30,1,5
"The hymn-book, in which the rose still lay, was placed under her head, for so she had wished it; ",wished,BEFORE, and then they buried grandmother. ,buried,30,31,5,0
 and then they buried grandmother. ,buried,BEFORE,"On the grave, close by the churchyard wall, they planted a rose-tree; ",planted,31,32,0,0
"On the grave, close by the churchyard wall, they planted a rose-tree; ",planted,BEFORE," it was soon full of roses, and the nightingale sat among the flowers, and sang over the grave. ",sang,32,33,0,2
" it was soon full of roses, and the nightingale sat among the flowers, and sang over the grave. ",sang,BEFORE,"From the organ in the church sounded the music and the words of the beautiful psalms, which were written in the old book under the head of the dead one. ",sounded,33,34,2,0
"From the organ in the church sounded the music and the words of the beautiful psalms, which were written in the old book under the head of the dead one. ",sounded,BEFORE," every child could go safely, even at night, and pluck a rose from the tree by the churchyard wall. ",pluck,34,36,0,2
" every child could go safely, even at night, and pluck a rose from the tree by the churchyard wall. ",pluck,AFTER,The dead know more than we do who are living. ,know,36,37,2,0
The dead know more than we do who are living. ,know,BEFORE,"They know what a terror would come upon us if such a strange thing were to happen, as the appearance of a dead person among us. ",know,37,38,0,0
"They know what a terror would come upon us if such a strange thing were to happen, as the appearance of a dead person among us. ",know,BEFORE, the dead return no more. ,return,38,40,0,0
 the dead return no more. ,return,BEFORE,Eyes can never die. ,die,40,45,0,1
Eyes can never die. ,die,BEFORE,"Ours will once again behold dear grandmother, young and beautiful as when, for the first time, she kissed the fresh, red rose, that is now dust in the grave.",behold,45,46,1,1
