sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"The mother stork sat in it with her four little ones, who were stretching out their heads with their pointed black bills that had not yet turned red. ",stretching,BEFORE,"That he might not appear quite idle while standing sentry, he had drawn one leg up under him, as is the manner of storks. ",drawn,1,3,2,4
"That he might not appear quite idle while standing sentry, he had drawn one leg up under him, as is the manner of storks. ",drawn,BEFORE,"One might have taken him to be carved in marble, so still did he stand. ",carved,3,4,4,4
"One might have taken him to be carved in marble, so still did he stand. ",carved,BEFORE,"""It must look very grand for my wife to have a sentinel to guard her nest,"" he thought. ",look,4,5,4,1
"""It must look very grand for my wife to have a sentinel to guard her nest,"" he thought. ",look,AFTER,"""They can't know that I am her husband and will, of course, conclude that I am commanded to stand here by her nest. ",stand,5,6,1,7
"""They can't know that I am her husband and will, of course, conclude that I am commanded to stand here by her nest. ",stand,AFTER,"Below, in the street, a crowd of children were playing. ",playing,6,8,7,1
"Below, in the street, a crowd of children were playing. ",playing,BEFORE,"When they chanced to catch sight of the storks, one of the boldest of the boys began to sing the old song about the stork. ",sing,8,9,1,3
"When they chanced to catch sight of the storks, one of the boldest of the boys began to sing the old song about the stork. ",sing,BEFORE,"The others soon joined him, but each sang the words that he happened to have heard. ",joined,9,10,3,0
"The others soon joined him, but each sang the words that he happened to have heard. ",joined,BEFORE,"This is one of the ways: ""Stork, stork, fly away; ",fly,10,11,0,1
"This is one of the ways: ""Stork, stork, fly away; ",fly,BEFORE,"Thy dear wife sits in the nest, To lull the little ones to rest. ",lull,11,13,1,2
"Thy dear wife sits in the nest, To lull the little ones to rest. ",lull,AFTER,"""Only listen,"" said the young storks, ""to what the boys are singing. ",singing,13,15,2,2
"""Only listen,"" said the young storks, ""to what the boys are singing. ",singing,BEFORE,"Do you hear them say we're to be hanged and shot?"" ",hanged,15,16,2,5
"Do you hear them say we're to be hanged and shot?"" ",hanged,BEFORE,"""Don't listen to what they say; ",say,16,17,5,2
"""Don't listen to what they say; ",say,BEFORE," if you don't mind, it won't hurt you,"" said the mother. ",said,17,18,2,4
" if you don't mind, it won't hurt you,"" said the mother. ",said,BEFORE,"But the boys went on singing, and pointed mockingly at the sentinel stork. ",pointed,18,19,4,1
"But the boys went on singing, and pointed mockingly at the sentinel stork. ",pointed,BEFORE,"Only one boy, whom they called Peter, said it was a shame to make game of animals, and he would not join in the singing at all. ",said,19,20,1,1
"Only one boy, whom they called Peter, said it was a shame to make game of animals, and he would not join in the singing at all. ",said,BEFORE,The mother stork tried to comfort her young ones. ,comfort,20,21,1,1
The mother stork tried to comfort her young ones. ,comfort,BEFORE,"""Don't mind them,"" she said; ",said,21,22,1,2
"""Don't mind them,"" she said; ",said,AFTER," ""see how quiet your father stands on one leg there."" ",stands,22,23,2,1
" ""see how quiet your father stands on one leg there."" ",stands,BEFORE,"""But we are afraid,"" said the little ones, drawing back their beaks into the nest. ",drawing,23,24,1,2
"""But we are afraid,"" said the little ones, drawing back their beaks into the nest. ",drawing,BEFORE,"The children assembled again on the next day, and no sooner did they see the storks than they again began their song: ""The first will be hanged, The second be hit."" ",assembled,24,25,2,0
"The children assembled again on the next day, and no sooner did they see the storks than they again began their song: ""The first will be hanged, The second be hit."" ",assembled,BEFORE,"""Tell us, are we to be hanged and burned?"" ",hanged,25,26,0,3
"""Tell us, are we to be hanged and burned?"" ",hanged,AFTER,asked the young storks. ,asked,26,27,3,0
asked the young storks. ,asked,BEFORE," certainly not,"" replied the mother. ",replied,27,29,0,0
" certainly not,"" replied the mother. ",replied,BEFORE,"""You are to learn to fly, and then we shall pay a visit to the frogs. ",pay,29,30,0,4
"""You are to learn to fly, and then we shall pay a visit to the frogs. ",pay,BEFORE,"and we shall eat them up, and that will be a great treat."" ",eat,30,33,4,1
"and we shall eat them up, and that will be a great treat."" ",eat,AFTER,questioned the young storks. ,questioned,33,35,1,0
questioned the young storks. ,questioned,BEFORE,"""Oh, then all the storks in the land will assemble, and the autumn sports will begin; ",assemble,35,36,0,1
"""Oh, then all the storks in the land will assemble, and the autumn sports will begin; ",assemble,BEFORE," only then one must be able to fly well, for that is very important. ",fly,36,37,1,2
" only then one must be able to fly well, for that is very important. ",fly,BEFORE,"Whoever does not fly as he should will be pierced to death by the general's beak, so mind that you learn well, when the drill begins."" ",pierced,37,38,2,5
"Whoever does not fly as he should will be pierced to death by the general's beak, so mind that you learn well, when the drill begins."" ",pierced,BEFORE,"""Yes, but then, after that, we shall be killed, as the boys say. ",say,38,39,5,3
"""Yes, but then, after that, we shall be killed, as the boys say. ",say,AFTER,"they are singing it again."" ",singing,39,41,3,1
"they are singing it again."" ",singing,BEFORE,"""Attend to me and not to them,"" said the mother stork. ",said,41,42,1,1
"""Attend to me and not to them,"" said the mother stork. ",said,BEFORE,"To Egypt we shall fly, where are the three-cornered houses of stone, one point of which reaches to the clouds; ",fly,42,44,1,1
"To Egypt we shall fly, where are the three-cornered houses of stone, one point of which reaches to the clouds; ",fly,AFTER, they are called pyramids and are older than a stork can imagine. ,imagine,44,45,1,4
 they are called pyramids and are older than a stork can imagine. ,imagine,BEFORE,"We shall go into the mire and eat frogs."" ",eat,45,47,4,2
"We shall go into the mire and eat frogs."" ",eat,AFTER,exclaimed all the youngsters. ,exclaimed,47,50,2,0
exclaimed all the youngsters. ,exclaimed,BEFORE,We need do nothing all day long but eat; ,eat,50,52,0,2
We need do nothing all day long but eat; ,eat,AFTER," and while we are feasting there so comfortably, in this country there is not a green leaf left on the trees. ",feasting,52,53,2,1
" and while we are feasting there so comfortably, in this country there is not a green leaf left on the trees. ",feasting,BEFORE,"""And will the naughty boys freeze in lumps?"" ",freeze,53,56,1,1
"""And will the naughty boys freeze in lumps?"" ",freeze,BEFORE,"""No, they will not freeze in lumps, but they will come near it, and they will sit moping and cowering in gloomy rooms while you are flying about in foreign lands, amid bright flowers and warm sunshine."" ",freeze,56,58,1,1
