sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,2,prefer,verb.emotion,5,5
3,1,leave,verb.motion,5,16
3,1,leave,verb.motion,5,5
4,3,invoking,verb.communication,5,5
4,4,beseeching,verb.communication,5,16
4,5,lighten,verb.emotion,16,5
5,0,drew,verb.emotion,23,5
8,3,failed,verb.social,6,35
8,3,failed,verb.social,6,6
8,5,show,verb.communication,6,35
8,5,show,verb.communication,6,6
8,7,stand,verb.contact,6,35
9,1,made,verb.motion,5,5
9,4,bring,verb.motion,5,5
9,4,bring,verb.motion,5,39
10,0,discountenanced,verb.communication,39,5
10,2,restrain,verb.social,39,39
10,4,feared,verb.cognition,39,5
10,5,thwart,verb.social,39,5
11,0,grew,verb.change,5,5
12,0,wished,verb.emotion,5,5
12,1,solicit,verb.communication,5,5
15,0,became,verb.change,5,5
15,0,became,verb.change,5,39
15,2,began,verb.change,5,5
15,2,began,verb.change,39,5
15,3,suspect,verb.communication,5,5
15,3,suspect,verb.communication,39,5
16,3,followed,verb.motion,44,5
16,3,followed,verb.motion,5,5
16,4,overheard,verb.perception,44,5
16,4,overheard,verb.perception,44,45
16,4,overheard,verb.perception,5,5
16,4,overheard,verb.perception,5,45
23,0,concluded,verb.cognition,5,46
23,1,turning,verb.motion,5,5
28,5,show,verb.perception,5,5
31,3,congratulated,verb.communication,60,16
31,3,congratulated,verb.communication,60,61
31,3,congratulated,verb.communication,60,58
32,0,blushed,verb.body,5,5
32,2,thanked,verb.communication,5,5
32,2,thanked,verb.communication,5,7
49,4,exclaimed,verb.communication,8,124
49,4,exclaimed,verb.communication,8,5
51,1,called,verb.social,73,16
51,1,called,verb.social,73,5
51,1,called,verb.social,72,16
51,1,called,verb.social,72,5
53,2,accepted,verb.cognition,76,78
53,2,accepted,verb.cognition,76,8
53,2,accepted,verb.cognition,76,76
53,2,accepted,verb.cognition,76,77
54,0,hoped,verb.emotion,76,5
54,0,hoped,verb.emotion,76,8
54,6,directed,verb.communication,5,5
55,5,declined,verb.possession,5,8
56,0,ascribed,verb.communication,76,84
56,2,paying,verb.possession,76,5
57,1,refused,verb.communication,5,86
57,2,see,verb.social,5,86
61,2,fancied,verb.cognition,5,5
61,3,heard,verb.perception,5,5
63,1,heard,verb.perception,5,131
72,1,waft,verb.contact,5,131
73,1,deck,verb.contact,5,131
77,1,clasp,verb.contact,91,5
77,1,clasp,verb.contact,90,5
82,1,decked,verb.body,5,5
83,0,arranged,verb.change,5,5
84,0,presented,verb.perception,5,5
84,0,presented,verb.perception,5,39
86,5,wished,verb.emotion,76,5
87,3,addressing,verb.communication,5,44
87,3,addressing,verb.communication,5,5
87,6,going,verb.motion,5,5
89,1,going,verb.motion,5,5
89,1,going,verb.motion,5,141
90,1,going,verb.motion,5,5
99,3,behold,verb.perception,105,76
99,3,behold,verb.perception,105,106
103,1,pulled,verb.motion,76,76
104,3,ascended,verb.motion,78,114
104,5,saw,verb.perception,76,115
104,5,saw,verb.perception,76,78
