sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,3,retiring,62,70,196,204,5,24.0,27.0,158.0,161.0,,,,,verb.change,True,0,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
2,2,prefer,60,66,266,272,5,0.0,3.0,206.0,209.0,,,,,verb.emotion,True,1,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
3,1,leave,19,24,364,369,5,9.0,12.0,354.0,357.0,,,,,verb.motion,True,2,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
4,3,invoking,117,125,645,653,5,108.0,111.0,636.0,639.0,,,,,verb.communication,True,3,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
5,0,drew,36,40,754,758,23,31.0,35.0,749.0,753.0,51.0,69.0,769.0,787.0,verb.emotion,True,4,subject,none,1.0,0.0,1.0,unknown,0.0,tertiary
8,4,leave,120,125,1302,1307,6,99.0,103.0,1281.0,1285.0,171.0,251.0,1353.0,1433.0,verb.cognition,True,6,subject,Indians,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
10,4,feared,158,164,1815,1821,39,153.0,157.0,1810.0,1814.0,,,,,verb.cognition,True,7,subject,Leelinau's parents,4.0,5.0,9.0,group/nonbinary,1.0,tertiary
11,0,grew,45,49,1882,1886,5,0.0,32.0,1837.0,1869.0,,,,,verb.change,True,9,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
12,3,repaired,101,109,2004,2012,5,92.0,100.0,1995.0,2003.0,,,,,verb.motion,True,10,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
14,2,mused,30,35,2283,2288,5,18.0,21.0,2271.0,2274.0,,,,,verb.cognition,True,12,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
28,0,assembled,41,50,3826,3835,52,5.0,40.0,3790.0,3825.0,,,,,verb.social,True,22,subject,the girls of the neighboring lodges,1.0,0.0,1.0,female,1.0,tertiary
29,4,play,209,213,4268,4272,5,160.0,163.0,4219.0,4222.0,,,,,verb.creation,True,24,subject,Leelinau,18.0,117.0,135.0,female,1.0,primary
