sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,6,seek,132,136,132,136,6,127.0,128.0,127.0,128.0,6,137.0,147.0,137.0,147.0,,,,,verb.possession,1,True
1,4,have,76,80,226,230,6,72.0,75.0,222.0,225.0,6,82.0,140.0,232.0,290.0,,,,,verb.possession,1,True
2,1,says,21,25,314,318,,1.0,18.0,294.0,311.0,6,26.0,29.0,319.0,322.0,,,,,verb.communication,1,True
3,0,set,12,15,366,369,6,8.0,11.0,362.0,365.0,,,,,,,,,,verb.motion,1,True
4,0,walked,4,10,454,460,6,0.0,3.0,450.0,453.0,,,,,,,,,,verb.motion,1,True
5,1,eating,14,20,565,571,6,6.0,9.0,557.0,560.0,,21.0,23.0,572.0,574.0,,,,,verb.consumption,1,True
6,2,says,40,44,658,662,"9,6",1.0,37.0,619.0,655.0,6,45.0,48.0,663.0,666.0,,,,,verb.communication,1,True
9,0,got,17,20,766,769,6,13.0,16.0,762.0,765.0,,21.0,28.0,770.0,777.0,29.0,42.0,778.0,791.0,verb.possession,1,True
10,4,sat,71,74,1047,1050,6,67.0,70.0,1043.0,1046.0,,75.0,86.0,1051.0,1062.0,,,,,verb.contact,1,True
11,2,said,73,77,1217,1221,18,12.0,24.0,1156.0,1168.0,66,80.0,100.0,1224.0,1244.0,,,,,verb.communication,1,True
12,0,gave,4,8,1251,1255,6,0.0,3.0,1247.0,1250.0,18,9.0,12.0,1256.0,1259.0,,,,,verb.communication,1,True
13,2,struck,39,45,1309,1315,18,36.0,38.0,1306.0,1308.0,6,46.0,49.0,1316.0,1319.0,,,,,verb.contact,1,True
14,1,seek,48,52,1411,1415,19,20.0,39.0,1383.0,1402.0,19,53.0,64.0,1416.0,1427.0,,,,,verb.possession,1,True
16,2,carry,79,84,1670,1675,22,62.0,65.0,1653.0,1656.0,"7,22",85.0,106.0,1676.0,1697.0,107.0,115.0,1698.0,1706.0,verb.communication,1,True
17,0,shared,4,10,1712,1718,22,0.0,3.0,1708.0,1711.0,"10,22",11.0,21.0,1719.0,1729.0,,,,,verb.possession,1,True
18,0,got,10,13,1821,1824,22,6.0,9.0,1817.0,1820.0,,14.0,21.0,1825.0,1832.0,22.0,53.0,1833.0,1864.0,verb.possession,1,True
19,1,amused,50,56,1947,1953,22,0.0,3.0,1897.0,1900.0,22,57.0,64.0,1954.0,1961.0,65.0,113.0,1962.0,2010.0,verb.consumption,1,True
20,0,thought,4,11,2020,2027,22,0.0,3.0,2016.0,2019.0,"30,29",12.0,83.0,2028.0,2099.0,,,,,verb.cognition,1,True
21,1,says,28,32,2129,2133,29,12.0,14.0,2113.0,2115.0,"66,29",33.0,35.0,2134.0,2136.0,,,,,verb.communication,1,True
25,4,follow,71,77,2406,2412,66,43.0,46.0,2378.0,2381.0,29,78.0,80.0,2413.0,2415.0,,,,,verb.motion,1,True
26,2,cross,18,23,2435,2440,29,0.0,1.0,2417.0,2418.0,,24.0,39.0,2441.0,2456.0,,,,,verb.motion,1,True
27,2,climb,41,46,2534,2539,29,0.0,1.0,2493.0,2494.0,,47.0,64.0,2540.0,2557.0,,,,,verb.motion,1,True
28,1,follow,6,12,2613,2619,,1.0,2.0,2608.0,2609.0,29,13.0,16.0,2620.0,2623.0,,,,,verb.motion,1,True
29,0,thought,3,10,2668,2675,29,0.0,2.0,2665.0,2667.0,,11.0,25.0,2676.0,2690.0,,,,,verb.cognition,1,True
30,3,says,102,106,2829,2833,,,,,,29,107.0,180.0,2834.0,2907.0,,,,,verb.communication,1,True
31,1,let,27,30,2937,2940,,1.0,4.0,2911.0,2914.0,74,31.0,44.0,2941.0,2954.0,45.0,48.0,2955.0,2958.0,verb.social,1,True
33,0,trod,3,7,3057,3061,29,0.0,2.0,3054.0,3056.0,,16.0,51.0,3070.0,3105.0,,,,,verb.motion,1,True
34,6,touched,109,116,3215,3222,38,53.0,67.0,3159.0,3173.0,,117.0,126.0,3223.0,3232.0,127.0,131.0,3233.0,3237.0,verb.contact,1,True
36,2,flung,70,75,3399,3404,41,55.0,69.0,3384.0,3398.0,,76.0,82.0,3405.0,3411.0,84.0,100.0,3413.0,3429.0,verb.contact,1,True
37,4,stopped,120,127,3627,3634,43,110.0,119.0,3617.0,3626.0,43,128.0,136.0,3635.0,3643.0,,,,,verb.motion,1,True
38,0,saw,4,7,3658,3661,43,0.0,3.0,3654.0,3657.0,,8.0,24.0,3662.0,3678.0,26.0,54.0,3680.0,3708.0,verb.perception,1,True
