sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",go,AFTER,"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",cut,2,2,1,2
"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",cut,BEFORE,"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",did,2,2,2,5
"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",did,BEFORE,"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",worked,2,2,5,6
"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",worked,AFTER,One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,cut,2,3,6,1
One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,cut,BEFORE,One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,took,3,3,1,2
One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,took,BEFORE,One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,wash,3,3,2,3
One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,wash,BEFORE,"It was nearly summer, and the country was very beautiful to see in its fresh greenness as the two old people went on their way to work. ",went,3,4,3,3
"It was nearly summer, and the country was very beautiful to see in its fresh greenness as the two old people went on their way to work. ",went,BEFORE,"It was nearly summer, and the country was very beautiful to see in its fresh greenness as the two old people went on their way to work. ",work,4,4,3,4
"It was nearly summer, and the country was very beautiful to see in its fresh greenness as the two old people went on their way to work. ",work,BEFORE,"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",passing,4,6,4,2
"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",passing,BEFORE,"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",touched,6,6,2,3
"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",touched,BEFORE,"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",explain,6,6,3,5
"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",explain,AFTER,"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",felt,6,6,5,6
"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",felt,BEFORE,The old woman at last found a nice spot by the river bank and put her basket down. ,found,6,7,6,0
The old woman at last found a nice spot by the river bank and put her basket down. ,found,BEFORE,The old woman at last found a nice spot by the river bank and put her basket down. ,put,7,7,0,1
The old woman at last found a nice spot by the river bank and put her basket down. ,put,BEFORE,Then she set to work to wash the clothes; ,set,7,8,1,0
Then she set to work to wash the clothes; ,set,BEFORE,Then she set to work to wash the clothes; ,work,8,8,0,1
Then she set to work to wash the clothes; ,work,BEFORE,Then she set to work to wash the clothes; ,wash,8,8,1,2
Then she set to work to wash the clothes; ,wash,BEFORE, she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,took,8,9,2,0
 she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,took,BEFORE, she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,washed,9,9,0,1
 she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,washed,BEFORE, she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,rubbed,9,9,1,2
 she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,rubbed,BEFORE,"The water was as clear as crystal, and she could see the tiny fish swimming to and fro, and the pebbles at the bottom. ",see,9,10,2,2
"The water was as clear as crystal, and she could see the tiny fish swimming to and fro, and the pebbles at the bottom. ",see,AFTER,As she was busy washing her clothes a great peach came bumping down the stream. ,washing,10,11,2,1
As she was busy washing her clothes a great peach came bumping down the stream. ,washing,BEFORE,The old woman looked up from her work and saw this large peach. ,looked,11,12,1,0
The old woman looked up from her work and saw this large peach. ,looked,BEFORE,The old woman looked up from her work and saw this large peach. ,saw,12,12,0,1
The old woman looked up from her work and saw this large peach. ,saw,AFTER,"She was sixty years of age, yet in all her life she had never seen such a big peach as this. ",seen,12,13,1,2
"She was sixty years of age, yet in all her life she had never seen such a big peach as this. ",seen,BEFORE,she said to herself. ,said,13,15,2,0
she said to herself. ,said,BEFORE,"""I must certainly get it and take it home to my old man."" ",get,15,16,0,1
"""I must certainly get it and take it home to my old man."" ",get,BEFORE,"""I must certainly get it and take it home to my old man."" ",take,16,16,1,2
