sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"The old man used to go and cut grass for the farmers around, and while he was gone the old woman, his wife, did the work of the house and worked in their own little rice field. ",worked,BEFORE,One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,wash,2,3,6,3
One day the old man went to the hills as usual to cut grass and the old woman took some clothes to the river to wash. ,wash,BEFORE,"It was nearly summer, and the country was very beautiful to see in its fresh greenness as the two old people went on their way to work. ",work,3,4,3,4
"It was nearly summer, and the country was very beautiful to see in its fresh greenness as the two old people went on their way to work. ",work,BEFORE,"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",passing,4,6,4,2
"The breezes blew and ruffled the smooth surface of the water into wavelets, and passing on touched the cheeks of the old couple who, for some reason they could not explain, felt very happy that morning. ",passing,BEFORE,The old woman at last found a nice spot by the river bank and put her basket down. ,found,6,7,2,0
The old woman at last found a nice spot by the river bank and put her basket down. ,found,BEFORE,Then she set to work to wash the clothes; ,wash,7,8,0,2
Then she set to work to wash the clothes; ,wash,BEFORE, she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,washed,8,9,2,1
 she took them one by one out of the basket and washed them in the river and rubbed them on the stones. ,washed,BEFORE,"The water was as clear as crystal, and she could see the tiny fish swimming to and fro, and the pebbles at the bottom. ",see,9,10,1,2
"The water was as clear as crystal, and she could see the tiny fish swimming to and fro, and the pebbles at the bottom. ",see,AFTER,As she was busy washing her clothes a great peach came bumping down the stream. ,washing,10,11,2,1
As she was busy washing her clothes a great peach came bumping down the stream. ,washing,BEFORE,The old woman looked up from her work and saw this large peach. ,looked,11,12,1,0
The old woman looked up from her work and saw this large peach. ,looked,AFTER,"She was sixty years of age, yet in all her life she had never seen such a big peach as this. ",seen,12,13,0,2
"She was sixty years of age, yet in all her life she had never seen such a big peach as this. ",seen,BEFORE,she said to herself. ,said,13,15,2,0
she said to herself. ,said,BEFORE,"""I must certainly get it and take it home to my old man."" ",get,15,16,0,1
"""I must certainly get it and take it home to my old man."" ",get,AFTER,"She stretched out her arm to try and get it, but it was quite out of her reach. ",try,16,17,1,1
"She stretched out her arm to try and get it, but it was quite out of her reach. ",try,BEFORE,"She looked about for a stick, but there was not one to be seen, and if she went to look for one she would lose the peach. ",looked,17,18,1,0
"She looked about for a stick, but there was not one to be seen, and if she went to look for one she would lose the peach. ",looked,BEFORE,"Stopping a moment to think what she would do, she remembered an old charm-verse. ",think,18,19,0,1
"Stopping a moment to think what she would do, she remembered an old charm-verse. ",think,BEFORE,"Now she began to clap her hands to keep time to the rolling of the peach down stream, and while she clapped she sang this song: ""Distant water is bitter, The near water is sweet; ",began,19,20,1,0
"Now she began to clap her hands to keep time to the rolling of the peach down stream, and while she clapped she sang this song: ""Distant water is bitter, The near water is sweet; ",began,BEFORE,"Strange to say, as soon as she began to repeat this little song the peach began to come nearer and nearer the bank where the old woman was standing, till at last it stopped just in front of her so that she was able to take it up in her hands. ",come,20,22,0,4
"Strange to say, as soon as she began to repeat this little song the peach began to come nearer and nearer the bank where the old woman was standing, till at last it stopped just in front of her so that she was able to take it up in her hands. ",come,BEFORE,"She could not go on with her work, so happy and excited was she, so she put all the clothes back in her bamboo basket, and with the basket on her back and the peach in her hand she hurried homewards. ",hurried,22,24,4,4
"She could not go on with her work, so happy and excited was she, so she put all the clothes back in her bamboo basket, and with the basket on her back and the peach in her hand she hurried homewards. ",hurried,BEFORE,It seemed a very long time to her to wait till her husband returned. ,returned,24,25,4,2
It seemed a very long time to her to wait till her husband returned. ,returned,BEFORE,"The old man at last came back as the sun was setting, with a big bundle of grass on his back--so big that he was almost hidden and she could hardly see him. ",see,25,26,2,6
"The old man at last came back as the sun was setting, with a big bundle of grass on his back--so big that he was almost hidden and she could hardly see him. ",see,BEFORE,"He seemed very tired and used the scythe for a walking stick, leaning on it as he walked along. ",walked,26,27,6,4
"He seemed very tired and used the scythe for a walking stick, leaning on it as he walked along. ",walked,BEFORE,"As soon as the old woman saw him she called out: ""O Fii San! ",saw,27,28,4,0
"As soon as the old woman saw him she called out: ""O Fii San! ",saw,BEFORE,"(old man) I have been waiting for you to come home for such a long time to-day!"" ",come,28,29,0,3
"(old man) I have been waiting for you to come home for such a long time to-day!"" ",come,BEFORE,"asked the old man, wondering at her unusual eagerness. ",wondering,29,32,3,1
"asked the old man, wondering at her unusual eagerness. ",wondering,BEFORE,"answered the old woman, ""nothing has happened, only I have found a nice present for you!"" ",answered,32,35,1,0
"answered the old woman, ""nothing has happened, only I have found a nice present for you!"" ",answered,BEFORE,"""That is good,"" said the old man. ",said,35,36,0,1
"""That is good,"" said the old man. ",said,AFTER,He then washed his feet in a basin of water and stepped up to the veranda. ,washed,36,37,1,0
He then washed his feet in a basin of water and stepped up to the veranda. ,washed,BEFORE,"She held it up to him, saying: ""Just look at this! ",saying,37,40,0,1
"She held it up to him, saying: ""Just look at this! ",saying,AFTER,"Did you ever see such a large peach in all your life?"" ",see,40,41,1,1
"Did you ever see such a large peach in all your life?"" ",see,BEFORE,"When the old man looked at the peach he was greatly astonished and said: ""This is indeed the largest peach I have ever seen! ",seen,41,42,1,6
"When the old man looked at the peach he was greatly astonished and said: ""This is indeed the largest peach I have ever seen! ",seen,AFTER,"Wherever did you buy it?"" ",buy,42,43,6,1
"Wherever did you buy it?"" ",buy,BEFORE,"""I did not buy it,"" answered the old woman. ",answered,43,44,1,2
"""I did not buy it,"" answered the old woman. ",answered,AFTER,"""I found it in the river where I was washing."" ",washing,44,45,2,2
"""I found it in the river where I was washing."" ",washing,BEFORE,And she told him the whole story. ,told,45,46,2,0
And she told him the whole story. ,told,BEFORE,"""I am very glad that you have found it. ",found,46,47,0,2
"""I am very glad that you have found it. ",found,BEFORE,"Let us eat it now, for I am hungry,"" said the O Fii San. ",said,47,48,2,3
"Let us eat it now, for I am hungry,"" said the O Fii San. ",said,BEFORE,"He brought out the kitchen knife, and, placing the peach on a board, was about to cut it when, wonderful to tell, the peach split in two of itself and a clear voice said: ""Wait a bit, old man!"" ",said,48,49,3,6
