sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,had,70,73,70,73,6,10.0,32.0,10.0,32.0,"8,7",74.0,92.0,74.0,92.0,,,,,verb.possession,1,True
1,1,withdrawn,7,16,101,110,5,0.0,2.0,94.0,96.0,"9,5",17.0,27.0,111.0,121.0,,,,,verb.motion,1,True
2,1,fixed,87,92,322,327,15,78.0,86.0,313.0,321.0,,93.0,102.0,328.0,337.0,104.0,126.0,339.0,361.0,verb.social,1,True
3,0,returned,24,32,399,407,5,21.0,23.0,396.0,398.0,,,,,,,,,,verb.motion,1,True
4,0,replied,8,15,542,549,20,0.0,7.0,534.0,541.0,,16.0,32.0,550.0,566.0,,,,,verb.communication,1,True
5,0,urged,17,22,604,609,"21,20",0.0,10.0,587.0,597.0,"22,20",23.0,26.0,610.0,613.0,,,,,verb.communication,1,True
6,1,overcome,24,32,736,744,,4.0,17.0,716.0,729.0,24,33.0,59.0,745.0,771.0,,,,,verb.communication,1,True
7,0,refused,3,10,776,783,24,0.0,2.0,773.0,775.0,,11.0,16.0,784.0,789.0,,,,,verb.communication,1,True
8,4,kill,94,98,885,889,169,79.0,82.0,870.0,873.0,,99.0,111.0,890.0,902.0,,,,,verb.contact,1,True
9,1,vexed,25,30,930,935,26,0.0,13.0,905.0,918.0,,34.0,50.0,939.0,955.0,,,,,verb.emotion,1,True
10,1,touch,14,19,970,975,,1.0,3.0,957.0,959.0,24,20.0,23.0,976.0,979.0,,,,,verb.contact,1,True
11,0,mused,3,8,1002,1007,24,0.0,2.0,999.0,1001.0,,,,,,,,,,verb.communication,1,True
12,0,refused,3,10,1023,1030,24,0.0,2.0,1020.0,1022.0,,11.0,17.0,1031.0,1037.0,,,,,verb.communication,1,True
13,1,looking,48,55,1121,1128,24,0.0,2.0,1073.0,1075.0,,56.0,58.0,1129.0,1131.0,,,,,verb.perception,1,True
14,2,make,71,75,1257,1261,"22,20",22.0,32.0,1208.0,1218.0,24,76.0,78.0,1262.0,1264.0,,,,,verb.change,1,True
15,1,left,39,43,1383,1387,24,36.0,38.0,1380.0,1382.0,,44.0,53.0,1388.0,1397.0,54.0,124.0,1398.0,1468.0,verb.motion,1,True
16,1,fired,23,28,1493,1498,24,20.0,22.0,1490.0,1492.0,24,29.0,46.0,1499.0,1516.0,47.0,80.0,1517.0,1550.0,verb.competition,1,True
17,0,took,3,7,1555,1559,24,0.0,2.0,1552.0,1554.0,,8.0,19.0,1560.0,1571.0,,,,,verb.motion,1,True
18,0,refreshed,3,12,1684,1693,24,0.0,2.0,1681.0,1683.0,24,13.0,20.0,1694.0,1701.0,,,,,verb.consumption,1,True
19,4,transfixed,67,77,1842,1852,24,60.0,62.0,1835.0,1837.0,,78.0,90.0,1853.0,1865.0,,,,,verb.contact,1,True
20,3,killed,81,87,1948,1954,24,74.0,76.0,1941.0,1943.0,,88.0,94.0,1955.0,1961.0,,,,,verb.contact,1,True
21,0,left,27,31,1990,1994,24,24.0,26.0,1987.0,1989.0,,32.0,68.0,1995.0,2031.0,,,,,verb.cognition,1,True
23,1,concluding,52,62,2228,2238,24,8.0,10.0,2184.0,2186.0,24,63.0,111.0,2239.0,2287.0,,,,,verb.cognition,1,True
24,2,heard,35,40,2324,2329,24,32.0,34.0,2321.0,2323.0,24,41.0,91.0,2330.0,2380.0,93.0,139.0,2382.0,2428.0,verb.perception,1,True
