clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
"The boy , who lingered at the door",48,1,68,69,"The boy , who lingered at the door",male,1.0,primary
Strong Desire/Desire,0,22,32,54,Strong Desire,male,1.0,primary
the Red Head/Red Head,2,14,29,43,the Red Head,male,1.0,secondary
the young man,24,1,39,40,the young man,male,1.0,secondary
the terrible witch,41,1,29,30,the terrible witch,female,1.0,secondary
their own son,154,1,17,18,their own son,male,1.0,tertiary
the mother of the Red Head,109,1,17,18,the mother of the Red Head,female,1.0,tertiary
The little old woman who makes war/the little old woman who makes war,42,4,7,11,The little old woman who makes war,female,1.0,tertiary
"a man called Odshedoph , or the Child of Strong Desires , who had a wife and one son",5,1,7,8,"a man called Odshedoph , or the Child of Strong Desires , who had a wife and one son",male,0.65,tertiary
The son,20,1,7,8,The son,male,1.0,tertiary
the Red Head,61,2,3,5,the Red Head,unknown,0.0,tertiary
the chief,71,2,3,5,the chief,male,1.0,tertiary
The son--his father/His father,21,5,0,5,The son's father,male,1.0,tertiary
Strong Desire/Desire--his parents,147,1,4,5,Strong Desire's parents,group/nonbinary,1.0,tertiary
the little old woman,56,3,1,4,the little old woman,female,1.0,tertiary
the husband,17,2,2,4,the husband,male,1.0,tertiary
the new married couple,137,1,2,3,the new married couple,group/nonbinary,1.0,tertiary
the mother of the Red Head--her son,111,1,2,3,the mother of the Red Head's son,female,1.0,tertiary
the father--my son,169,1,2,3,the father's son,unknown,0.0,tertiary
the young men/The young men,151,2,1,3,the young men,male,1.0,tertiary
"a man called Odshedoph , or the Child of Strong Desires , who had a wife and one son--his family",9,2,1,3,"a man called Odshedoph , or the Child of Strong Desires , who had a wife and one son's family",female,0.4,tertiary
the wife of the Red Head,70,1,2,3,the wife of the Red Head,female,1.0,tertiary
"many Indians upon the island , who , as soon as they saw him use the shining bowl to drink with",66,1,2,3,"many Indians upon the island , who , as soon as they saw him use the shining bowl to drink with",group/nonbinary,1.0,tertiary
the sorcerer,97,2,0,2,the sorcerer,unknown,0.0,tertiary
The men,91,1,1,2,The men,male,1.0,tertiary
Strong Desire's parents--their son,150,2,0,2,Strong Desire's parents's son,unknown,0.0,tertiary
"The boy , who lingered at the door--his wife",174,2,0,2,"The boy , who lingered at the door's wife",female,0.5,tertiary
the disconsolate parents,153,1,1,2,the disconsolate parents,unknown,0.0,tertiary
Maunkahkeesh,4,1,1,2,Maunkahkeesh,female,1.0,tertiary
the bride,103,1,1,2,the bride,female,1.0,tertiary
the father,25,1,1,2,the father,male,1.0,tertiary
the hag,55,1,1,2,the hag,female,1.0,tertiary
The son--his mother,22,2,0,2,The son's mother,female,1.0,tertiary
Strong Desire/Desire--his woman,133,1,0,1,Strong Desire's woman,female,1.0,tertiary
Strong Desire/Desire--his own people,142,1,0,1,Strong Desire's own people,unknown,0.0,tertiary
Strong Desire/Desire--his kind adviser,140,1,0,1,Strong Desire's kind adviser,unknown,0.0,tertiary
the headless body,138,1,0,1,the headless body,unknown,0.0,tertiary
The stripling,26,1,0,1,The stripling,unknown,0.0,tertiary
persons,136,1,0,1,persons,unknown,0.0,tertiary
a beautiful young woman,57,1,0,1,a beautiful young woman,female,1.0,tertiary
the Spirit of the Earth,183,1,0,1,the Spirit of the Earth,unknown,0.0,tertiary
